S1_pixel_ID,date,moran,z,p
128,302,0.434741,24.281473,0
129,302,0.675426,38.305289,0
130,302,0.336735,18.817596,0
131,302,0.565313,31.616577,0
132,302,0.305354,17.065143,0
133,302,0.498309,27.940877,0
134,302,0.565936,31.598063,0
135,302,0.555742,31.211186,0
136,302,0.32759,18.329446,0
137,302,0.502266,28.169063,0
138,302,0.438713,24.527342,0
139,302,0.574555,32.089145,0
140,302,0.652047,36.492904,0
141,302,0.462852,25.888925,0
142,302,0.443798,24.823439,0
143,302,0.491646,27.574677,0
144,302,0.488291,27.34172,0
145,302,0.428125,23.924824,0
146,302,0.562091,31.537259,0
147,302,0.418306,23.392907,0
148,302,0.468506,26.193916,0
149,302,0.442138,24.707749,0
150,302,0.298178,16.665818,0
151,302,0.529584,29.868638,0
152,302,0.45206,25.319193,0
153,302,0.364553,20.386807,0
154,302,0.397216,22.215545,0
155,302,0.597025,33.393533,0
156,302,0.597701,33.42383,0
157,302,0.377007,21.071518,0
158,302,0.579988,32.559451,0
159,302,0.586494,32.797099,0
160,302,0.508792,28.455337,0
161,302,0.450972,25.215669,0
162,302,0.616874,34.546539,0
163,302,0.692513,38.745743,0
164,302,0.467363,26.122679,0
165,302,0.339441,18.976756,0
166,302,0.357524,20.734257,0
167,302,0.527624,29.508299,0
168,302,0.325308,18.179454,0
169,302,0.552342,31.377945,0
170,302,0.30291,16.962833,0
171,302,0.349102,19.536067,0
172,302,0.450457,25.198561,0
173,302,0.54914,30.827961,0
174,302,0.333382,18.643442,0
175,302,0.424493,23.726152,0
176,302,0.458224,25.631395,0
177,302,0.545133,30.569938,0
178,302,0.622066,34.766081,0
179,302,0.283468,15.844525,0
180,302,0.664027,37.247536,0
181,302,0.544357,30.419646,0
182,302,0.412844,23.081948,0
183,302,0.59529,33.335842,0
184,302,0.668408,37.375616,0
185,302,0.670393,37.786737,0
186,302,0.511767,28.811478,0
187,302,0.461516,25.812199,0
188,302,0.478936,26.78885,0
189,302,0.38053,21.270178,0
190,302,0.403138,22.582022,0
191,302,0.370127,20.694828,0
193,302,0.431085,24.092861,0
194,302,0.661381,36.960138,0
195,302,0.490495,27.639305,0
196,302,0.332781,18.679337,0
197,302,0.688757,38.49575,0
198,302,0.372329,20.853172,0
199,302,0.537169,30.025235,0
200,302,0.616533,34.658845,0
201,302,0.697127,38.9889,0
202,302,0.390355,21.879176,0
203,302,0.398211,22.282196,0
204,302,0.339939,19.007195,0
206,302,0.450422,25.220753,0
207,302,0.630156,35.264892,0
208,302,0.624372,35.003356,0
209,302,0.420062,23.481238,0
210,302,0.318237,17.793058,0
211,302,0.581837,32.558973,0
212,302,0.465945,26.121366,0
213,302,0.3293,18.415155,0
214,302,0.317883,17.761252,0
215,302,0.613127,34.4246,0
216,302,0.48512,27.207143,0
217,302,0.544521,30.488402,0
218,302,0.629664,35.437939,0
219,302,0.623663,34.939189,0
220,302,0.497423,27.862614,0
221,302,0.647162,36.244049,0
222,302,0.400295,22.388183,0
223,302,0.588431,32.866159,0
224,302,0.707051,39.706279,0
226,302,0.571585,31.974048,0
227,302,0.563945,31.543751,0
228,302,0.292249,16.333605,0
229,302,0.411015,22.956018,0
230,302,0.548524,30.758047,0
231,302,0.398778,22.311792,0
232,302,0.465719,26.026915,0
233,302,0.542869,30.504718,0
234,302,0.471402,26.335109,0
235,302,0.304761,17.066823,0
236,302,0.436283,24.430799,0
237,302,0.395203,22.069349,0
238,302,0.335442,18.860667,0
239,302,0.354207,19.786014,0
240,302,0.417928,23.360952,0
241,302,0.413348,23.087662,0
242,302,0.329566,18.434933,0
243,302,0.326503,18.260426,0
244,302,0.630818,35.342289,0
245,302,0.633626,35.498952,0
246,302,0.3747,20.931251,0
248,302,0.281586,15.737758,0
249,302,0.38883,21.772908,0
250,302,0.427698,23.904179,0
251,302,0.631955,35.391174,0
252,302,0.374254,20.999088,0
253,302,0.572519,32.072653,0
254,302,0.482956,27.097862,0
255,302,0.505016,28.367301,0
256,302,0.439972,24.668242,0
257,302,0.554704,31.000785,0
258,302,0.380503,21.269714,0
259,302,0.473301,26.748062,0
260,302,0.496964,27.778573,0
261,302,0.429787,24.035487,0
262,302,0.314956,17.608225,0
263,302,0.390933,21.847458,0
264,302,0.52351,29.335378,0
265,302,0.393655,22.010207,0
267,302,0.464157,25.941323,0
268,302,0.265302,14.830663,0
269,302,0.535445,29.951673,0
270,302,0.447584,25.07881,0
271,302,0.764647,42.798991,0
272,302,0.593179,33.315953,0
273,302,0.629811,35.185437,0
274,302,0.622783,34.837443,0
275,302,0.513824,28.762639,0
277,302,0.645849,36.197374,0
279,302,0.492251,27.577582,0
280,302,0.339794,18.996925,0
281,302,0.502321,28.111024,0
282,302,0.710798,40.7326,0
283,302,0.594278,33.185589,0
284,302,0.668615,37.421267,0
285,302,0.483074,27.120384,0
286,302,0.573835,32.090191,0
287,302,0.65683,36.73722,0
288,302,0.440567,24.674706,0
289,302,0.616193,34.420049,0
290,302,0.403618,22.628265,0
291,302,0.426213,23.859581,0
292,302,0.438148,24.473372,0
293,302,0.362832,20.275222,0
294,302,0.516415,28.899715,0
295,302,0.474592,26.56313,0
296,302,0.559683,31.586089,0
297,302,0.295896,16.531516,0
298,302,0.406196,22.722828,0
299,302,0.6416,35.920216,0
300,302,0.532608,29.912299,0
301,302,0.371472,20.762138,0
302,302,0.319221,17.876339,0
303,302,0.31121,17.396912,0
304,302,0.48327,27.039533,0
306,302,0.59897,33.941265,0
307,302,0.453897,25.355773,0
308,302,0.558203,31.476042,0
309,302,0.386572,21.60295,0
310,302,0.473661,26.531513,0
311,302,0.66336,37.205707,0
312,302,0.604411,33.932414,0
313,302,0.664437,37.260379,0
314,302,0.686624,38.452904,0
315,302,0.41289,23.116145,0
316,302,0.552631,30.892351,0
317,302,0.463608,25.948987,0
318,302,0.618386,34.901984,0
319,302,0.411765,23.024812,0
320,302,0.284287,15.899281,0
321,302,0.427699,23.95243,0
322,302,0.331665,18.526772,0
323,302,0.472048,26.462848,0
324,302,0.419398,24.491436,0
325,302,0.559571,31.293957,0
326,302,0.341232,19.089652,0
327,302,0.351459,19.646155,0
328,302,0.463579,25.971647,0
329,302,0.378026,21.134406,0
330,302,0.607077,34.280876,0
331,302,0.3624,20.247794,0
332,302,0.484629,27.225486,0
333,302,0.489271,27.379511,0
334,302,0.458161,25.691003,0
335,302,0.373971,20.930129,0
336,302,0.456735,25.544702,0
337,302,0.529992,29.850561,0
338,302,0.408956,22.870496,0
339,302,0.41623,23.350947,0
340,302,0.59293,33.186753,0
341,302,0.564288,31.546892,0
342,302,0.707883,39.721301,0
343,302,0.449726,25.136901,0
344,302,0.347878,19.452672,0
345,302,0.489343,27.390166,0
346,302,0.366903,20.49859,0
347,302,0.291177,16.271611,0
348,302,0.68912,38.721453,0
349,302,0.395145,22.10961,0
350,302,0.478513,26.887273,0
351,302,0.419592,23.46126,0
352,302,0.584558,32.80194,0
353,302,0.400391,22.406557,0
354,302,0.444812,24.881684,0
355,302,0.42318,23.671336,0
356,302,0.537722,30.165065,0
357,302,0.569573,31.843055,0
358,302,0.540406,30.244754,0
359,302,0.375348,20.980226,0
360,302,0.640705,35.819177,0
361,302,0.406453,22.879215,0
362,302,0.406217,22.706988,0
363,302,0.63564,35.537418,0
364,302,0.475383,26.628149,0
365,302,0.649328,36.461478,0
366,302,0.613535,34.370266,0
367,302,0.333793,18.655781,0
368,302,0.358877,20.056094,0
369,302,0.431686,24.122089,0
370,302,0.429862,24.021407,0
371,302,0.42772,23.895738,0
372,302,0.469242,26.300139,0
373,302,0.381043,21.317026,0
374,302,0.410776,23.039723,0
375,302,0.619644,34.801187,0
377,302,0.738805,41.274786,0
378,302,0.501593,28.056002,0
379,302,0.621857,34.781096,0
380,302,0.288974,16.175755,0
381,302,0.599411,33.488101,0
382,302,0.433284,24.320253,0
383,302,0.484721,27.134093,0
384,302,0.385081,21.520083,0
385,302,0.368301,20.597955,0
386,302,0.373873,20.899928,0
387,302,0.436712,24.400428,0
389,302,0.431341,24.196077,0
390,302,0.656864,38.084674,0
391,302,0.494149,27.74617,0
392,302,0.525064,29.361669,0
393,302,0.333253,18.625988,0
394,302,0.532003,29.794408,0
395,302,0.454796,25.536142,0
396,302,0.547006,30.62181,0
397,302,0.319855,17.881613,0
398,302,0.587319,32.910537,0
399,302,0.411191,22.989416,0
400,302,0.525791,29.410286,0
402,302,0.566679,31.695043,0
403,302,0.728646,40.769041,0
404,302,0.559412,31.343943,0
405,302,0.440171,24.643206,0
407,302,0.592071,33.343785,0
408,302,0.710881,39.845092,0
409,302,0.341519,19.092091,0
410,302,0.265794,14.855133,0
411,302,0.743528,41.578677,0
412,302,0.393439,22.042981,0
413,302,0.309639,17.309105,0
414,302,0.234468,13.115434,0
415,302,0.323392,18.066695,0
416,302,0.607496,34.660854,0
417,302,0.596035,33.318427,0
418,302,0.786921,44.15101,0
419,302,0.542855,30.506941,0
420,302,0.381153,21.421712,0
421,302,0.629907,35.337597,0
422,302,0.402398,22.488112,0
423,302,0.514644,28.791582,0
424,302,0.391153,21.855793,0
425,302,0.331466,18.542527,0
426,302,0.583426,32.60624,0
427,302,0.503391,28.176656,0
428,302,0.583066,32.609283,0
429,302,0.580525,32.674218,0
430,302,0.581463,32.626759,0
431,302,0.580077,32.430683,0
433,302,0.642121,36.052704,0
434,302,0.334958,18.711662,0
435,302,0.659398,36.870473,0
436,302,0.688421,38.628223,0
437,302,0.549397,30.750769,0
438,302,0.512477,28.691295,0
439,302,0.460826,25.811781,0
440,302,0.517169,28.992225,0
441,302,0.500379,28.011787,0
442,302,0.299022,16.716515,0
443,302,0.536347,29.984648,0
444,302,0.322135,18.026217,0
445,302,0.466551,26.131505,0
446,302,0.379577,21.228532,0
447,302,0.556061,31.103143,0
448,302,0.483659,27.098585,0
449,302,0.435604,24.390504,0
451,302,0.47558,26.601926,0
453,302,0.433439,24.258737,0
454,302,0.466488,26.132652,0
455,302,0.556355,31.141904,0
456,302,0.321566,17.962976,0
457,302,0.56411,31.612359,0
458,302,0.583549,32.69818,0
459,302,0.640585,35.970024,0
460,302,0.671005,37.653039,0
461,302,0.711097,39.81402,0
462,302,0.578042,32.433077,0
463,302,0.670818,37.511267,0
464,302,0.370074,20.684436,0
465,302,0.419152,23.443495,0
466,302,0.358044,20.005593,0
467,302,0.410538,22.980988,0
468,302,0.468325,26.385318,0
469,302,0.313607,17.550868,0
470,302,0.245391,13.721029,0
471,302,0.728613,40.990946,0
472,302,0.565535,31.627085,0
473,302,0.454463,25.412193,0
474,302,0.433763,24.330826,0
476,302,0.532617,29.797585,0
478,302,0.444556,24.852323,0
479,302,0.361899,20.214092,0
480,302,0.350292,19.576283,0
481,302,0.666048,37.541331,0
482,302,0.737585,41.2857,0
483,302,0.367922,20.565796,0
484,302,0.624579,34.932654,0
485,302,0.36032,20.130544,0
486,302,0.417364,23.31324,0
487,302,0.533445,29.808351,0
488,302,0.543561,30.405634,0
489,302,0.505068,28.253888,0
490,302,0.463505,25.913448,0
491,302,0.599232,33.537482,0
492,302,0.537387,30.110516,0
493,302,0.285534,15.955836,0
494,302,0.482934,27.012249,0
495,302,0.519072,29.163725,0
496,302,0.493245,27.57534,0
498,302,0.639371,35.959939,0
499,302,0.44516,24.955927,0
500,302,0.57166,32.393588,0
501,302,0.681318,38.101847,0
502,302,0.509974,28.613696,0
503,302,0.583112,32.629086,0
504,302,0.651546,36.506928,0
505,302,0.573883,32.086724,0
506,302,0.585933,33.072784,0
507,302,0.525051,29.395535,0
508,302,0.40186,22.471689,0
510,302,0.444578,24.83417,0
511,302,0.437309,24.44972,0
512,302,0.438813,24.548973,0
513,302,0.446686,25.083786,0
515,302,0.623233,34.875994,0
516,302,0.335661,18.800226,0
517,302,0.530391,29.636179,0
518,302,0.50134,28.0508,0
519,302,0.512855,28.781438,0
520,302,0.543688,30.503807,0
521,302,0.257034,14.364002,0
522,302,0.683713,38.297874,0
523,302,0.301909,16.870734,0
524,302,0.481708,27.135787,0
525,302,0.33433,18.691061,0
526,302,0.318483,17.914648,0
527,302,0.373399,20.854268,0
528,302,0.425506,23.769274,0
529,302,0.519051,29.000829,0
530,302,0.389637,21.781498,0
531,302,0.407987,22.789803,0
532,302,0.351783,19.658336,0
533,302,0.600777,33.598271,0
534,302,0.416171,23.404671,0
535,302,0.582218,32.574416,0
536,302,0.467688,26.165728,0
537,302,0.540991,30.218827,0
538,302,0.429553,24.022072,0
539,302,0.331285,18.518176,0
540,302,0.561802,31.457646,0
541,302,0.336341,18.799278,0
542,302,0.417826,23.40308,0
543,302,0.482083,27.084611,0
544,302,0.323069,18.071405,0
547,302,0.579511,33.073593,0
548,302,0.51778,28.962142,0
549,302,0.729292,41.075364,0
550,302,0.660214,36.987512,0
551,302,0.664477,37.287898,0
552,302,0.46114,25.825291,0
553,302,0.487031,27.26262,0
554,302,0.567993,31.881222,0
555,302,0.597051,33.403799,0
556,302,0.500803,28.030628,0
557,302,0.488583,27.397347,0
558,302,0.56731,31.758864,0
559,302,0.419072,23.460554,0
560,302,0.31885,17.814077,0
561,302,0.319633,17.860584,0
562,302,0.459945,25.734573,0
563,302,0.53835,30.132065,0
564,302,0.430221,24.099732,0
565,302,0.652583,37.000537,0
566,302,0.443316,24.946703,0
567,302,0.673461,37.761954,0
568,302,0.493668,27.9247,0
569,302,0.330122,18.444751,0
570,302,0.419786,23.516568,0
571,302,0.589562,33.073867,0
572,302,0.463603,26.154195,0
573,302,0.354844,19.85413,0
574,302,0.46294,25.896137,0
575,302,0.502536,28.117249,0
576,302,0.397522,22.210203,0
577,302,0.371407,20.769487,0
578,302,0.559573,31.468002,0
579,302,0.590684,33.042224,0
580,302,0.4764,26.628528,0
581,302,0.607939,34.17996,0
582,302,0.352091,19.716347,0
583,302,0.493237,27.558963,0
584,302,0.579117,32.460808,0
585,302,0.539255,30.162541,0
586,302,0.344304,19.243303,0
587,302,0.487236,27.391119,0
588,302,0.375078,20.957177,0
589,302,0.454765,25.644,0
590,302,0.634965,35.555975,0
591,302,0.277204,15.494308,0
592,302,0.706509,39.525014,0
593,302,0.450765,25.193203,0
594,302,0.595693,33.255972,0
595,302,0.266367,14.894458,0
596,302,0.595783,33.379016,0
597,302,0.679444,38.050955,0
598,302,0.265744,14.881475,0
599,302,0.368153,20.574679,0
600,302,0.353341,19.739448,0
601,302,0.538103,30.134435,0
602,302,0.515061,28.827252,0
603,302,0.430546,24.082224,0
604,302,0.438451,24.553264,0
605,302,0.493486,27.646564,0
607,302,0.586628,32.832658,0
608,302,0.327782,18.342492,0
609,302,0.287279,16.056148,0
610,302,0.616005,34.461858,0
611,302,0.366315,20.480619,0
613,302,0.603516,33.884852,0
614,302,0.613086,34.373049,0
616,302,0.279571,15.62899,0
617,302,0.448361,25.06912,0
618,302,0.398059,22.268922,0
619,302,0.571971,31.943745,0
620,302,0.438052,24.531096,0
621,302,0.258311,14.444169,0
622,302,0.470725,26.340814,0
623,302,0.386253,21.593456,0
624,302,0.476814,26.707909,0
625,302,0.311576,17.410849,0
626,302,0.289215,16.168561,0
627,302,0.496593,27.904339,0
628,302,0.399132,22.312098,0
629,302,0.420617,23.498382,0
630,302,0.609629,34.149977,0
631,302,0.337311,18.845959,0
632,302,0.622715,34.913871,0
633,302,0.25534,14.279096,0
634,302,0.648074,36.244501,0
635,302,0.548148,30.735802,0
636,302,0.421427,23.587117,0
637,302,0.406401,22.738315,0
638,302,0.433574,24.271521,0
639,302,0.361762,20.295603,0
640,302,0.432315,24.193665,0
641,302,0.378943,21.16781,0
642,302,0.549239,30.673057,0
643,302,0.422292,23.671848,0
644,302,0.614472,34.331186,0
646,302,0.725515,40.694377,0
647,302,0.218418,12.213655,0
648,302,0.376687,21.05014,0
649,302,0.424779,23.741206,0
650,302,0.286681,16.022942,0
651,302,0.456749,25.54204,0
652,302,0.706476,39.603021,0
653,302,0.309803,17.31972,0
654,302,0.26625,14.88216,0
655,302,0.266846,14.912949,0
656,302,0.65818,36.966692,0
657,302,0.369816,20.754345,0
658,302,0.701329,39.223031,0
659,302,0.538572,30.102031,0
661,302,0.711413,39.934401,0
662,302,0.512054,29.080137,0
663,302,0.360311,20.166957,0
664,302,0.359417,20.091037,0
665,302,0.67378,37.719099,0
666,302,0.483757,27.036043,0
667,302,0.575169,32.148456,0
668,302,0.486576,27.281379,0
670,302,0.589807,32.957879,0
671,302,0.593013,33.179982,0
672,302,0.695373,39.235574,0
673,302,0.500655,28.005361,0
674,302,0.5039,28.169066,0
675,302,0.685803,38.738681,0
676,302,0.318693,17.816847,0
677,302,0.641233,35.914573,0
678,302,0.682261,38.299218,0
679,302,0.37497,20.964031,0
680,302,0.53598,30.23707,0
681,302,0.581426,32.515324,0
682,302,0.420346,23.500453,0
684,302,0.322195,18.006357,0
685,302,0.461706,25.836638,0
686,302,0.31507,17.633339,0
687,302,0.425131,23.884359,0
688,302,0.464568,25.953076,0
689,302,0.454982,25.457346,0
690,302,0.614132,34.461964,0
691,302,0.480125,26.912369,0
692,302,0.28139,15.727339,0
693,302,0.76256,43.060961,0
694,302,0.53199,29.777936,0
695,302,0.643874,36.034545,0
696,302,0.325242,18.180725,0
697,302,0.507263,28.348751,0
698,302,0.56726,31.796319,0
699,302,0.527572,29.615656,0
700,302,0.454163,25.375153,0
701,302,0.344206,19.22863,0
702,302,0.651913,36.560387,0
703,302,0.59761,33.650415,0
704,302,0.391155,21.879967,0
705,302,0.33594,18.775096,0
706,302,0.482907,27.107453,0
707,302,0.548437,30.832419,0
708,302,0.732141,41.065286,0
709,302,0.68422,38.517046,0
710,302,0.475934,26.618091,0
712,302,0.534339,29.8582,0
713,302,0.388878,21.733571,0
714,302,0.592777,33.507505,0
715,302,0.590696,33.095382,0
716,302,0.440328,24.627128,0
717,302,0.467083,26.10211,0
718,302,0.575258,32.170682,0
719,302,0.541125,30.320906,0
720,302,0.528392,29.830046,0
721,302,0.563183,31.521884,0
722,302,0.518486,28.960376,0
723,302,0.573368,32.18455,0
724,302,0.278137,15.555087,0
725,302,0.610182,34.136016,0
726,302,0.564024,31.54503,0
727,302,0.527952,29.619602,0
728,302,0.387467,21.675033,0
729,302,0.451901,25.236874,0
730,302,0.326961,18.289308,0
731,302,0.525213,29.422929,0
732,302,0.431834,24.135443,0
733,302,0.515006,28.771279,0
734,302,0.576393,32.289534,0
736,302,0.493584,27.607679,0
737,302,0.418807,23.394013,0
738,302,0.434167,24.265996,0
739,302,0.428292,23.966496,0
740,302,0.64275,35.942378,0
741,302,0.522308,29.245879,0
742,302,0.490121,27.520167,0
743,302,0.577388,32.447526,0
744,302,0.47814,26.812801,0
745,302,0.551568,31.037136,0
746,302,0.4302,24.120304,0
747,302,0.592051,33.232074,0
748,302,0.345699,19.313378,0
749,302,0.546658,30.54577,0
750,302,0.590389,33.05548,0
751,302,0.391436,21.87419,0
752,302,0.397599,22.225712,0
754,302,0.5976,33.5045,0
755,302,0.440761,24.648523,0
756,302,0.491489,27.456107,0
757,302,0.470307,26.362022,0
758,302,0.481383,26.894042,0
759,302,0.465198,26.031138,0
760,302,0.567102,31.674321,0
761,302,0.508866,28.432291,0
762,302,0.487781,27.275504,0
763,302,0.553158,31.503314,0
764,302,0.637199,35.858867,0
765,302,0.578658,32.465833,0
766,302,0.459113,25.663584,0
767,302,0.366902,20.510814,0
768,302,0.571096,32.070867,0
769,302,0.269023,15.043759,0
770,302,0.317708,17.80434,0
771,302,0.44012,24.632067,0
772,302,0.501605,28.050099,0
773,302,0.430159,24.071285,0
774,302,0.447663,25.037929,0
775,302,0.644063,36.100397,0
776,302,0.659386,37.074655,0
777,302,0.543591,30.460014,0
778,302,0.369843,20.657616,0
780,302,0.437312,24.49214,0
781,302,0.551902,30.894151,0
782,302,0.686272,38.532868,0
783,302,0.429381,24.0047,0
784,302,0.425386,23.769815,0
785,302,0.451702,25.268027,0
786,302,0.28308,15.827984,0
787,302,0.513258,28.71599,0
788,302,0.379515,21.273561,0
789,302,0.384817,21.497424,0
790,302,0.558799,31.22411,0
791,302,0.64271,36.009373,0
792,302,0.459275,25.673337,0
793,302,0.469235,26.209845,0
794,302,0.598723,33.489554,0
795,302,0.298805,16.69784,0
796,302,0.436436,24.41011,0
798,302,0.426079,23.832541,0
800,302,0.648057,36.207614,0
802,302,0.556578,31.237073,0
803,302,0.553296,30.944657,0
804,302,0.304739,17.044203,0
805,302,0.39956,22.343956,0
806,302,0.383812,21.449242,0
807,302,0.478773,26.798371,0
809,302,0.346622,19.377574,0
810,302,0.73195,41.013235,0
811,302,0.435813,24.565462,0
812,302,0.646496,36.212884,0
813,302,0.577403,32.493911,0
814,302,0.4325,24.344599,0
815,302,0.545186,30.578259,0
816,302,0.274582,15.349413,0
817,302,0.545711,30.496817,0
818,302,0.4479,25.071447,0
819,302,0.52873,29.54675,0
820,302,0.397172,22.200769,0
821,302,0.250605,14.00958,0
822,302,0.335204,18.769904,0
823,302,0.436624,24.437153,0
824,302,0.593257,33.165412,0
825,302,0.382617,21.369099,0
826,302,0.57597,32.261006,0
827,302,0.673989,37.689118,0
828,302,0.512775,28.727969,0
829,302,0.624948,34.965413,0
830,302,0.558129,31.200067,0
831,302,0.421285,23.59226,0
832,302,0.574423,32.129536,0
833,302,0.478134,26.743592,0
835,302,0.396369,22.148605,0
837,302,0.592843,33.691908,0
838,302,0.745196,41.79274,0
839,302,0.353819,19.941102,0
840,302,0.605504,33.953527,0
841,302,0.606389,34.149091,0
842,302,0.435297,24.335452,0
844,302,0.722529,40.489173,0
845,302,0.44381,24.815984,0
846,302,0.535568,30.012827,0
847,302,0.494151,27.626764,0
848,302,0.596415,33.464548,0
849,302,0.402164,22.487875,0
850,302,0.664613,37.318952,0
851,302,0.336532,18.82019,0
852,302,0.350935,19.636618,0
853,302,0.442492,24.73673,0
854,302,0.345083,19.280557,0
855,302,0.378636,21.152334,0
856,302,0.542131,30.344572,0
857,302,0.629764,35.185442,0
858,302,0.338264,18.904708,0
859,302,0.719843,40.35295,0
860,302,0.317301,17.735225,0
861,302,0.324237,18.117323,0
862,302,0.653039,36.809053,0
863,302,0.436915,24.433853,0
864,302,0.310346,17.360175,0
865,302,0.324274,18.132239,0
866,302,0.479054,26.857,0
867,302,0.547095,31.739598,0
868,302,0.270682,15.137369,0
870,302,0.506518,28.455681,0
871,302,0.446827,25.035871,0
872,302,0.713472,40.2838,0
873,302,0.495597,27.90231,0
874,302,0.696527,39.105172,0
875,302,0.668848,37.432436,0
876,302,0.497082,27.877984,0
877,302,0.619541,34.626544,0
878,302,0.383727,21.483472,0
879,302,0.450418,25.214964,0
880,302,0.363545,20.315285,0
881,302,0.628468,35.127509,0
882,302,0.489046,27.340291,0
883,302,0.515634,28.820077,0
884,302,0.382721,21.390488,0
885,302,0.555415,31.051012,0
886,302,0.671254,37.498329,0
887,302,0.588981,33.089029,0
889,302,0.306173,17.113135,0
890,302,0.628517,35.206781,0
891,302,0.37938,21.221289,0
892,302,0.385662,21.561717,0
893,302,0.534234,30.171304,0
894,302,0.575571,32.306675,0
895,302,0.610018,34.089754,0
896,302,0.561037,31.372441,0
897,302,0.544788,30.626902,0
898,302,0.410244,22.949602,0
899,302,0.272581,15.23845,0
900,302,0.571994,32.005591,0
902,302,0.426498,23.837361,0
903,302,0.460595,25.78893,0
904,302,0.627388,35.115947,0
905,302,0.587308,32.808053,0
906,302,0.393352,21.987915,0
907,302,0.330116,18.459274,0
908,302,0.428377,24.086478,0
909,302,0.399534,22.363355,0
910,302,0.56135,31.381914,0
911,302,0.588108,32.999573,0
912,302,0.517068,28.892615,0
913,302,0.414251,23.156991,0
914,302,0.46514,26.074028,0
915,302,0.526517,29.467354,0
916,302,0.747038,41.920041,0
917,302,0.612071,34.199749,0
919,302,0.630386,35.540374,0
920,302,0.696022,38.951644,0
921,302,0.586311,32.902806,0
922,302,0.410878,22.978327,0
923,302,0.283289,15.838483,0
924,302,0.398857,22.290928,0
925,302,0.642021,35.896211,0
926,302,0.567155,31.754238,0
927,302,0.589517,35.065522,0
928,302,0.405773,22.727214,0
