S1_pixel_ID,date,moran,z,p
1031,219,0.563687,31.488689,0
1032,219,0.617204,34.574519,0
1033,219,0.511512,28.609753,0
1035,219,0.663941,37.205918,0
1036,219,0.466606,29.495113,0
1038,219,0.616815,35.156274,0
1039,219,0.62608,35.008352,0
1040,219,0.480184,26.862317,0
1042,219,0.659993,37.037642,0
1043,219,0.617112,34.666481,0
1044,219,0.571357,31.942038,0
1045,219,0.633619,36.092857,0
1046,219,0.543831,30.794244,0
1048,219,0.686677,39.000046,0
1049,219,0.574598,32.540929,0
1050,219,0.587065,32.818961,0
1051,219,0.573559,32.460966,0
1053,219,0.611985,34.281861,0
1054,219,0.596646,33.422424,0
1055,219,0.402313,22.541214,0
1056,219,0.609727,34.629841,0
1057,219,0.70661,39.457674,0
1058,219,0.715084,40.013275,0
1059,219,0.639266,35.72563,0
1060,219,0.598399,33.502078,0
1061,219,0.666841,37.271594,0
1063,219,0.633834,35.421364,0
1064,219,0.700132,39.319366,0
1065,219,0.504562,28.202064,0
1066,219,0.685015,38.287821,0
1067,219,0.256582,20.891405,0
1068,219,0.562797,31.485865,0
1069,219,0.435531,24.350479,0
1070,219,0.553711,31.097819,0
1071,219,0.552649,30.955656,0
1073,219,0.730742,40.94019,0
1074,219,0.680312,38.107771,0
1075,219,0.622978,34.860195,0
1076,219,0.622294,34.769635,0
1078,219,0.700725,40.370693,0
1081,219,0.677252,37.936345,0
1082,219,0.557862,31.167437,0
1083,219,0.650481,36.323966,0
1084,219,0.421027,23.622761,0
1085,219,0.489678,27.396356,0
1086,219,0.62127,34.726544,0
1087,219,0.573225,32.377339,0
1088,219,0.601277,33.765121,0
1089,219,0.576214,32.221137,0
1091,219,0.557508,31.168119,0
1092,219,0.583371,32.598522,0
1093,219,0.643395,36.459231,0
1094,219,0.51841,29.043708,0
1095,219,0.738444,41.303967,0
1096,219,0.563989,31.541963,0
1097,219,0.504087,28.217822,0
1098,219,0.539995,30.411797,0
1099,219,0.562768,31.450233,0
1100,219,0.606071,33.944904,0
1101,219,0.560909,31.413845,0
1102,219,0.534925,29.915774,0
1103,219,0.61681,34.631909,0
1104,219,0.759678,42.45392,0
1105,219,0.574833,32.08967,0
1106,219,0.673363,37.728321,0
1107,219,0.787162,44.204596,0
1108,219,0.440042,25.091275,0
1109,219,0.548274,30.731355,0
1111,219,0.673474,37.770604,0
1112,219,0.599748,33.535499,0
1113,219,0.641985,35.886369,0
1114,219,0.515402,28.981172,0
1115,219,0.510073,28.490819,0
1120,219,0.434809,24.309304,0
1121,219,0.516436,29.029742,0
1122,219,0.632567,35.688623,0
1123,219,0.545236,30.4697,0
1124,219,0.754072,42.099471,0
1125,219,0.564978,33.451381,0
1127,219,0.489658,27.375853,0
1128,219,0.611413,34.207709,0
1131,219,0.671845,37.574006,0
1132,219,0.710607,39.967448,0
1133,219,0.715174,40.530459,0
1134,219,0.586621,32.963763,0
1135,219,0.68099,38.412634,0
1136,219,0.563455,31.664156,0
1137,219,0.651753,36.47854,0
1138,219,0.535656,29.94701,0
1140,219,0.545558,30.519673,0
1141,219,0.530114,29.6218,0
1142,219,0.518272,29.241533,0
1143,219,0.740611,41.441388,0
1145,219,0.567455,31.712835,0
1146,219,0.543596,30.526689,0
1147,219,0.482573,26.994791,0
1150,219,0.601481,33.685662,0
1151,219,0.528859,29.561253,0
1152,219,0.571799,31.96432,0
1153,219,0.717145,40.143991,0
1154,219,0.594208,33.27273,0
1155,219,0.642138,35.86185,0
1156,219,0.551743,30.861341,0
1157,219,0.388232,21.754982,0
1158,219,0.539985,30.212174,0
1159,219,0.500508,27.971373,0
1160,219,0.62229,34.943939,0
1161,219,0.616694,34.506566,0
1162,219,0.475244,26.572465,0
1163,219,0.572409,32.107723,0
1164,219,0.551376,30.778658,0
1165,219,0.589268,33.060997,0
1166,219,0.612957,34.642436,0
1167,219,0.605746,33.889631,0
1168,219,0.726724,40.734779,0
1169,219,0.437873,24.469519,0
1170,219,0.581743,32.647027,0
1171,219,0.594261,33.21203,0
1172,219,0.813099,45.515339,0
1173,219,0.550001,30.724368,0
1174,219,0.619991,34.668218,0
1175,219,0.431125,24.099322,0
1176,219,0.628959,35.246947,0
1178,219,0.552376,30.918895,0
1179,219,0.274844,19.259448,0
1180,219,0.508233,28.44491,0
1181,219,0.440527,24.633223,0
1182,219,0.439646,24.711447,0
1183,219,0.352154,19.685869,0
1184,219,0.710833,39.729505,0
1185,219,0.606632,33.992353,0
1187,219,0.515181,28.794204,0
1188,219,0.649212,36.799182,0
1189,219,0.446398,24.935185,0
1190,219,0.522389,29.169692,0
1191,219,0.526088,29.389476,0
1192,219,0.648759,36.423864,0
1193,219,0.546173,30.618813,0
1194,219,0.537621,30.044304,0
1195,219,0.561078,31.44343,0
1196,219,0.635828,35.594375,0
1197,219,0.569033,31.986416,0
1198,219,0.586592,32.784809,0
1199,219,0.557476,31.171601,0
1200,219,0.493974,27.731971,0
1202,219,0.583685,32.760534,0
1203,219,0.618263,34.789386,0
1204,219,0.578085,32.380088,0
1205,219,0.570002,31.864452,0
1206,219,0.725859,40.57878,0
1207,219,0.520793,29.174985,0
1208,219,0.685996,38.330875,0
1209,219,0.529904,29.631551,0
1210,219,0.632896,35.581399,0
1211,219,0.517263,28.985391,0
1212,219,0.575331,32.17038,0
1213,219,0.399404,22.330022,0
1214,219,0.543787,30.392851,0
1215,219,0.487471,27.357268,0
1216,219,0.551516,30.840682,0
1217,219,0.383408,21.469904,0
1218,219,0.659307,37.038032,0
1219,219,0.548368,30.670865,0
1220,219,0.406373,22.786976,0
1221,219,0.494712,27.632426,0
1222,219,0.528546,29.588695,0
1224,219,0.561236,31.41079,0
1225,219,0.525595,29.378783,0
1226,219,0.597219,33.396442,0
1227,219,0.459014,25.940045,0
1228,219,0.582317,32.591152,0
1229,219,0.585549,33.415893,0
1230,219,0.585741,32.80819,0
1232,219,0.49018,28.061679,0
1233,219,0.587007,32.80916,0
1234,219,0.406706,22.785683,0
1235,219,0.385068,23.178619,0
1236,219,0.655948,36.714847,0
1237,219,0.652827,36.609207,0
1238,219,0.594682,33.266428,0
1239,219,0.509173,28.469777,0
1241,219,0.659491,37.009219,0
1242,219,0.579121,32.414236,0
1243,219,0.428137,23.920757,0
1244,219,0.546692,30.806369,0
1245,219,0.672311,37.62706,0
1246,219,0.471893,26.383457,0
1247,219,0.579397,32.395176,0
1249,219,0.607584,34.095714,0
1250,219,0.505199,28.362452,0
1252,219,0.570901,31.999764,0
1253,219,0.698456,39.34829,0
1255,219,0.69004,38.780966,0
1256,219,0.634578,35.48688,0
1257,219,0.572665,32.129591,0
1258,219,0.541512,30.257481,0
1259,219,0.520791,29.127371,0
1260,219,0.619745,34.650982,0
1262,219,0.491674,27.483949,0
1263,219,0.557974,31.591084,0
1264,219,0.509563,28.481868,0
1265,219,0.55975,31.938756,0
1266,219,0.600264,33.611775,0
1267,219,0.469977,26.2937,0
1268,219,0.605182,33.843288,0
1269,219,0.618185,34.579553,0
1270,219,0.565182,31.570633,0
1271,219,0.571523,32.719359,0
1272,219,0.677211,38.039312,0
1274,219,0.562801,31.503951,0
1275,219,0.631346,35.307186,0
1276,219,0.519675,29.038174,0
1277,219,0.425642,23.83664,0
1279,219,0.692873,38.716691,0
1280,219,0.467518,26.197561,0
1281,219,0.4897,27.374865,0
1282,219,0.651569,36.407879,0
1283,219,0.561475,31.400913,0
1284,219,0.576903,32.277547,0
1286,219,0.553044,31.098079,0
1287,219,0.587421,32.830675,0
1288,219,0.463527,25.915257,0
1290,219,0.519688,29.078936,0
1291,219,0.455246,25.472936,0
1292,219,0.443722,24.811988,0
1293,219,0.592092,33.408772,0
1294,219,0.543936,30.408844,0
1295,219,0.44772,25.077687,0
1296,219,0.649871,36.593976,0
1297,219,0.65289,36.526858,0
1298,219,0.470864,26.342182,0
1299,219,0.76119,42.864355,0
1300,219,0.551598,31.012229,0
1301,219,0.576906,32.339832,0
1302,219,0.552774,30.966651,0
1304,219,0.623956,34.930656,0
1305,219,0.669671,37.487364,0
1306,219,0.731429,40.975163,0
1307,219,0.783056,43.818011,0
1308,219,0.705937,39.648653,0
1309,219,0.670494,37.43525,0
1310,219,0.480326,26.844483,0
1311,219,0.547409,30.587988,0
1312,219,0.370159,20.687361,0
1313,219,0.440717,24.636732,0
1314,219,0.593903,33.881376,0
1315,219,0.553907,30.963484,0
1316,219,0.49501,27.720152,0
1317,219,0.608364,34.029179,0
1318,219,0.592148,33.083727,0
1319,219,0.738704,41.368406,0
1320,219,0.565624,31.647684,0
1321,219,0.571334,32.020291,0
1322,219,0.404877,22.622606,0
1323,219,0.427677,24.04076,0
1324,219,0.532416,30.473368,0
1325,219,0.671024,37.519366,0
1326,219,0.597501,33.504255,0
1327,219,0.452954,25.301267,0
1328,219,0.509028,28.433796,0
1329,219,0.600827,33.969864,0
1330,219,0.439425,24.692851,0
1331,219,0.569175,31.8028,0
1332,219,0.594439,33.268945,0
1333,219,0.585272,32.723953,0
1334,219,0.527897,29.620749,0
1335,219,0.575945,32.259151,0
1336,219,0.684225,38.316607,0
1337,219,0.648542,36.300075,0
1338,219,0.622045,34.888001,0
1339,219,0.512241,28.785325,0
1340,219,0.494309,27.607724,0
1341,219,0.668744,37.648711,0
1342,219,0.566061,31.647148,0
1344,219,0.47497,26.598731,0
1345,219,0.624731,35.125106,0
1346,219,0.684928,38.363616,0
1347,219,0.57941,32.371809,0
1348,219,0.771555,43.084804,0
1349,219,0.485415,27.144076,0
1350,219,0.619986,34.673118,0
1351,219,0.572431,32.267501,0
1352,219,0.550156,30.862555,0
1353,219,0.425953,23.784994,0
1354,219,0.391463,21.86589,0
1355,219,0.753037,42.188093,0
1356,219,0.63314,35.391223,0
1357,219,0.400445,22.407935,0
1358,219,0.671209,37.554475,0
1359,219,0.637346,35.60067,0
1361,219,0.450988,25.202131,0
1362,219,0.500579,27.985233,0
1363,219,0.42733,23.876844,0
1364,219,0.509751,28.497354,0
1366,219,0.663525,37.140408,0
1367,219,0.598875,33.501324,0
1368,219,0.518299,29.039332,0
1370,219,0.520962,29.143277,0
1371,219,0.681744,38.373356,0
1372,219,0.550434,30.796058,0
1373,219,0.820078,45.789066,0
1374,219,0.646342,36.364838,0
1375,219,0.514474,28.774772,0
1376,219,0.614203,34.459232,0
1377,219,0.706516,39.743918,0
1379,219,0.749572,41.949369,0
1380,219,0.556423,31.257367,0
1382,219,0.466848,26.095171,0
1383,219,0.59551,33.269802,0
1384,219,0.508688,28.589337,0
1385,219,0.451634,25.25264,0
1386,219,0.740547,41.556215,0
1387,219,0.620021,35.036407,0
1388,219,0.523702,29.298399,0
1390,219,0.621877,34.770943,0
1391,219,0.582081,32.558143,0
1392,219,0.499332,27.911723,0
1395,219,0.602927,33.71418,0
1396,219,0.651723,36.476115,0
1398,219,0.730857,40.871691,0
1399,219,0.523195,29.233672,0
1400,219,0.593626,33.414324,0
1401,219,0.585475,32.747175,0
1402,219,0.472882,26.427422,0
1403,219,0.610154,34.169748,0
1404,219,0.496452,27.766494,0
1405,219,0.527469,29.554132,0
1406,219,0.641451,35.947783,0
1407,219,0.570719,31.928371,0
1408,219,0.562037,31.489722,0
1409,219,0.618771,34.682105,0
1410,219,0.583824,32.643451,0
1411,219,0.537562,30.009219,0
1412,219,0.794661,44.398454,0
1413,219,0.398226,22.256443,0
1414,219,0.755648,42.363919,0
1415,219,0.582184,32.575182,0
1416,219,0.660411,37.317456,0
1417,219,0.500029,27.955543,0
1419,219,0.595899,33.303247,0
1420,219,0.518497,28.965304,0
1421,219,0.659893,36.948054,0
1422,219,0.393032,21.954295,0
1423,219,0.455748,25.478253,0
1425,219,0.590148,32.977054,0
1426,219,0.623255,35.184656,0
1427,219,0.574639,32.310187,0
1428,219,0.702217,39.896955,0
1429,219,0.494751,27.635852,0
1430,219,0.544684,30.595426,0
1431,219,0.565323,31.651631,0
1432,219,0.57896,32.350485,0
1433,219,0.658258,36.857697,0
1434,219,0.503082,28.112996,0
1435,219,0.613056,34.274579,0
1436,219,0.632964,35.42323,0
1437,219,0.678777,37.949403,0
1438,219,0.526771,29.478288,0
1439,219,0.483064,27.015346,0
1440,219,0.622116,35.107898,0
1441,219,0.704423,39.452089,0
1442,219,0.418763,23.407368,0
1443,219,0.645528,36.142844,0
1444,219,0.710434,39.798335,0
1445,219,0.535935,29.958845,0
1446,219,0.473899,26.50867,0
1447,219,0.744527,41.581694,0
1449,219,0.532027,29.76121,0
1450,219,0.479043,27.945261,0
1451,219,0.588044,32.989544,0
1452,219,0.674015,37.749954,0
1453,219,0.708804,39.629111,0
1454,219,0.569432,31.857517,0
1455,219,0.510293,28.645564,0
1456,219,0.604545,33.782414,0
1457,219,0.594518,33.304976,0
1458,219,0.67605,37.807673,0
1459,219,0.571206,31.92819,0
1460,219,0.525873,29.447658,0
1461,219,0.417305,24.268314,0
1462,219,0.562901,31.475391,0
1465,219,0.588287,33.643426,0
1466,219,0.475599,26.729988,0
1467,219,0.502775,29.848831,0
1468,219,0.616931,34.586722,0
1469,219,0.513614,28.7468,0
1470,219,0.681362,38.114174,0
1471,219,0.575287,32.231335,0
1472,219,0.507082,28.324104,0
1473,219,0.615978,34.579376,0
1474,219,0.728818,40.917537,0
1475,219,0.545277,30.483245,0
1477,219,0.532113,29.854563,0
1478,219,0.522118,29.212174,0
1479,219,0.613316,34.284419,0
1480,219,0.550426,30.818319,0
1481,219,0.588438,32.895965,0
1482,219,0.562821,31.471534,0
1484,219,0.62532,34.929868,0
1485,219,0.595816,33.276741,0
1486,219,0.595701,33.300708,0
1488,219,0.624887,35.018908,0
1489,219,0.455501,25.448053,0
1490,219,0.613308,34.365901,0
1491,219,0.526031,29.377031,0
1493,219,0.555699,31.077431,0
1494,219,0.62106,35.242293,0
1495,219,0.421774,23.575775,0
1496,219,0.673275,37.651103,0
1497,219,0.699552,39.164193,0
1499,219,0.567305,31.688619,0
1500,219,0.55426,31.489715,0
1501,219,0.48713,27.208788,0
1502,219,0.47901,27.018559,0
1503,219,0.548043,30.842263,0
1504,219,0.63099,35.246395,0
1506,219,0.697475,39.043811,0
1507,219,0.555934,31.083979,0
1508,219,0.625111,34.938952,0
1509,219,0.690673,38.628327,0
1510,219,0.653297,36.697522,0
1511,219,0.655053,36.60628,0
1513,219,0.488122,27.274138,0
1515,219,0.720936,40.30308,0
1516,219,0.685358,38.296222,0
1517,219,0.521967,29.193671,0
1518,219,0.73818,41.283037,0
1519,219,0.449074,25.172832,0
1520,219,0.53277,29.812271,0
1521,219,0.568135,31.757308,0
1524,219,0.732426,41.09068,0
1525,219,0.405271,22.640708,0
1526,219,0.406802,25.91678,0
1527,219,0.44717,24.996186,0
1528,219,0.436436,24.387779,0
1529,219,0.579184,32.622552,0
1530,219,0.428714,24.025464,0
1531,219,0.530553,29.650635,0
1532,219,0.541784,30.431065,0
1533,219,0.504205,28.170296,0
1534,219,0.467214,26.121381,0
1535,219,0.545615,31.160307,0
1537,219,0.499348,27.950672,0
1538,219,0.459074,25.646543,0
1539,219,0.59536,33.89941,0
1541,219,0.480375,26.863769,0
1542,219,0.621784,34.757792,0
1543,219,0.672721,37.673237,0
1544,219,0.631787,35.983184,0
1545,219,0.686316,38.618057,0
1546,219,0.336344,18.795486,0
1547,219,0.620322,35.435776,0
1548,219,0.506704,28.308314,0
1549,219,0.458942,25.652879,0
1550,219,0.529497,29.568763,0
1551,219,0.617881,35.446862,0
1552,219,0.56884,31.897553,0
1554,219,0.613042,34.372742,0
1555,219,0.490142,27.485811,0
1556,219,0.576269,32.219918,0
1557,219,0.606944,34.053206,0
1558,219,0.499877,28.151818,0
1559,219,0.586904,32.898714,0
1560,219,0.565587,31.827174,0
1561,219,0.8124,45.407844,0
1562,219,0.634224,35.894131,0
1563,219,0.634994,35.60605,0
1564,219,0.480273,26.908591,0
1565,219,0.582499,33.101468,0
1566,219,0.659035,37.081822,0
1567,219,0.531071,29.696815,0
1569,219,0.561705,31.449598,0
1570,219,0.619619,35.302511,0
1572,219,0.595645,33.343792,0
1573,219,0.602442,33.6861,0
1575,219,0.573875,32.0683,0
1576,219,0.608476,34.254082,0
1577,219,0.599786,33.515898,0
1578,219,0.66443,37.135714,0
1579,219,0.608544,34.025285,0
1580,219,0.493866,27.604327,0
1582,219,0.493343,27.580058,0
1583,219,0.587367,32.807188,0
1584,219,0.693024,38.687632,0
1588,219,0.50982,28.497582,0
1590,219,0.645069,36.067936,0
1592,219,0.557476,31.185284,0
1595,219,0.66528,37.627542,0
