S1_pixel_ID,date,moran,z,p
1263,302,0.479142,26.797862,0
1265,302,0.477097,26.640516,0
1266,302,0.563312,31.500227,0
1268,302,0.373935,20.907522,0
1269,302,0.599424,33.518927,0
1270,302,0.507113,28.311528,0
1271,302,0.389316,21.75027,0
1272,302,0.701553,39.770631,0
1273,302,0.559754,31.297751,0
1274,302,0.660371,36.855555,0
1275,302,0.480044,26.830902,0
1277,302,0.585564,32.740755,0
1278,302,0.405779,22.653105,0
1280,302,0.524562,29.347269,0
1281,302,0.602061,33.625434,0
1282,302,0.376371,21.012022,0
1283,302,0.713102,39.862347,0
1284,302,0.352472,19.689931,0
1285,302,0.540762,30.187773,0
1286,302,0.592865,33.130829,0
1287,302,0.667119,37.396204,0
1288,302,0.557514,31.235103,0
1289,302,0.514703,28.741385,0
1291,302,0.692489,39.30317,0
1292,302,0.727587,40.747729,0
1293,302,0.382101,21.334138,0
1294,302,0.49396,27.627593,0
1295,302,0.459952,25.691489,0
1296,302,0.649277,36.325548,0
1299,302,0.453412,25.31162,0
1300,302,0.46569,26.016015,0
1302,302,0.416855,23.268537,0
1303,302,0.499327,27.877457,0
1304,302,0.472155,26.368693,0
1305,302,0.709286,39.905881,0
1306,302,0.486028,27.132261,0
1307,302,0.579242,32.436563,0
1308,302,0.699038,40.049135,0
1309,302,0.52808,29.582974,0
1310,302,0.424821,23.747327,0
1311,302,0.496411,27.721797,0
1312,302,0.616133,34.405101,0
1313,302,0.54963,30.698653,0
1314,302,0.783214,43.917458,0
1315,302,0.58352,32.584382,0
1316,302,0.418064,23.343467,0
1317,302,0.394851,22.048445,0
1318,302,0.461928,25.781575,0
1319,302,0.721593,40.31777,0
1320,302,0.348815,19.483661,0
1321,302,0.576906,33.023575,0
1322,302,0.651603,36.66155,0
1323,302,0.539144,30.105882,0
1325,302,0.280078,15.653237,0
1326,302,0.344793,19.253966,0
1327,302,0.717636,41.142286,0
1328,302,0.587022,32.818475,0
1329,302,0.607885,33.965574,0
1330,302,0.446165,24.91686,0
1331,302,0.695944,38.872868,0
1332,302,0.583425,32.791592,0
1333,302,0.381804,21.321529,0
1334,302,0.571186,31.961695,0
1335,302,0.608421,35.418818,0
1336,302,0.657526,36.808902,0
1337,302,0.623643,34.947357,0
1338,302,0.615726,34.500071,0
1339,302,0.407745,22.791461,0
1340,302,0.48642,27.172837,0
1341,302,0.5159,28.80804,0
1342,302,0.510379,28.493123,0
1344,302,0.675856,37.799459,0
1345,302,0.479154,26.755262,0
1346,302,0.546403,30.579665,0
1347,302,0.490849,27.425751,0
1348,302,0.57289,32.510149,0
1349,302,0.705433,39.518144,0
1350,302,0.623534,35.119281,0
1351,302,0.445379,24.875839,0
1352,302,0.33721,18.830975,0
1353,302,0.536819,29.98523,0
1354,302,0.512357,28.628327,0
1355,302,0.587395,33.008225,0
1356,302,0.534877,29.875651,0
1357,302,0.511241,28.557025,0
1358,302,0.632192,35.294271,0
1359,302,0.394448,22.087138,0
1360,302,0.686284,38.459665,0
1361,302,0.626682,34.996949,0
1363,302,0.667967,37.626032,0
1364,302,0.663941,37.264698,0
1365,302,0.677081,37.918084,0
1366,302,0.344385,19.232854,0
1367,302,0.469185,26.190909,0
1368,302,0.455352,25.435232,0
1369,302,0.625716,34.949345,0
1370,302,0.393589,21.979823,0
1371,302,0.358042,19.998214,0
1372,302,0.747281,42.586897,0
1373,302,0.46025,25.71,0
1374,302,0.678951,37.954356,0
1375,302,0.496637,27.755216,0
1376,302,0.627904,35.072423,0
1377,302,0.628369,35.110323,0
1378,302,0.478698,26.743492,0
1379,302,0.53213,29.715791,0
1380,302,0.744619,41.915923,0
1381,302,0.642412,35.8664,0
1382,302,0.552124,30.840215,0
1383,302,0.601952,33.629913,0
1384,302,0.324991,18.166391,0
1385,302,0.493423,27.580063,0
1386,302,0.557628,31.209766,0
1387,302,0.555067,31.033873,0
1389,302,0.61658,34.44064,0
1390,302,0.709566,41.819651,0
1391,302,0.709043,40.869455,0
1392,302,0.376968,21.059391,0
1393,302,0.31786,17.766901,0
1394,302,0.450727,25.178025,0
1395,302,0.429486,23.99321,0
1396,302,0.623055,34.840361,0
1397,302,0.378536,21.148246,0
1398,302,0.293737,16.411203,0
1399,302,0.572189,32.018316,0
1400,302,0.397858,22.213691,0
1401,302,0.386498,21.581662,0
1403,302,0.49485,27.642094,0
1404,302,0.582796,32.527294,0
1405,302,0.734022,41.04624,0
1406,302,0.467293,26.130479,0
1407,302,0.565002,31.668373,0
1408,302,0.717212,40.154492,0
1409,302,0.75352,42.107766,0
1410,302,0.575669,32.152691,0
1411,302,0.691826,38.694963,0
1412,302,0.565872,31.611688,0
1414,302,0.544987,30.437232,0
1415,302,0.54679,30.526391,0
1416,302,0.501206,27.997297,0
1417,302,0.533351,29.827429,0
1418,302,0.658583,36.973159,0
1419,302,0.411701,22.996458,0
1420,302,0.647065,36.128523,0
1421,302,0.698948,39.039859,0
1422,302,0.582958,32.685011,0
1423,302,0.616599,34.44962,0
1424,302,0.492258,27.529239,0
1425,302,0.424235,23.693029,0
1426,302,0.697963,39.600204,0
1427,302,0.637425,35.773894,0
1428,302,0.451366,25.196848,0
1429,302,0.617953,34.761525,0
1430,302,0.484646,27.064737,0
1431,302,0.673904,37.665816,0
1432,302,0.378673,21.141986,0
1433,302,0.334316,18.674654,0
1434,302,0.529197,29.547896,0
1435,302,0.44024,24.574587,0
1436,302,0.448718,25.054528,0
1437,302,0.391319,21.845199,0
1438,302,0.58402,32.856014,0
1439,302,0.310966,17.369412,0
1442,302,0.720343,40.270812,0
1443,302,0.422214,23.579576,0
1444,302,0.506463,28.283438,0
1445,302,0.551071,30.769388,0
1446,302,0.596188,33.28766,0
1447,302,0.40176,22.434615,0
1448,302,0.487981,27.248944,0
1449,302,0.562732,31.434966,0
1450,302,0.624163,34.929607,0
1451,302,0.775305,43.397604,0
1452,302,0.348787,19.504053,0
1453,302,0.326083,18.221337,0
1454,302,0.384389,21.458025,0
1455,302,0.393492,21.970906,0
1456,302,0.716902,40.136802,0
1457,302,0.514886,28.762708,0
1459,302,0.500165,27.934457,0
1460,302,0.706744,39.461329,0
1462,302,0.415284,23.18656,0
1463,302,0.450838,25.182548,0
1464,302,0.376398,21.032886,0
1465,302,0.684595,39.028313,0
1466,302,0.614013,34.296876,0
1467,302,0.266531,14.903587,0
1469,302,0.364272,20.35153,0
1470,302,0.680218,38.023098,0
1471,302,0.71436,39.925343,0
1472,302,0.503943,28.205011,0
1473,302,0.61476,34.381235,0
1474,302,0.460843,25.738251,0
1475,302,0.653903,36.537907,0
1476,302,0.738898,41.537743,0
1477,302,0.767608,42.91437,0
1478,302,0.537832,30.187749,0
1479,302,0.55377,31.016827,0
1480,302,0.72386,40.756772,0
1481,302,0.556811,31.101181,0
1482,302,0.748761,41.894852,0
1483,302,0.427827,23.925079,0
1484,302,0.662447,37.104037,0
1485,302,0.610713,34.191037,0
1486,302,0.725564,40.641329,0
1487,302,0.661171,37.192824,0
1488,302,0.673467,37.651327,0
1489,302,0.410399,22.926947,0
1490,302,0.619549,34.604954,0
1491,302,0.386436,21.593399,0
