,run_no,predict,valid
0,1,smooth,smooth
1,1,smooth,smooth
2,1,smooth,smooth
3,1,smooth,smooth
4,1,smooth,water
5,1,smooth,smooth
6,1,rough,smooth
7,1,smooth,smooth
8,1,rough,smooth
9,1,smooth,water
10,1,rough,rough
11,1,rough,rough
12,1,rough,rough
13,1,rough,rough
14,1,smooth,smooth
15,1,rough,smooth
16,1,water,smooth
17,1,rough,smooth
18,1,rough,rough
19,1,smooth,smooth
20,1,rough,rough
21,1,rough,rough
22,1,smooth,smooth
23,1,rough,rough
24,1,rough,rough
25,1,rough,smooth
26,1,smooth,smooth
27,1,smooth,smooth
28,1,rough,rough
29,1,smooth,smooth
30,1,smooth,water
31,1,rough,smooth
32,1,water,smooth
33,1,rough,rough
34,1,smooth,smooth
35,1,rough,rough
36,1,smooth,smooth
37,1,rough,rough
38,1,rough,rough
39,1,smooth,smooth
40,1,rough,rough
41,1,rough,rough
42,1,water,smooth
43,1,smooth,smooth
44,1,rough,rough
45,1,rough,rough
46,1,rough,rough
47,1,rough,rough
48,1,smooth,rough
49,1,smooth,smooth
50,1,smooth,smooth
51,1,smooth,water
52,1,rough,rough
53,1,rough,rough
54,1,smooth,smooth
55,2,smooth,smooth
56,2,smooth,smooth
57,2,rough,rough
58,2,rough,rough
59,2,smooth,water
60,2,smooth,smooth
61,2,rough,rough
62,2,smooth,smooth
63,2,smooth,smooth
64,2,smooth,smooth
65,2,smooth,smooth
66,2,smooth,water
67,2,rough,rough
68,2,smooth,smooth
69,2,smooth,rough
70,2,smooth,smooth
71,2,rough,rough
72,2,rough,rough
73,2,rough,rough
74,2,rough,rough
75,2,rough,rough
76,2,rough,rough
77,2,smooth,smooth
78,2,smooth,water
79,2,rough,rough
80,2,smooth,water
81,2,rough,smooth
82,2,smooth,water
83,2,rough,rough
84,2,smooth,water
85,2,smooth,smooth
86,2,smooth,smooth
87,2,smooth,smooth
88,2,rough,rough
89,2,smooth,smooth
90,2,rough,rough
91,2,smooth,rough
92,2,smooth,smooth
93,2,rough,rough
94,2,smooth,smooth
95,2,smooth,rough
96,2,rough,rough
97,2,rough,rough
98,2,smooth,smooth
99,2,rough,rough
100,2,rough,rough
101,2,smooth,smooth
102,2,rough,smooth
103,2,rough,smooth
104,2,smooth,smooth
105,2,rough,rough
106,2,smooth,water
107,2,smooth,smooth
108,2,rough,rough
109,2,smooth,water
110,3,rough,rough
111,3,smooth,water
112,3,smooth,water
113,3,rough,rough
114,3,smooth,smooth
115,3,rough,rough
116,3,smooth,smooth
117,3,smooth,smooth
118,3,rough,rough
119,3,rough,rough
120,3,smooth,smooth
121,3,water,smooth
122,3,smooth,smooth
123,3,smooth,smooth
124,3,rough,rough
125,3,smooth,smooth
126,3,rough,rough
127,3,smooth,smooth
128,3,rough,rough
129,3,rough,rough
130,3,smooth,smooth
131,3,rough,rough
132,3,rough,smooth
133,3,rough,smooth
134,3,rough,rough
135,3,rough,rough
136,3,smooth,smooth
137,3,rough,rough
138,3,rough,rough
139,3,rough,smooth
140,3,rough,rough
141,3,rough,smooth
142,3,rough,rough
143,3,smooth,water
144,3,rough,rough
145,3,rough,rough
146,3,smooth,water
147,3,rough,rough
148,3,rough,rough
149,3,rough,rough
150,3,rough,rough
151,3,rough,rough
152,3,smooth,smooth
153,3,smooth,smooth
154,3,rough,water
155,3,smooth,smooth
156,3,rough,rough
157,3,smooth,water
158,3,smooth,smooth
159,3,rough,rough
160,3,smooth,water
161,3,rough,rough
162,3,smooth,smooth
163,3,rough,rough
164,3,smooth,smooth
165,4,rough,rough
166,4,smooth,smooth
167,4,rough,smooth
168,4,rough,rough
169,4,smooth,smooth
170,4,rough,rough
171,4,rough,rough
172,4,smooth,smooth
173,4,smooth,rough
174,4,rough,rough
175,4,rough,smooth
176,4,rough,rough
177,4,smooth,smooth
178,4,smooth,smooth
179,4,smooth,smooth
180,4,smooth,smooth
181,4,smooth,smooth
182,4,smooth,rough
183,4,smooth,smooth
184,4,rough,rough
185,4,rough,rough
186,4,smooth,smooth
187,4,rough,rough
188,4,rough,rough
189,4,smooth,smooth
190,4,rough,rough
191,4,smooth,smooth
192,4,smooth,rough
193,4,smooth,smooth
194,4,rough,smooth
195,4,rough,rough
196,4,smooth,smooth
197,4,rough,rough
198,4,smooth,smooth
199,4,smooth,smooth
200,4,smooth,smooth
201,4,smooth,smooth
202,4,rough,rough
203,4,smooth,water
204,4,smooth,smooth
205,4,smooth,smooth
206,4,rough,rough
207,4,smooth,rough
208,4,rough,rough
209,4,rough,rough
210,4,rough,rough
211,4,rough,rough
212,4,smooth,smooth
213,4,rough,rough
214,4,smooth,smooth
215,4,smooth,smooth
216,4,smooth,smooth
217,4,water,smooth
218,4,smooth,smooth
219,4,smooth,smooth
220,5,rough,rough
221,5,smooth,smooth
222,5,smooth,smooth
223,5,rough,rough
224,5,rough,rough
225,5,smooth,rough
226,5,water,smooth
227,5,smooth,smooth
228,5,smooth,rough
229,5,smooth,rough
230,5,rough,rough
231,5,smooth,smooth
232,5,rough,rough
233,5,rough,rough
234,5,smooth,smooth
235,5,smooth,smooth
236,5,smooth,smooth
237,5,rough,rough
238,5,smooth,smooth
239,5,smooth,smooth
240,5,rough,rough
241,5,smooth,water
242,5,rough,rough
243,5,rough,rough
244,5,smooth,smooth
245,5,rough,rough
246,5,smooth,water
247,5,smooth,smooth
248,5,rough,rough
249,5,rough,rough
250,5,smooth,smooth
251,5,smooth,smooth
252,5,smooth,water
253,5,rough,rough
254,5,rough,rough
255,5,smooth,smooth
256,5,rough,smooth
257,5,smooth,rough
258,5,rough,rough
259,5,smooth,smooth
260,5,rough,rough
261,5,smooth,water
262,5,smooth,smooth
263,5,rough,rough
264,5,smooth,water
265,5,smooth,water
266,5,smooth,rough
267,5,rough,smooth
268,5,smooth,rough
269,5,smooth,smooth
270,5,rough,rough
271,5,smooth,smooth
272,5,rough,rough
273,5,rough,smooth
274,5,rough,rough
275,6,smooth,water
276,6,smooth,water
277,6,smooth,smooth
278,6,smooth,water
279,6,smooth,water
280,6,water,smooth
281,6,rough,rough
282,6,smooth,smooth
283,6,rough,rough
284,6,smooth,smooth
285,6,rough,rough
286,6,smooth,smooth
287,6,smooth,smooth
288,6,rough,rough
289,6,smooth,smooth
290,6,rough,rough
291,6,rough,rough
292,6,smooth,rough
293,6,smooth,rough
294,6,rough,smooth
295,6,smooth,smooth
296,6,rough,rough
297,6,rough,rough
298,6,rough,rough
299,6,rough,smooth
300,6,smooth,smooth
301,6,smooth,smooth
302,6,smooth,smooth
303,6,smooth,rough
304,6,smooth,water
305,6,smooth,smooth
306,6,smooth,smooth
307,6,rough,rough
308,6,rough,rough
309,6,smooth,smooth
310,6,rough,rough
311,6,smooth,smooth
312,6,rough,rough
313,6,smooth,smooth
314,6,rough,rough
315,6,smooth,water
316,6,smooth,smooth
317,6,smooth,rough
318,6,smooth,smooth
319,6,smooth,smooth
320,6,rough,rough
321,6,rough,rough
322,6,smooth,water
323,6,rough,rough
324,6,rough,rough
325,6,smooth,water
326,6,rough,rough
327,6,rough,rough
328,6,rough,rough
329,6,smooth,smooth
330,7,smooth,smooth
331,7,smooth,rough
332,7,rough,rough
333,7,smooth,water
334,7,rough,rough
335,7,rough,rough
336,7,rough,rough
337,7,smooth,water
338,7,smooth,smooth
339,7,smooth,rough
340,7,rough,rough
341,7,rough,rough
342,7,smooth,smooth
343,7,rough,rough
344,7,smooth,smooth
345,7,smooth,smooth
346,7,rough,smooth
347,7,smooth,water
348,7,rough,rough
349,7,smooth,smooth
350,7,rough,rough
351,7,smooth,smooth
352,7,smooth,smooth
353,7,rough,rough
354,7,smooth,water
355,7,rough,rough
356,7,smooth,water
357,7,smooth,smooth
358,7,rough,rough
359,7,smooth,smooth
360,7,rough,smooth
361,7,smooth,smooth
362,7,rough,rough
363,7,smooth,rough
364,7,smooth,smooth
365,7,smooth,smooth
366,7,smooth,smooth
367,7,smooth,water
368,7,smooth,smooth
369,7,rough,rough
370,7,smooth,smooth
371,7,smooth,water
372,7,rough,rough
373,7,rough,rough
374,7,rough,rough
375,7,smooth,rough
376,7,smooth,smooth
377,7,rough,rough
378,7,smooth,smooth
379,7,smooth,water
380,7,smooth,water
381,7,rough,rough
382,7,rough,rough
383,7,rough,smooth
384,7,smooth,smooth
385,8,smooth,water
386,8,smooth,smooth
387,8,smooth,water
388,8,rough,rough
389,8,smooth,smooth
390,8,rough,rough
391,8,rough,rough
392,8,smooth,smooth
393,8,rough,rough
394,8,rough,rough
395,8,rough,rough
396,8,smooth,smooth
397,8,smooth,smooth
398,8,rough,rough
399,8,rough,rough
400,8,rough,rough
401,8,smooth,smooth
402,8,rough,rough
403,8,smooth,smooth
404,8,smooth,smooth
405,8,rough,rough
406,8,smooth,smooth
407,8,smooth,smooth
408,8,smooth,rough
409,8,smooth,water
410,8,smooth,smooth
411,8,smooth,smooth
412,8,smooth,smooth
413,8,smooth,smooth
414,8,smooth,smooth
415,8,smooth,rough
416,8,smooth,water
417,8,rough,rough
418,8,smooth,smooth
419,8,rough,rough
420,8,rough,rough
421,8,smooth,smooth
422,8,rough,smooth
423,8,rough,smooth
424,8,rough,rough
425,8,rough,rough
426,8,smooth,smooth
427,8,rough,rough
428,8,rough,rough
429,8,rough,rough
430,8,smooth,water
431,8,rough,rough
432,8,smooth,smooth
433,8,rough,rough
434,8,smooth,smooth
435,8,smooth,rough
436,8,rough,rough
437,8,smooth,smooth
438,8,rough,rough
439,8,rough,smooth
440,9,smooth,smooth
441,9,rough,rough
442,9,smooth,water
443,9,rough,rough
444,9,smooth,rough
445,9,smooth,smooth
446,9,smooth,water
447,9,smooth,smooth
448,9,rough,rough
449,9,smooth,smooth
450,9,rough,smooth
451,9,smooth,smooth
452,9,rough,rough
453,9,rough,rough
454,9,rough,rough
455,9,rough,rough
456,9,rough,rough
457,9,rough,smooth
458,9,smooth,smooth
459,9,rough,rough
460,9,smooth,smooth
461,9,smooth,smooth
462,9,smooth,water
463,9,smooth,smooth
464,9,rough,rough
465,9,rough,rough
466,9,rough,rough
467,9,smooth,water
468,9,smooth,smooth
469,9,rough,rough
470,9,smooth,water
471,9,rough,rough
472,9,rough,rough
473,9,smooth,smooth
474,9,rough,rough
475,9,rough,rough
476,9,rough,rough
477,9,rough,rough
478,9,rough,rough
479,9,smooth,smooth
480,9,rough,rough
481,9,smooth,smooth
482,9,rough,rough
483,9,rough,smooth
484,9,rough,rough
485,9,smooth,smooth
486,9,smooth,rough
487,9,smooth,water
488,9,smooth,smooth
489,9,rough,rough
490,9,rough,smooth
491,9,smooth,smooth
492,9,smooth,rough
493,9,rough,rough
494,9,rough,rough
495,10,smooth,water
496,10,rough,rough
497,10,smooth,smooth
498,10,rough,rough
499,10,rough,rough
500,10,smooth,water
501,10,rough,rough
502,10,smooth,smooth
503,10,rough,rough
504,10,water,smooth
505,10,rough,rough
506,10,rough,rough
507,10,rough,rough
508,10,smooth,smooth
509,10,smooth,smooth
510,10,rough,rough
511,10,rough,rough
512,10,smooth,smooth
513,10,smooth,smooth
514,10,rough,rough
515,10,smooth,smooth
516,10,rough,rough
517,10,smooth,smooth
518,10,smooth,smooth
519,10,rough,rough
520,10,smooth,smooth
521,10,smooth,rough
522,10,rough,rough
523,10,smooth,water
524,10,rough,smooth
525,10,smooth,smooth
526,10,smooth,smooth
527,10,smooth,rough
528,10,rough,rough
529,10,smooth,smooth
530,10,rough,rough
531,10,smooth,smooth
532,10,rough,rough
533,10,smooth,smooth
534,10,rough,rough
535,10,smooth,smooth
536,10,smooth,rough
537,10,rough,rough
538,10,smooth,smooth
539,10,smooth,rough
540,10,rough,rough
541,10,smooth,smooth
542,10,rough,rough
543,10,smooth,smooth
544,10,rough,rough
545,10,smooth,smooth
546,10,smooth,water
547,10,smooth,smooth
548,10,smooth,smooth
549,10,rough,rough
550,11,rough,rough
551,11,smooth,smooth
552,11,smooth,rough
553,11,smooth,water
554,11,smooth,smooth
555,11,water,smooth
556,11,rough,rough
557,11,rough,rough
558,11,rough,rough
559,11,smooth,water
560,11,rough,rough
561,11,rough,rough
562,11,rough,rough
563,11,smooth,smooth
564,11,smooth,smooth
565,11,rough,smooth
566,11,rough,rough
567,11,rough,rough
568,11,smooth,smooth
569,11,rough,rough
570,11,rough,rough
571,11,rough,rough
572,11,rough,rough
573,11,smooth,smooth
574,11,smooth,smooth
575,11,smooth,rough
576,11,water,smooth
577,11,rough,rough
578,11,rough,rough
579,11,rough,rough
580,11,rough,rough
581,11,smooth,smooth
582,11,rough,rough
583,11,smooth,smooth
584,11,rough,smooth
585,11,smooth,smooth
586,11,rough,rough
587,11,smooth,smooth
588,11,rough,rough
589,11,rough,rough
590,11,rough,rough
591,11,smooth,smooth
592,11,smooth,water
593,11,smooth,water
594,11,smooth,water
595,11,rough,rough
596,11,rough,rough
597,11,rough,smooth
598,11,smooth,smooth
599,11,rough,rough
600,11,rough,rough
601,11,smooth,smooth
602,11,smooth,smooth
603,11,smooth,smooth
604,11,smooth,smooth
605,12,rough,rough
606,12,smooth,smooth
607,12,rough,rough
608,12,rough,rough
609,12,rough,rough
610,12,rough,rough
611,12,smooth,water
612,12,smooth,smooth
613,12,smooth,smooth
614,12,rough,smooth
615,12,rough,rough
616,12,rough,rough
617,12,rough,rough
618,12,rough,rough
619,12,smooth,smooth
620,12,smooth,smooth
621,12,rough,rough
622,12,rough,rough
623,12,rough,rough
624,12,rough,rough
625,12,rough,rough
626,12,rough,rough
627,12,rough,rough
628,12,rough,rough
629,12,rough,rough
630,12,rough,rough
631,12,rough,rough
632,12,smooth,smooth
633,12,rough,smooth
634,12,smooth,water
635,12,smooth,smooth
636,12,rough,rough
637,12,smooth,smooth
638,12,water,water
639,12,rough,rough
640,12,smooth,smooth
641,12,smooth,water
642,12,smooth,smooth
643,12,smooth,smooth
644,12,smooth,water
645,12,smooth,rough
646,12,rough,rough
647,12,smooth,smooth
648,12,rough,rough
649,12,rough,rough
650,12,rough,smooth
651,12,smooth,smooth
652,12,rough,rough
653,12,smooth,rough
654,12,smooth,smooth
655,12,smooth,smooth
656,12,water,smooth
657,12,smooth,smooth
658,12,smooth,smooth
659,12,smooth,water
660,13,smooth,smooth
661,13,rough,rough
662,13,smooth,water
663,13,smooth,smooth
664,13,smooth,smooth
665,13,rough,rough
666,13,rough,rough
667,13,smooth,smooth
668,13,rough,rough
669,13,smooth,smooth
670,13,rough,rough
671,13,smooth,water
672,13,rough,rough
673,13,smooth,smooth
674,13,rough,rough
675,13,smooth,rough
676,13,smooth,water
677,13,smooth,smooth
678,13,rough,rough
679,13,smooth,smooth
680,13,smooth,smooth
681,13,smooth,water
682,13,rough,rough
683,13,smooth,smooth
684,13,rough,rough
685,13,smooth,smooth
686,13,smooth,smooth
687,13,rough,rough
688,13,smooth,water
689,13,smooth,water
690,13,rough,rough
691,13,smooth,water
692,13,rough,rough
693,13,rough,rough
694,13,water,rough
695,13,rough,rough
696,13,smooth,smooth
697,13,rough,rough
698,13,rough,smooth
699,13,rough,rough
700,13,rough,rough
701,13,smooth,smooth
702,13,rough,smooth
703,13,smooth,smooth
704,13,smooth,smooth
705,13,smooth,smooth
706,13,smooth,smooth
707,13,rough,rough
708,13,rough,rough
709,13,rough,rough
710,13,rough,rough
711,13,smooth,smooth
712,13,smooth,smooth
713,13,rough,smooth
714,13,smooth,smooth
715,14,rough,rough
716,14,smooth,smooth
717,14,smooth,smooth
718,14,water,smooth
719,14,smooth,smooth
720,14,smooth,smooth
721,14,rough,rough
722,14,rough,rough
723,14,smooth,smooth
724,14,smooth,smooth
725,14,rough,rough
