,run_no,predict,valid
0,1,smooth,smooth
1,1,smooth,smooth
2,1,rough,rough
3,1,rough,rough
4,1,rough,rough
5,1,smooth,smooth
6,1,rough,rough
7,1,smooth,smooth
8,1,rough,rough
9,1,rough,rough
10,1,rough,rough
11,1,rough,rough
12,1,rough,rough
13,1,smooth,smooth
14,1,rough,rough
15,1,smooth,smooth
16,1,rough,rough
17,1,rough,rough
18,1,smooth,smooth
19,1,rough,rough
20,1,rough,rough
21,1,smooth,smooth
22,1,rough,rough
23,1,rough,rough
24,1,rough,rough
25,1,rough,rough
26,1,rough,rough
27,1,smooth,smooth
28,1,smooth,smooth
29,1,smooth,smooth
30,2,rough,rough
31,2,rough,rough
32,2,rough,rough
33,2,rough,rough
34,2,rough,rough
35,2,rough,rough
36,2,smooth,smooth
37,2,rough,rough
38,2,rough,rough
39,2,smooth,smooth
40,2,rough,rough
41,2,rough,rough
42,2,smooth,smooth
43,2,smooth,smooth
44,2,rough,rough
45,2,rough,rough
46,2,rough,rough
47,2,rough,rough
48,2,rough,rough
49,2,smooth,smooth
50,2,smooth,smooth
51,2,smooth,smooth
52,2,rough,rough
53,2,rough,rough
54,2,rough,rough
55,2,rough,rough
56,2,smooth,smooth
57,2,rough,rough
58,2,smooth,smooth
59,2,smooth,smooth
60,3,smooth,smooth
61,3,rough,rough
62,3,rough,smooth
63,3,smooth,smooth
64,3,smooth,smooth
65,3,rough,rough
66,3,rough,rough
67,3,smooth,smooth
68,3,rough,rough
69,3,rough,rough
70,3,smooth,smooth
71,3,rough,rough
72,3,smooth,smooth
73,3,smooth,smooth
74,3,smooth,smooth
75,3,smooth,smooth
76,3,rough,rough
77,3,smooth,smooth
78,3,rough,rough
79,3,smooth,smooth
80,3,rough,rough
81,3,rough,rough
82,3,rough,rough
83,3,smooth,smooth
84,3,rough,rough
85,3,rough,rough
86,3,smooth,smooth
87,3,rough,rough
88,3,rough,rough
89,3,rough,rough
90,4,smooth,smooth
91,4,smooth,smooth
92,4,rough,rough
93,4,rough,rough
94,4,rough,rough
95,4,rough,rough
96,4,smooth,smooth
97,4,smooth,smooth
98,4,rough,rough
99,4,rough,rough
100,4,smooth,smooth
101,4,smooth,smooth
102,4,rough,rough
103,4,rough,rough
104,4,smooth,smooth
105,4,rough,rough
106,4,smooth,smooth
107,4,smooth,smooth
108,4,smooth,smooth
109,4,rough,rough
110,4,rough,rough
111,4,rough,rough
112,4,rough,rough
113,4,smooth,smooth
114,4,rough,rough
115,4,smooth,smooth
116,4,smooth,smooth
117,4,smooth,smooth
118,4,rough,rough
119,4,rough,rough
120,5,rough,rough
121,5,smooth,smooth
122,5,rough,rough
123,5,rough,rough
124,5,rough,rough
125,5,smooth,smooth
126,5,rough,rough
127,5,smooth,smooth
128,5,smooth,smooth
129,5,smooth,smooth
130,5,rough,rough
131,5,rough,rough
132,5,rough,rough
133,5,rough,rough
134,5,smooth,smooth
135,5,rough,rough
136,5,smooth,smooth
137,5,rough,rough
138,5,rough,smooth
139,5,rough,rough
140,5,smooth,smooth
141,5,smooth,smooth
142,5,smooth,smooth
143,5,smooth,smooth
144,5,rough,rough
145,5,rough,rough
146,5,rough,rough
147,5,smooth,smooth
148,5,rough,rough
149,5,smooth,smooth
150,6,smooth,smooth
151,6,rough,rough
152,6,smooth,smooth
153,6,rough,rough
154,6,rough,rough
155,6,smooth,smooth
156,6,rough,rough
157,6,rough,rough
158,6,rough,rough
159,6,smooth,smooth
160,6,smooth,smooth
161,6,smooth,smooth
162,6,smooth,smooth
163,6,rough,rough
164,6,rough,rough
165,6,smooth,smooth
166,6,smooth,smooth
167,6,rough,smooth
168,6,smooth,smooth
169,6,smooth,smooth
170,6,smooth,smooth
171,6,smooth,smooth
172,6,smooth,smooth
173,6,rough,rough
174,6,smooth,smooth
175,6,rough,rough
176,6,rough,rough
177,6,rough,rough
178,6,rough,rough
179,6,smooth,smooth
180,7,smooth,smooth
181,7,smooth,smooth
182,7,smooth,smooth
183,7,smooth,smooth
184,7,rough,rough
185,7,smooth,smooth
186,7,rough,rough
187,7,rough,rough
188,7,smooth,smooth
189,7,rough,rough
190,7,rough,rough
191,7,smooth,smooth
192,7,smooth,smooth
193,7,smooth,smooth
194,7,rough,rough
195,7,smooth,smooth
196,7,smooth,smooth
197,7,smooth,smooth
198,7,rough,rough
199,7,rough,rough
200,7,rough,smooth
201,7,smooth,smooth
202,7,rough,rough
203,7,smooth,smooth
204,7,rough,rough
205,7,smooth,smooth
206,7,rough,smooth
207,7,rough,rough
208,7,smooth,smooth
209,7,rough,rough
210,8,rough,rough
211,8,smooth,smooth
212,8,smooth,smooth
213,8,smooth,rough
214,8,rough,rough
215,8,smooth,smooth
216,8,smooth,smooth
217,8,smooth,smooth
218,8,smooth,smooth
219,8,smooth,smooth
220,8,smooth,smooth
221,8,rough,rough
222,8,rough,rough
223,8,smooth,smooth
224,8,rough,rough
225,8,smooth,smooth
226,8,rough,rough
227,8,smooth,smooth
228,8,smooth,smooth
229,8,smooth,smooth
230,8,smooth,smooth
231,8,smooth,smooth
232,8,rough,rough
233,8,rough,rough
234,8,rough,rough
235,8,rough,smooth
236,8,rough,rough
237,8,rough,rough
238,8,rough,rough
239,8,smooth,smooth
240,9,smooth,smooth
241,9,rough,rough
242,9,smooth,smooth
243,9,rough,rough
244,9,rough,rough
245,9,smooth,smooth
246,9,smooth,smooth
247,9,rough,rough
248,9,rough,smooth
249,9,rough,rough
250,9,smooth,smooth
251,9,rough,rough
252,9,smooth,smooth
253,9,smooth,smooth
254,9,smooth,smooth
255,9,rough,rough
256,9,smooth,smooth
257,9,rough,rough
258,9,smooth,smooth
259,9,rough,rough
260,9,smooth,smooth
261,9,smooth,smooth
262,9,smooth,rough
263,9,rough,rough
264,9,smooth,smooth
265,9,smooth,smooth
266,9,rough,rough
267,9,smooth,smooth
268,9,smooth,rough
269,9,smooth,smooth
270,10,smooth,rough
271,10,rough,rough
272,10,rough,rough
273,10,rough,rough
274,10,smooth,smooth
275,10,rough,rough
276,10,rough,rough
277,10,smooth,smooth
278,10,smooth,smooth
279,10,rough,rough
280,10,rough,rough
281,10,rough,rough
282,10,rough,rough
283,10,smooth,smooth
284,10,smooth,smooth
285,10,smooth,rough
286,10,smooth,smooth
287,10,smooth,smooth
288,10,smooth,smooth
289,10,rough,rough
290,10,smooth,rough
291,10,rough,rough
292,10,smooth,smooth
293,10,smooth,smooth
294,10,rough,rough
295,10,smooth,smooth
296,10,smooth,smooth
297,10,smooth,smooth
298,10,rough,rough
299,10,rough,rough
300,11,rough,rough
301,11,smooth,smooth
302,11,rough,rough
303,11,smooth,smooth
304,11,rough,rough
305,11,smooth,smooth
306,11,smooth,smooth
307,11,rough,rough
308,11,rough,rough
309,11,rough,rough
310,11,rough,rough
311,11,smooth,smooth
312,11,rough,rough
313,11,smooth,smooth
314,11,rough,rough
315,11,smooth,smooth
316,11,smooth,smooth
317,11,smooth,smooth
318,11,rough,rough
319,11,smooth,smooth
320,11,smooth,smooth
321,11,smooth,smooth
322,11,rough,rough
323,11,rough,rough
324,11,smooth,smooth
325,11,smooth,smooth
326,11,smooth,smooth
327,11,rough,rough
328,11,rough,rough
329,11,smooth,smooth
330,12,rough,smooth
331,12,rough,rough
332,12,smooth,smooth
333,12,smooth,smooth
334,12,rough,rough
335,12,smooth,smooth
336,12,smooth,smooth
337,12,rough,rough
338,12,smooth,rough
339,12,smooth,smooth
340,12,rough,rough
341,12,rough,rough
342,12,rough,rough
343,12,rough,rough
344,12,smooth,rough
345,12,rough,rough
346,12,rough,rough
347,12,smooth,smooth
348,12,rough,rough
349,12,smooth,smooth
350,12,smooth,smooth
351,12,rough,rough
352,12,smooth,smooth
353,12,smooth,smooth
354,12,smooth,smooth
355,12,smooth,smooth
356,12,smooth,smooth
357,12,rough,rough
358,12,rough,rough
359,12,rough,rough
360,13,smooth,smooth
361,13,rough,rough
362,13,smooth,smooth
363,13,rough,rough
364,13,smooth,smooth
365,13,smooth,smooth
366,13,rough,rough
367,13,smooth,rough
368,13,rough,rough
369,13,smooth,smooth
370,13,rough,rough
371,13,rough,rough
372,13,smooth,smooth
373,13,rough,rough
374,13,smooth,smooth
375,13,smooth,smooth
376,13,rough,smooth
377,13,rough,rough
378,13,rough,rough
379,13,rough,rough
380,13,smooth,smooth
381,13,rough,rough
382,13,smooth,smooth
383,13,rough,rough
384,13,rough,rough
385,13,rough,rough
386,13,rough,rough
387,13,rough,rough
388,13,smooth,smooth
389,13,rough,rough
390,14,smooth,smooth
391,14,rough,rough
392,14,rough,rough
393,14,rough,rough
394,14,smooth,smooth
395,14,rough,rough
396,14,rough,rough
397,14,rough,smooth
398,14,smooth,smooth
399,14,smooth,smooth
400,14,rough,rough
401,14,rough,rough
402,14,rough,rough
403,14,rough,rough
404,14,rough,rough
405,14,smooth,smooth
406,14,smooth,smooth
407,14,smooth,smooth
408,14,smooth,smooth
409,14,smooth,smooth
410,14,rough,rough
411,14,smooth,smooth
412,14,smooth,smooth
413,14,smooth,smooth
414,14,rough,rough
415,14,rough,rough
416,14,rough,rough
417,14,smooth,smooth
418,14,rough,rough
419,14,smooth,smooth
420,15,smooth,smooth
421,15,smooth,smooth
422,15,rough,rough
423,15,smooth,smooth
424,15,smooth,smooth
425,15,smooth,rough
426,15,smooth,smooth
427,15,rough,rough
428,15,smooth,smooth
429,15,smooth,smooth
430,15,rough,rough
431,15,rough,rough
432,15,rough,rough
433,15,smooth,smooth
434,15,smooth,smooth
435,15,rough,rough
436,15,rough,rough
437,15,rough,rough
438,15,smooth,smooth
439,15,smooth,smooth
440,15,smooth,smooth
441,15,smooth,smooth
442,15,smooth,smooth
443,15,smooth,smooth
444,15,rough,rough
445,15,rough,rough
446,15,rough,rough
447,15,smooth,smooth
448,15,rough,rough
449,15,rough,smooth
450,16,smooth,smooth
451,16,rough,rough
452,16,rough,rough
453,16,rough,rough
454,16,rough,rough
455,16,smooth,smooth
456,16,rough,rough
457,16,rough,rough
458,16,rough,rough
459,16,rough,rough
460,16,smooth,smooth
461,16,rough,rough
462,16,rough,rough
463,16,smooth,smooth
464,16,smooth,smooth
465,16,smooth,smooth
466,16,rough,rough
467,16,smooth,smooth
468,16,rough,rough
469,16,rough,rough
470,16,rough,rough
471,16,smooth,smooth
472,16,rough,rough
473,16,smooth,smooth
474,16,rough,rough
475,16,rough,rough
476,16,smooth,smooth
477,16,smooth,smooth
478,16,rough,rough
479,16,smooth,rough
480,17,smooth,rough
481,17,rough,rough
482,17,smooth,smooth
483,17,rough,rough
484,17,smooth,smooth
485,17,smooth,smooth
486,17,rough,rough
487,17,smooth,rough
488,17,rough,smooth
489,17,rough,rough
490,17,smooth,smooth
491,17,smooth,rough
492,17,rough,rough
493,17,smooth,smooth
494,17,rough,rough
495,17,rough,rough
496,17,rough,rough
497,17,smooth,smooth
498,17,rough,rough
499,17,smooth,smooth
500,17,smooth,smooth
501,17,smooth,smooth
502,17,smooth,smooth
503,17,rough,rough
504,17,smooth,smooth
505,17,rough,rough
506,17,smooth,smooth
507,17,rough,rough
508,17,rough,rough
509,17,smooth,smooth
510,18,smooth,smooth
511,18,rough,rough
512,18,rough,rough
513,18,rough,rough
514,18,smooth,smooth
515,18,smooth,rough
516,18,smooth,smooth
517,18,smooth,smooth
518,18,rough,rough
519,18,rough,rough
520,18,smooth,smooth
521,18,rough,rough
522,18,smooth,smooth
523,18,smooth,smooth
524,18,rough,rough
525,18,smooth,smooth
526,18,smooth,smooth
527,18,smooth,smooth
528,18,smooth,smooth
529,18,rough,rough
530,18,smooth,smooth
531,18,smooth,smooth
532,18,rough,rough
533,18,smooth,smooth
534,18,smooth,smooth
535,18,rough,smooth
536,18,rough,rough
537,18,rough,rough
538,18,smooth,smooth
539,18,rough,rough
540,19,rough,rough
541,19,rough,rough
542,19,smooth,smooth
543,19,smooth,smooth
544,19,rough,rough
545,19,smooth,smooth
546,19,rough,rough
547,19,rough,rough
548,19,rough,rough
549,19,smooth,rough
550,19,rough,rough
551,19,rough,rough
552,19,rough,rough
553,19,smooth,smooth
554,19,smooth,smooth
555,19,rough,rough
556,19,rough,rough
557,19,smooth,smooth
558,19,rough,rough
559,19,smooth,smooth
560,19,rough,rough
561,19,rough,rough
562,19,smooth,smooth
563,19,rough,rough
564,19,rough,rough
565,19,rough,smooth
566,19,rough,rough
567,19,smooth,smooth
568,19,rough,rough
569,19,smooth,smooth
570,20,smooth,smooth
571,20,rough,rough
572,20,rough,rough
573,20,rough,rough
574,20,rough,rough
575,20,rough,rough
576,20,rough,rough
577,20,smooth,smooth
578,20,rough,rough
579,20,rough,rough
580,20,smooth,smooth
581,20,smooth,smooth
582,20,smooth,smooth
583,20,rough,rough
584,20,smooth,smooth
585,20,rough,rough
586,20,smooth,smooth
587,20,smooth,smooth
588,20,smooth,smooth
589,20,smooth,smooth
590,20,smooth,smooth
591,20,rough,rough
592,20,rough,rough
593,20,smooth,smooth
594,20,rough,smooth
595,20,rough,rough
596,20,smooth,smooth
597,20,rough,smooth
598,20,smooth,smooth
599,20,rough,rough
600,21,smooth,smooth
601,21,rough,rough
602,21,rough,smooth
603,21,rough,rough
604,21,rough,rough
605,21,rough,rough
606,21,rough,rough
607,21,rough,rough
608,21,smooth,smooth
609,21,rough,rough
610,21,rough,rough
611,21,rough,rough
612,21,rough,rough
613,21,smooth,smooth
614,21,smooth,smooth
615,21,smooth,smooth
616,21,smooth,smooth
617,21,smooth,smooth
618,21,smooth,smooth
619,21,smooth,smooth
620,21,smooth,smooth
621,21,smooth,smooth
622,21,smooth,smooth
623,21,rough,rough
624,21,smooth,smooth
625,21,smooth,smooth
626,21,rough,rough
627,21,rough,rough
628,21,smooth,smooth
629,21,smooth,smooth
630,22,smooth,smooth
631,22,smooth,smooth
632,22,rough,rough
633,22,rough,rough
634,22,rough,rough
635,22,rough,rough
636,22,smooth,smooth
637,22,smooth,smooth
638,22,smooth,smooth
639,22,smooth,smooth
640,22,rough,rough
641,22,smooth,smooth
642,22,rough,rough
643,22,rough,rough
644,22,rough,rough
645,22,rough,rough
646,22,smooth,smooth
647,22,rough,rough
648,22,rough,rough
649,22,rough,rough
650,22,rough,rough
651,22,smooth,smooth
652,22,smooth,smooth
653,22,rough,rough
654,22,smooth,smooth
655,22,smooth,smooth
656,22,smooth,rough
657,22,smooth,smooth
658,22,rough,rough
659,22,smooth,smooth
660,23,rough,rough
661,23,smooth,smooth
662,23,smooth,smooth
663,23,rough,rough
664,23,rough,rough
665,23,rough,rough
666,23,rough,rough
667,23,smooth,rough
668,23,smooth,smooth
669,23,smooth,smooth
670,23,smooth,smooth
671,23,smooth,smooth
672,23,smooth,smooth
673,23,rough,rough
674,23,rough,rough
675,23,smooth,smooth
676,23,smooth,rough
677,23,rough,rough
678,23,rough,rough
679,23,rough,rough
680,23,rough,rough
681,23,rough,rough
682,23,rough,rough
683,23,rough,smooth
684,23,smooth,smooth
685,23,smooth,smooth
686,23,rough,rough
687,23,smooth,smooth
688,23,rough,rough
689,23,rough,rough
690,24,rough,rough
691,24,smooth,smooth
692,24,rough,rough
693,24,smooth,smooth
694,24,rough,rough
695,24,smooth,smooth
696,24,smooth,rough
697,24,rough,rough
698,24,smooth,smooth
699,24,smooth,smooth
700,24,smooth,smooth
701,24,rough,rough
702,24,rough,rough
703,24,rough,rough
704,24,rough,rough
705,24,smooth,smooth
706,24,rough,rough
707,24,smooth,smooth
708,24,smooth,smooth
709,24,rough,rough
710,24,rough,rough
711,24,rough,rough
712,24,rough,rough
713,24,smooth,smooth
714,24,smooth,smooth
715,24,smooth,rough
