,std_dev
0,0.0013873336
1,0.0015888386
2,0.0016620177
3,0.0013495621
4,0.0009121834
5,0.0012515463
6,0.0015675018
7,0.0014373868
8,0.0014562753
9,0.0016672628
10,0.0017037652
11,0.001711911
12,0.0016047503
13,0.001812459
14,0.0019071808
15,0.0017843326
16,0.0015219256
17,0.0013502089
18,0.0013186277
19,0.0013266375
20,0.0014588911
21,0.0011698129
22,0.00070003595
23,0.0006535947
24,0.0011107518
25,0.0011880317
26,0.00108375
27,0.0015148335
28,0.0017699867
29,0.0016073235
30,0.0010267702
31,0.0007634352
32,0.0009958333
33,0.0021360398
34,0.0026922252
35,0.0027612401
36,0.0029878991
37,0.0024057163
38,0.0014428433
39,0.001648779
40,0.001922441
41,0.0015991182
42,0.0011648764
43,0.0015584334
44,0.0024261835
45,0.0018491644
46,0.0015776068
47,0.0012393247
48,0.0010940669
49,0.0015191693
50,0.0020553113
51,0.0017652448
52,0.0014332706
53,0.0016651667
54,0.0016786922
55,0.0013950113
56,0.00086387526
57,0.00067437114
58,0.00092834403
59,0.0011054201
60,0.0011824577
61,0.0009455526
62,0.0015483912
63,0.0022886023
64,0.0022055418
65,0.0014867143
66,0.0016712903
67,0.0018208218
68,0.0022186588
69,0.0028947496
70,0.0031391783
71,0.002957874
72,0.0024284376
73,0.0019124534
74,0.0018073294
75,0.0023539495
76,0.0024671038
77,0.0042973002
78,0.0056676953
79,0.004390178
80,0.004178617
81,0.0043667536
82,0.0051825047
83,0.009270825
84,0.013016376
85,0.013688882
86,0.013606749
87,0.013713348
88,0.012787994
89,0.011529702
90,0.010221754
91,0.009620609
92,0.0074020107
93,0.0060351645
94,0.00566673
95,0.005792449
96,0.0048875366
97,0.0035873977
98,0.0020940846
99,0.00091895415
100,0.00078815746
101,0.0011642516
102,0.0016019912
103,0.0016299073
104,0.0019248464
105,0.0037629392
106,0.004129286
107,0.0033483221
108,0.0026211052
109,0.0024447895
110,0.0039551184
111,0.004833738
112,0.0044856234
113,0.004769562
114,0.0066400985
115,0.006375376
116,0.0033036952
117,0.0027448225
118,0.0034286215
119,0.00424786
120,0.0032030102
121,0.0016176476
122,0.0011318536
123,0.0011139961
124,0.0014830295
125,0.0013008062
126,0.0018584272
127,0.0028243395
128,0.003476418
129,0.0038952972
130,0.00355781
131,0.0031093692
132,0.0021622032
133,0.0029114014
134,0.0056581055
135,0.0049381754
136,0.0044122776
137,0.0032235342
138,0.0022556444
139,0.0055696303
140,0.0061001484
141,0.0038223267
142,0.002504929
143,0.0022851406
144,0.003005807
145,0.0032756857
146,0.004275028
147,0.004628226
148,0.007491145
149,0.007842984
150,0.0060236137
151,0.0076992195
152,0.0067153494
153,0.006031228
154,0.008294005
155,0.010197915
156,0.0109521225
157,0.010751447
158,0.011509647
159,0.009635865
160,0.0048303767
161,0.0029488571
162,0.0029033932
163,0.002641589
164,0.0025341078
165,0.0035096458
166,0.0033323776
167,0.0027005686
168,0.0027375072
169,0.0030097938
170,0.0029852486
171,0.0025213966
172,0.0028636565
173,0.0037509785
174,0.0041192514
175,0.0044672955
176,0.005604464
177,0.006963485
178,0.009411813
179,0.010814033
180,0.00992305
181,0.009548229
182,0.0076517425
183,0.0055178246
184,0.0042707166
185,0.004014403
186,0.0036059283
187,0.0033983022
188,0.0029692757
189,0.0029764222
190,0.0035040772
191,0.0042240396
192,0.004410424
193,0.0043207034
194,0.0042627086
195,0.004094242
196,0.0038233697
197,0.0033777459
198,0.0027229243
199,0.0021756887
200,0.0015937219
201,0.0012098305
202,0.0006637573
203,0.000640642
204,0.0020699715
205,0.0056692204
206,0.009020687
207,0.010250233
208,0.009496629
209,0.009034811
210,0.009262339
211,0.009571728
212,0.011289462
213,0.0125319045
214,0.015321598
215,0.019166015
216,0.02556751
217,0.030501416
218,0.030742938
219,0.027412236
220,0.023915034
221,0.022561166
222,0.019657329
223,0.01630767
224,0.0137805855
225,0.011763455
226,0.010077633
227,0.009129954
228,0.007476188
229,0.006881752
230,0.006760746
231,0.0067222975
232,0.0065704947
233,0.0056802467
234,0.0064930227
235,0.0072052474
236,0.0066105523
237,0.006721804
238,0.006138681
239,0.0049127378
240,0.003127056
241,0.0013241122
242,0.0009887648
243,0.001046674
244,0.0008877678
245,0.00081381004
246,0.0009187958
247,0.0008955362
248,0.00092837535
249,0.0009743546
250,0.0013992401
251,0.0019223652
252,0.0016002643
253,0.0009375467
254,0.0004674522
255,0.0005363958
256,0.00073638477
257,0.0008602967
258,0.0012415302
259,0.0016091332
260,0.0021866437
261,0.0025960465
262,0.0024791777
263,0.0021960866
264,0.0014458055
265,0.0013228807
266,0.0019783683
267,0.0036866637
268,0.004325409
269,0.0029715488
270,0.0037268011
271,0.0041345055
272,0.0027631894
273,0.0016530276
274,0.00051564776
275,0.0006851179
276,0.0013787057
277,0.0024150377
278,0.0023023207
279,0.0016115007
280,0.0014319705
281,0.0011738611
282,0.0010082931
283,0.0009443206
284,0.0007500126
285,0.0010099083
286,0.0012075913
287,0.0014567749
288,0.0012580869
289,0.0014747246
290,0.0015351396
291,0.0011842039
292,0.0009890003
293,0.0011740595
294,0.0014591704
295,0.0017727305
296,0.001470139
297,0.0008283077
298,0.0009337207
299,0.00095991004
300,0.0013550716
301,0.0014381965
302,0.0011869288
303,0.0010314366
304,0.0011708076
305,0.0010967238
306,0.00089283474
307,0.0011258206
308,0.00097052375
309,0.0010872891
310,0.002169312
311,0.0024513756
312,0.001415412
313,0.000601175
314,0.0006823938
315,0.0013762125
316,0.0015778835
317,0.001423286
318,0.0015374697
319,0.0016428374
320,0.0014830295
321,0.0013838678
322,0.0009907644
323,0.0013965127
324,0.0014055283
325,0.0009049118
326,0.00062964467
327,0.00067324814
328,0.0006826923
329,0.00053039385
330,0.0008707877
331,0.0014444964
332,0.0016127646
333,0.00086063496
334,0.0010122398
335,0.0013023714
336,0.0012339824
337,0.0008116614
338,0.00054372486
339,0.0009140002
340,0.0014391675
341,0.0014995012
342,0.0014802992
343,0.001524944
344,0.0018622131
345,0.0019622084
346,0.0019106874
347,0.0018713336
348,0.0018588813
349,0.0016729612
350,0.0012985669
351,0.0008892091
352,0.00062444626
353,0.0006680841
354,0.0010251249
355,0.00084009994
356,0.0007703044
357,0.0010936412
358,0.0012707924
359,0.0015126033
360,0.0015608779
361,0.0016676816
362,0.0014557156
363,0.0009954533
364,0.0007990129
365,0.0012392072
366,0.0012206078
367,0.0018013774
368,0.0023337593
369,0.0025629997
370,0.0033157773
371,0.0028841735
372,0.0014540753
373,0.0017510416
374,0.0019217444
375,0.0014839516
376,0.0008896018
377,0.0013754086
378,0.0021472918
379,0.0013754722
380,0.0010827022
381,0.0012551919
382,0.0010112042
383,0.0015062403
384,0.0022427435
385,0.0024463485
386,0.0021210678
387,0.002074003
388,0.0020172934
389,0.0019025514
390,0.0015433268
391,0.0011420416
392,0.0007077266
393,0.00060901494
394,0.00066142937
395,0.0011361139
396,0.0018442
397,0.0019896051
398,0.0021456103
399,0.0023364266
400,0.0022755172
401,0.002286643
402,0.0026341637
403,0.003508858
404,0.0035220461
405,0.0026810456
406,0.0021316616
407,0.0017574125
408,0.0015104081
409,0.0019543464
410,0.0025735951
411,0.0044213706
412,0.0057238005
413,0.004915906
414,0.004573439
415,0.0047832103
416,0.0061171856
417,0.010454114
418,0.014478044
419,0.013704716
420,0.013695486
421,0.014102629
422,0.012191357
423,0.00997355
424,0.007886488
425,0.0065924725
426,0.0046518417
427,0.003664596
428,0.003987773
429,0.0048408555
430,0.0051491912
431,0.00481781
432,0.0035174487
433,0.0021278078
434,0.0015627414
435,0.001451511
436,0.0012490323
437,0.0010375415
438,0.0010978113
439,0.0021237691
440,0.0026728373
441,0.002481149
442,0.002898427
443,0.0035471353
444,0.0049465667
445,0.0052501103
446,0.0046182107
447,0.0054404964
448,0.006724648
449,0.005750833
450,0.0023816423
451,0.0028705692
452,0.004568179
453,0.005568418
454,0.0037969635
455,0.002098874
456,0.001857127
457,0.0016665295
458,0.0022314773
459,0.0025822993
460,0.002747419
461,0.0030322117
462,0.0036675096
463,0.0045524794
464,0.005352334
465,0.0057336306
466,0.005260295
467,0.004521644
468,0.006054481
469,0.005641255
470,0.004901896
471,0.0027876433
472,0.0021074123
473,0.0052980804
474,0.0069322106
475,0.007177225
476,0.0070341774
477,0.0059954617
478,0.005380411
479,0.0038954467
480,0.004954098
481,0.0055305636
482,0.007590592
483,0.0079901945
484,0.0063506127
485,0.0074454565
486,0.0056630154
487,0.0044024447
488,0.0076612607
489,0.010881191
490,0.010757435
491,0.009766462
492,0.011112697
493,0.009900729
494,0.005784636
495,0.0029235717
496,0.0019078979
497,0.0015493683
498,0.0015305638
499,0.0026678455
500,0.002845396
501,0.0026468611
502,0.0023889754
503,0.0022824134
