,std_dev
0,0.0
1,0.0017281378
2,0.0033964603
3,0.0039626313
4,0.0027146067
5,0.00439712
6,0.0066017983
7,0.005030954
8,0.0049777282
9,0.0072318614
10,0.008310935
11,0.009695255
12,0.00842186
13,0.0054921363
14,0.006324078
15,0.0087638665
16,0.007801999
17,0.005193528
18,0.003889046
19,0.0052594813
20,0.007973174
21,0.009160181
22,0.010098361
23,0.009464906
24,0.0091885505
25,0.008617613
26,0.0073115956
27,0.007671135
28,0.009556282
29,0.010022449
30,0.010934749
31,0.009228364
32,0.0051196935
33,0.004763743
34,0.007189088
35,0.006984164
36,0.0046731643
37,0.002345068
38,0.0018994281
39,0.0024119627
40,0.0016467655
41,0.00094951486
42,0.00216293
43,0.0043928158
44,0.005650879
45,0.006392631
46,0.005153056
47,0.003238406
48,0.0043724817
49,0.0034094774
50,0.00461246
51,0.012668522
52,0.01509855
53,0.011772836
54,0.0071871895
55,0.0044502136
56,0.0066384985
57,0.011333128
58,0.015687725
59,0.013864312
60,0.007696297
61,0.0039302344
62,0.003918814
63,0.004088103
64,0.0031028383
65,0.0034003656
66,0.00541737
67,0.00797329
68,0.008025535
69,0.0056352364
70,0.0037595888
71,0.004743545
72,0.006521664
73,0.0086688595
74,0.007944058
75,0.0057684225
76,0.004788222
77,0.0031291402
78,0.0033648743
79,0.006118332
80,0.0062356475
81,0.0050865123
82,0.004557208
83,0.0038240852
84,0.0038121634
85,0.004015657
86,0.003113924
87,0.0031046292
88,0.0031040763
89,0.0036871135
90,0.0054022525
91,0.005265913
92,0.0041979905
93,0.0042183376
94,0.004219131
95,0.0028801041
96,0.0015881606
97,0.0027213849
98,0.0055769985
99,0.0084223645
100,0.009157069
101,0.0069734086
102,0.004486629
103,0.005181808
104,0.0061056847
105,0.0058987704
106,0.0049626967
107,0.003883804
108,0.0022766425
109,0.00053214683
110,0.0008284834
111,0.002139076
112,0.0025016621
113,0.0021704924
114,0.003897889
115,0.005229971
116,0.0035741087
117,0.0014457653
118,0.0011113805
119,0.0013963667
120,0.001896576
121,0.001881895
122,0.0023452167
123,0.0043584947
124,0.0041105165
125,0.003387408
126,0.0037989176
127,0.0048307204
128,0.005016047
129,0.0044677057
130,0.0043056426
131,0.004079451
132,0.0039041336
133,0.0051692287
134,0.0056247734
135,0.005316051
136,0.0042134295
137,0.0031073748
138,0.0026629101
139,0.003210371
140,0.0039179446
141,0.0042310893
142,0.004032747
143,0.0030059814
144,0.0024746421
145,0.0018954861
146,0.0019416022
147,0.0022172155
148,0.0020944043
149,0.0029220681
150,0.0044668852
151,0.0059227888
152,0.006500222
153,0.006352565
154,0.0053586327
155,0.0021739223
156,0.0012381264
157,0.0018652114
158,0.0029132501
159,0.0038779695
160,0.0030857953
161,0.002067594
162,0.002194814
163,0.0033700082
164,0.003333504
165,0.0022764252
166,0.0010672157
167,0.0019565343
168,0.004871737
169,0.0050074933
170,0.0034362695
171,0.0026349372
172,0.0021682787
173,0.0018557473
174,0.0027917954
175,0.0046900674
176,0.008830183
177,0.009751285
178,0.00564272
179,0.002890131
180,0.0019112509
181,0.0011740347
182,0.0015798558
183,0.0017073657
184,0.001519246
185,0.0018179103
186,0.002458832
187,0.003699509
188,0.0077332146
189,0.0066876113
190,0.0010704016
191,0.0032700656
192,0.002766747
193,0.0014963147
194,0.0018324052
195,0.0025608526
196,0.0026148017
197,0.002021919
198,0.0034727575
199,0.005400609
200,0.004497695
201,0.005522854
202,0.0056702364
203,0.0059473515
204,0.00685841
205,0.0072938967
206,0.007736586
207,0.007262286
208,0.0051946035
209,0.0049973116
