,RMSE,MAE,R2
0,0.04388517887085297,0.03271394671061966,0.22146677299331047
1,0.041327497338403414,0.031178693768690504,0.23341507338310208
2,0.039180338984306916,0.030031370086717687,0.24799547690667856
3,0.042941014373979104,0.03258728965149624,0.1945253908667468
4,0.0433736306132083,0.03296971772811393,0.19344917897896347
5,0.04007350395398735,0.030337774202331847,0.2394412432378627
6,0.04430134562541377,0.03235688521285412,0.21094901845948688
7,0.03961818578407726,0.029496947298101022,0.24585501876915183
8,0.042277324145916145,0.031494154610785856,0.17602276955749224
9,0.041503515598327115,0.03111035938666628,0.23171630986074743
10,0.04225062015000337,0.03149822631394452,0.23389415019414922
11,0.04113422723058132,0.030281992393142467,0.1999365536824249
12,0.04170427125232576,0.030899348550263724,0.23914697979856508
13,0.03933398269314028,0.029761927397227654,0.2550002359747335
14,0.045225949044825076,0.03339793723741739,0.2520942838824853
15,0.0410135756382932,0.030697197058893184,0.27746301876543106
16,0.042916179036740776,0.030799715471110597,0.2588793202709579
17,0.04311419665035551,0.031887642771615744,0.2263117464789699
18,0.04068269632867558,0.03053354034407731,0.2270651305109022
19,0.04444885955889311,0.03411670082337881,0.18641273921351859
20,0.04069338258912606,0.02933575373622348,0.21897898311887137
21,0.04120433604276702,0.03137353328755235,0.2993946105539042
22,0.03978610674795389,0.030545646822103423,0.2716404349035836
23,0.043168540037415146,0.032316118666029396,0.18990810972524974
24,0.04358434312538981,0.032346591272173104,0.20017157227661625
25,0.041431692738237776,0.031217690579308958,0.20613677910742034
26,0.04089300587835704,0.03190049747667658,0.21140555910967213
27,0.03808206386524545,0.028568203526344555,0.27042720245851365
28,0.04253013949609247,0.03171382999926298,0.14958943504654987
29,0.04307559839450217,0.03313738298649301,0.2429078325785819
30,0.04025217826201325,0.031097885419241588,0.1988612765627238
31,0.04203454693322398,0.03151649131897228,0.2846355626224976
32,0.04128633063884162,0.030771403776456725,0.23808743297708468
33,0.04369021974710041,0.032919415547497013,0.23758842671231473
34,0.0420972701542969,0.03264948308270666,0.226263340852842
35,0.038339714442033074,0.029075683459627296,0.24474416813565164
36,0.0419216450163693,0.03168665998899181,0.24876894465709115
37,0.04053480233778418,0.030795542408092843,0.2313070129613891
38,0.04222421464633145,0.031168464430364133,0.23833726778580427
39,0.03870695305550828,0.029709063633838313,0.22025354868649533
40,0.041070841036485985,0.03043029143598911,0.21971200634821225
41,0.043890822230017675,0.03224069507062159,0.18149587249897864
42,0.04383970684249683,0.03285357445503592,0.20415045999691506
43,0.04088572027781448,0.030284048135130484,0.1974326547625277
44,0.04394327509130522,0.03247891743237339,0.18548515758395712
