,RMSE,MAE,R2
304,0.04457386762992191,0.033756405505084484,0.4460137213404173
305,0.04706121201120578,0.03505767777842559,0.42591285052790795
306,0.04588982769347394,0.03444294326982755,0.46887740298386643
307,0.046652873879073235,0.03517455154674961,0.43330424374731363
308,0.045611859971096916,0.03465035045980167,0.44461588990643813
309,0.045828760244638125,0.034836530274781216,0.43662283977214184
310,0.045576160634814296,0.0343920356087029,0.42682232155995425
311,0.04412511905504877,0.034285573181925405,0.4691727779948125
312,0.045879024259314075,0.03462628105930844,0.44779218642809326
313,0.04499815064297887,0.03466822046081095,0.45510650514016265
314,0.04353027056033518,0.03294875786622227,0.47786219465774427
315,0.04782169851008326,0.03565701948195241,0.4052400830290633
316,0.045489827061749116,0.03465503964101756,0.4173023843977451
317,0.04373815931007158,0.03327441309436877,0.4577536506332089
318,0.04473287555982177,0.03349412889689432,0.46828557205951726
319,0.045072445175231644,0.03449334850543213,0.4434143071264389
320,0.045347347202169236,0.033906458844331536,0.4723895269319043
321,0.045996297183192314,0.03441788397554452,0.451782171356794
322,0.0451407549173953,0.03427766433525252,0.44971809295018733
323,0.044911847907494015,0.03408114027697649,0.4269198434596111
324,0.04465061123195149,0.03374731370077931,0.4891889067795983
325,0.04818915189524523,0.03596571054644909,0.4308674075912067
326,0.04633979209219874,0.034872867858359254,0.43004703192117155
327,0.04533352522085041,0.03434328719200551,0.4539348035299537
328,0.04624687955406501,0.03526695521526963,0.4427506905235712
329,0.045017863682566765,0.03422525671618834,0.45464954124439255
330,0.045781173741959724,0.034303253011688815,0.4777988651184157
331,0.045069121070122994,0.034296344318093995,0.4611165301160708
332,0.046295550724976285,0.03456882390362428,0.4331123826695528
333,0.04645402023888705,0.035453633243386046,0.457673044902682
334,0.04631311519358594,0.03493790841150715,0.4375543849031163
335,0.04536401423240284,0.0340889935418987,0.43409078029501635
336,0.045423882735682375,0.03464455175334347,0.45110294972299303
337,0.04443335225762012,0.034413957742955435,0.4538698261310719
338,0.04520904261258579,0.034609172382336094,0.44577623659001986
339,0.04497586750708347,0.03447623795904515,0.4392708865646837
340,0.045363809441555596,0.034576082388481186,0.4518026377910649
341,0.04641784246425159,0.03520124663939568,0.4426300332376074
342,0.0459523067602832,0.03480240126641499,0.4545938967595837
343,0.045008319525632765,0.03387366886068387,0.46184454989893137
344,0.04437892005021608,0.03367084192213554,0.4405628610362938
345,0.04610301110853315,0.035026002595579836,0.42850722795258195
346,0.04472508411673964,0.03377770654755409,0.4487354792653938
347,0.04219462854887043,0.032774261603163234,0.49248833172842377
348,0.04427796277170694,0.033013483474331716,0.46005690501724456
349,0.04627978412507555,0.0342789433325218,0.4277603515911005
350,0.04636226660127915,0.03470796578421204,0.41298366238031653
351,0.04468150019559082,0.03406190805366971,0.4488457177344318
352,0.04620056531725857,0.03473362658144487,0.4469268537392116
353,0.04546687355812166,0.03439830986505134,0.4350366258509939
354,0.04528721320914976,0.034054389101897335,0.45616049692106736
355,0.04495492527802617,0.03457427739828576,0.4478405326275397
356,0.04609475638895094,0.03620024188015947,0.4294588146554957
357,0.045354597421996254,0.034297421202476155,0.435176179046766
358,0.04742487377233708,0.035616568414994776,0.4098568630044344
359,0.046261683157271326,0.03549970725172023,0.45657027235488756
360,0.04479117144679463,0.03421846563518338,0.4462508620725605
361,0.04609414540738292,0.034832014842805875,0.45393435965393536
362,0.04438759571851043,0.03388410602984543,0.48732166630905766
363,0.047511304084948976,0.03571501003146174,0.4133606506244494
364,0.044085525118287255,0.03341012842875076,0.4614424921173725
365,0.045724668067074155,0.034264367535008645,0.46386380992109905
366,0.04643883158350602,0.034769055366182425,0.4348211612714511
367,0.04659769549917118,0.03566484027826626,0.4299233551305013
368,0.04522054736352488,0.03446295775057575,0.4531809093809967
369,0.04495558842170885,0.03433425614372925,0.4253580152989546
370,0.04625112370191169,0.03521713130046218,0.41633922020751957
371,0.044905510327497955,0.033833355384553086,0.45269646990906787
372,0.044250830744416374,0.03409972465376428,0.4676918505096184
373,0.04588787470016157,0.034440032296182414,0.45180440377071257
374,0.04644311576012699,0.03558931893528304,0.452744894192227
375,0.04525621219736384,0.034548582325957096,0.4584392923883012
376,0.04464858724605254,0.03390873728791608,0.45237622123949744
377,0.045064156149288125,0.033320417195186885,0.474755862064361
378,0.0459674642790966,0.034908884806573205,0.4369318980632503
379,0.04423401924136261,0.03396036432651468,0.45586714631544517
380,0.04663232332917307,0.03520146994850901,0.4342280367506365
381,0.04448120460774895,0.03325946941767127,0.43759358738302717
382,0.044077078935706525,0.03399752377203199,0.47820891170247826
383,0.046016371471596415,0.03502940435965683,0.4416626667253366
384,0.043298626591545215,0.03305995574678308,0.45045185347378663
385,0.04494914358435831,0.03360722012595035,0.4385298919231941
386,0.0466155318378642,0.03470800104062862,0.4757177590358579
387,0.04643795517875002,0.034990156772959344,0.44563539130210494
388,0.04632337571000316,0.03500825998188005,0.4227018872937603
389,0.04659895756514181,0.03554603362552499,0.43265156692410256
390,0.04666222430543478,0.03533650108855169,0.4194694860174373
391,0.04507200525705335,0.03409932907518009,0.4580662878873238
392,0.046064470784836234,0.03494889624764055,0.41748498629732095
393,0.04512524272019081,0.03420128957208098,0.4657150199663418
394,0.0436329175640594,0.03382928077893392,0.44347082177574915
395,0.04565087794384796,0.03423673444743345,0.48040471413434066
396,0.04591936921359635,0.03428914316064371,0.43457103372802486
397,0.04397230335160193,0.033118562812393046,0.46105686121483436
398,0.04540181565154324,0.034442252147001355,0.4347815351933785
399,0.046516640033832,0.03532198256748504,0.40224835803263387
400,0.04596458278725151,0.03471657323538731,0.4204075984232333
401,0.04447779447389381,0.032988512183545024,0.46916431614429455
402,0.045413627309534715,0.03444032308266204,0.4453075632201072
403,0.04251623975901322,0.03292498089376118,0.4769224326521965
404,0.046131608263476724,0.03479794670076636,0.46223188009416655
405,0.0448689153456241,0.03377931124226256,0.4753470970039708
406,0.04548648210634516,0.03453740769881403,0.42172738397313014
407,0.04366277816725424,0.033214377526293734,0.4725202930458168
408,0.04669329553031436,0.03522556075164954,0.4357985339551391
409,0.045461453565073744,0.034287058875043595,0.45362206734923616
410,0.045442606016437154,0.03484338543855333,0.4431473082181367
411,0.04443786184516292,0.03369898021557831,0.4603893851399046
412,0.043793271253293874,0.03337663353021452,0.4423805163423895
413,0.04375720164881818,0.03315337024384752,0.46013802139754645
414,0.04650278577428103,0.03490450934023845,0.4500776658992734
415,0.04325717903629564,0.033279454829489526,0.4598768900118841
416,0.04340892045890075,0.033346932302559085,0.49281860595644955
417,0.04449874762442358,0.03426256950267254,0.44557822950760867
418,0.045697165423532714,0.03408058944454944,0.46964134485487574
419,0.04637425637084921,0.03505561425272446,0.42468456006203026
420,0.045132050238333214,0.03375424344808641,0.4350657843260868
421,0.045082650030248486,0.034434502779273866,0.46158920101968065
422,0.046826685687735306,0.03477624572323697,0.4275016929634996
423,0.04687239462496684,0.03524093251989875,0.42852858516499875
424,0.04569196686989073,0.03426727411179673,0.43995739169705966
425,0.04727141108795711,0.03535415524002089,0.4213295445883018
426,0.045720382290414155,0.03464182190088607,0.45509059767397275
427,0.04486307217139123,0.034408979104663936,0.43757133747024624
428,0.0473269239501938,0.035581562978372804,0.42596613947523
429,0.045044095321519234,0.033976128041313294,0.45605632592784423
430,0.04583284366409156,0.03518372103923419,0.4371855913775061
431,0.04477957702292003,0.03441213692047726,0.4478293567794189
432,0.04787966946761099,0.03576687588633266,0.4401708974444624
433,0.0462522361777204,0.035296307547825534,0.4420223810218696
434,0.04261221815033141,0.0325847088485833,0.43371932865195073
435,0.04546880439494869,0.034734514436560206,0.4641255539817542
436,0.0450989057403574,0.03432477065093085,0.43079957897543075
437,0.04435965966398425,0.033987527919152626,0.46075336736937694
438,0.0446547331650677,0.03440384538679848,0.45967373208978113
439,0.046270356850923525,0.03437096260409991,0.44240395143138433
440,0.04446153446290737,0.03417258742847443,0.4633274425209414
441,0.04456374344730211,0.0340472002989127,0.47281311070270565
442,0.04634310137334721,0.035091900409766535,0.45404528886078555
443,0.044359572470301034,0.033573734855710705,0.43885425425225194
444,0.0470911958074536,0.0352110672205443,0.4243071685650641
445,0.0454539515328485,0.034414860442747885,0.4791687565590398
446,0.045511301311805495,0.03448279105029247,0.433519729171224
447,0.04563567511841278,0.03555435596751512,0.41375466144741835
448,0.046402544592745266,0.03486257343878595,0.4186210435278168
449,0.04665736922184498,0.03522809569498997,0.42536292392973224
450,0.044843346841663814,0.03411113773156147,0.4473487944405356
451,0.045704635845020075,0.03403093991609184,0.4530444130046185
452,0.045162019503045825,0.03441019724963368,0.44029387308490014
453,0.04336981216839654,0.032922696645962674,0.46408586119156
454,0.045502220611281397,0.034204822915050545,0.4443447576185052
455,0.045372666334444825,0.034570333292945385,0.43595284434676246
456,0.04390407538859449,0.03367294353842366,0.4617247289837285
457,0.04552470276916236,0.03504545466850043,0.4486906366027383
458,0.04457187261433409,0.03428278992021042,0.4542844285753449
459,0.0455404742942702,0.03439298667053266,0.4542429591947146
460,0.04535343191929469,0.034706541298376276,0.44018305278654984
461,0.044589655627961466,0.03350007571581137,0.46557560801611286
462,0.04551898042352037,0.03446960465492939,0.45042443569786955
463,0.04672658237884495,0.0353454953560587,0.4469888824731643
464,0.044910158762152146,0.03380623965590849,0.44660480246033246
465,0.0443161473518755,0.03449275576161614,0.4475257753410033
466,0.04456013895672895,0.034083619318152986,0.46280380869965726
467,0.04479050622139123,0.033916739615775515,0.43071067249686285
468,0.047435940807518416,0.03549197605037351,0.4198155003490458
469,0.046590759216857236,0.0350509619688858,0.41189031981382146
470,0.04619226699547212,0.03530589947403326,0.4113121474288724
471,0.044220157276167765,0.03357129793892694,0.4368422273928252
472,0.047084979900050866,0.03526797035721954,0.44288942490284466
473,0.045203800848775066,0.034614753372602315,0.4410319135846194
474,0.04450967561604827,0.0340345741924204,0.43057725161154076
475,0.04691289729969519,0.03518516429213565,0.41188107584448486
476,0.045544033494482765,0.034544510071665126,0.45307042141453596
477,0.046796053332272346,0.035408162149356534,0.4128380124561878
478,0.04459712354116154,0.03385686272245507,0.47773969546973244
479,0.048387974038658806,0.036319208484801364,0.4127148880326304
480,0.04587625123914262,0.03460546792299102,0.44621841620881997
