,RMSE,MAE,R2
0,0.04575957996360728,0.03480177722834962,0.45412558090173416
1,0.04431427249555727,0.033715032510779876,0.4713629548713015
2,0.046202569560815136,0.03503010575336749,0.4302934645167834
3,0.044045029371420664,0.033420354281264365,0.459290076245946
4,0.04348558419501357,0.03310981068862882,0.472975256971349
5,0.042679433671327024,0.032607650087876555,0.48629101356656784
6,0.04509307694049721,0.034028732412002105,0.4388709670542673
7,0.04449703811394428,0.03370666860473524,0.48379138870101207
8,0.04435217236914973,0.032729122239271276,0.4637284682153784
9,0.043808092983130285,0.03355924409917515,0.5062384782661657
10,0.04359543912701902,0.03311001265959785,0.45630022080949334
11,0.042898492753743134,0.032255169300512435,0.47706228262295874
12,0.04599314639243624,0.03455282389634358,0.463989687851643
13,0.04455346020129988,0.033099672876440875,0.44217669050478414
14,0.04382579414188788,0.03342587356935729,0.45854783368332547
15,0.04525822689821434,0.03442100636542142,0.4370037461796159
16,0.045231846902157716,0.033774125553872186,0.440302684715134
17,0.04694608362938612,0.03569444049967358,0.4342134476564283
18,0.04613518748374504,0.03492711032069214,0.45246959976384504
19,0.045253007906719656,0.0340909531188294,0.4176762860154212
20,0.0456622687976492,0.0337793793784815,0.44323788791580987
21,0.04581917808655461,0.034641508208603886,0.43765182146937526
22,0.04550204571077279,0.03418601375454663,0.43015056656898587
23,0.0450322560522516,0.03411348679647676,0.4533239097346647
24,0.04575850824312438,0.03382501779432695,0.43449792192441616
25,0.043154954273229865,0.033286096950394924,0.477780297072206
26,0.04557313245885817,0.03407271769381387,0.47413085622598183
27,0.045930724532422355,0.03456232081542484,0.4578659046272017
28,0.04404430915441811,0.033785664676177204,0.4711407344815869
29,0.04398506974796191,0.033411373281037854,0.4666448801737921
30,0.044821974694340454,0.03385829121423903,0.45080660585952587
31,0.04614088063208308,0.034568288372124466,0.43206634609015576
32,0.04547550777024984,0.03425914932657952,0.45683053505684185
33,0.04427607994065813,0.03365720031347248,0.46105629103232887
34,0.04443230805322378,0.03384623655865944,0.47647145377729627
35,0.04472716115836993,0.03365790516362486,0.4579944221721381
36,0.04472448780533245,0.03383109486468838,0.4729604408753266
37,0.04649795365156446,0.03451664654085684,0.46963555928828216
38,0.04326305357422225,0.03257108551950284,0.44890770143992437
39,0.044992659866873536,0.03409878740988798,0.48762560168660535
40,0.04500129542569293,0.03396271842665574,0.4502152194657142
41,0.047890198254388845,0.0352823198897616,0.46729491022949654
42,0.0448667134274372,0.033566418447452964,0.44471951002991356
43,0.04579502769984314,0.03455118068079978,0.4353478524001734
44,0.04420327682773844,0.03369202948204494,0.4600215496018978
45,0.045672782496605585,0.03461263869413685,0.4560863820722096
46,0.043104825283391913,0.032688408615705274,0.4871679149691623
47,0.04726171251004455,0.03542948390402377,0.4387844388761708
48,0.04263368885103619,0.03228345907259577,0.5086212254905051
49,0.044038649398679436,0.033422161423560956,0.46150713098738866
50,0.04435639007575658,0.03339794560846849,0.4397077543388822
51,0.04395314109420856,0.033192165977396784,0.47337917204180735
52,0.044404268629630025,0.03350122140531441,0.4585102486777516
53,0.04537883414666537,0.033928489589006065,0.456551065615268
54,0.04497725550365226,0.03317775882894648,0.45745664766360017
55,0.04550891515885499,0.03431837860157574,0.44721324640722354
56,0.04702660723531458,0.03401099657463519,0.44907459224946983
57,0.04556987826993165,0.03408616207168451,0.4386581342445601
58,0.04404468615694639,0.03300088382466707,0.47117493472850874
59,0.04505681955177435,0.034072440619764735,0.4414535804793199
60,0.04515749042309868,0.033740936355713326,0.4622252852080396
61,0.04295635294040181,0.03193394794919965,0.4842585384239921
62,0.04739278250333957,0.03552811181934866,0.40724681355288916
63,0.046431290478953884,0.03455603043240765,0.43896510577149395
64,0.04465822198661087,0.03373998807207073,0.455287924920893
