,run_no,predict,valid
0,1,smooth,rough
1,1,rough,rough
2,1,smooth,rough
3,1,rough,rough
4,1,rough,rough
5,1,rough,rough
6,1,rough,rough
7,1,rough,rough
8,1,rough,rough
9,1,rough,rough
10,1,rough,rough
11,1,rough,rough
12,1,rough,rough
13,1,rough,rough
14,1,rough,rough
15,1,smooth,smooth
16,1,smooth,smooth
17,1,smooth,smooth
18,1,smooth,smooth
19,1,smooth,smooth
20,1,smooth,smooth
21,1,smooth,smooth
22,1,smooth,smooth
23,1,smooth,smooth
24,1,smooth,smooth
25,1,smooth,smooth
26,1,smooth,rough
27,1,smooth,rough
28,1,smooth,rough
29,1,smooth,rough
30,1,smooth,rough
31,1,rough,rough
32,1,smooth,rough
33,1,smooth,rough
34,1,smooth,rough
35,1,rough,rough
36,1,smooth,rough
37,1,rough,rough
38,1,rough,rough
39,1,smooth,rough
40,1,rough,smooth
41,1,smooth,smooth
42,1,smooth,smooth
43,1,smooth,smooth
44,1,smooth,smooth
45,1,smooth,smooth
46,1,smooth,smooth
47,1,smooth,smooth
48,1,smooth,smooth
49,1,smooth,smooth
50,1,smooth,smooth
51,1,smooth,smooth
52,2,smooth,rough
53,2,rough,rough
54,2,rough,rough
55,2,rough,rough
56,2,rough,rough
57,2,rough,rough
58,2,rough,rough
59,2,rough,rough
60,2,rough,rough
61,2,rough,rough
62,2,smooth,rough
63,2,smooth,smooth
64,2,smooth,smooth
65,2,rough,smooth
66,2,smooth,smooth
67,2,smooth,smooth
68,2,smooth,smooth
69,2,smooth,smooth
70,2,smooth,smooth
71,2,rough,smooth
72,2,smooth,smooth
73,2,rough,smooth
74,2,smooth,smooth
75,2,smooth,smooth
76,2,rough,smooth
77,2,smooth,smooth
78,2,smooth,rough
79,2,rough,rough
80,2,rough,rough
81,2,smooth,rough
82,2,rough,rough
83,2,rough,rough
84,2,rough,rough
85,2,smooth,rough
86,2,rough,rough
87,2,smooth,rough
88,2,smooth,rough
89,2,rough,rough
90,2,smooth,rough
91,2,smooth,smooth
92,2,rough,smooth
93,2,smooth,smooth
94,2,smooth,smooth
95,2,smooth,smooth
96,2,rough,smooth
97,2,smooth,smooth
98,2,smooth,smooth
99,2,smooth,smooth
100,2,smooth,smooth
101,2,smooth,smooth
102,2,smooth,smooth
103,2,rough,smooth
104,3,rough,rough
105,3,rough,rough
106,3,rough,rough
107,3,rough,rough
108,3,rough,rough
109,3,rough,rough
110,3,rough,rough
111,3,rough,rough
112,3,rough,rough
113,3,rough,rough
114,3,rough,rough
115,3,rough,rough
116,3,smooth,smooth
117,3,smooth,smooth
118,3,smooth,smooth
119,3,rough,smooth
120,3,smooth,smooth
121,3,smooth,smooth
122,3,smooth,smooth
123,3,smooth,smooth
124,3,smooth,smooth
125,3,rough,smooth
126,3,smooth,smooth
127,3,smooth,smooth
128,3,smooth,smooth
129,3,smooth,smooth
130,3,rough,rough
131,3,smooth,rough
132,3,rough,rough
133,3,smooth,rough
134,3,rough,rough
135,3,rough,rough
136,3,rough,rough
137,3,rough,rough
138,3,smooth,rough
139,3,rough,smooth
140,3,smooth,smooth
141,3,smooth,smooth
142,3,rough,smooth
143,3,smooth,smooth
144,3,smooth,smooth
145,3,smooth,smooth
146,3,rough,smooth
147,3,smooth,smooth
148,3,smooth,smooth
149,3,smooth,smooth
150,3,smooth,smooth
151,3,smooth,smooth
152,3,smooth,smooth
153,3,smooth,smooth
154,3,smooth,smooth
155,3,smooth,smooth
156,4,smooth,rough
157,4,smooth,rough
158,4,rough,rough
159,4,rough,rough
160,4,rough,rough
161,4,rough,rough
162,4,rough,rough
163,4,rough,rough
164,4,rough,rough
165,4,rough,rough
166,4,smooth,smooth
167,4,smooth,smooth
168,4,smooth,smooth
169,4,smooth,smooth
170,4,smooth,smooth
171,4,smooth,smooth
172,4,smooth,smooth
173,4,smooth,smooth
174,4,smooth,smooth
175,4,smooth,smooth
176,4,smooth,smooth
177,4,smooth,smooth
178,4,rough,smooth
179,4,smooth,smooth
180,4,smooth,smooth
181,4,smooth,smooth
182,4,smooth,rough
183,4,rough,rough
184,4,smooth,rough
185,4,rough,rough
186,4,smooth,rough
187,4,smooth,rough
188,4,rough,rough
189,4,rough,rough
190,4,rough,rough
191,4,smooth,rough
192,4,smooth,rough
193,4,rough,rough
194,4,rough,rough
195,4,smooth,rough
196,4,smooth,smooth
197,4,smooth,smooth
198,4,rough,smooth
199,4,smooth,smooth
200,4,rough,smooth
201,4,smooth,smooth
202,4,smooth,smooth
203,4,smooth,smooth
204,4,rough,smooth
205,4,smooth,smooth
206,4,rough,smooth
207,4,smooth,smooth
208,5,rough,rough
209,5,rough,rough
210,5,smooth,rough
211,5,rough,rough
212,5,rough,rough
213,5,rough,rough
214,5,rough,rough
215,5,rough,rough
216,5,rough,rough
217,5,rough,rough
218,5,rough,rough
219,5,rough,rough
220,5,rough,rough
221,5,rough,rough
222,5,rough,rough
223,5,rough,rough
224,5,rough,rough
225,5,smooth,smooth
226,5,rough,smooth
227,5,rough,smooth
228,5,smooth,smooth
229,5,smooth,smooth
230,5,rough,smooth
231,5,smooth,smooth
232,5,smooth,smooth
233,5,smooth,smooth
234,5,rough,rough
235,5,rough,rough
236,5,rough,rough
237,5,smooth,rough
238,5,smooth,rough
239,5,smooth,rough
240,5,rough,rough
241,5,rough,rough
242,5,rough,rough
243,5,rough,rough
244,5,smooth,rough
245,5,rough,rough
246,5,smooth,rough
247,5,rough,rough
248,5,rough,smooth
249,5,smooth,smooth
250,5,rough,smooth
251,5,smooth,smooth
252,5,rough,smooth
253,5,smooth,smooth
254,5,smooth,smooth
255,5,smooth,smooth
256,5,rough,smooth
257,5,smooth,smooth
258,5,smooth,smooth
259,5,rough,smooth
260,6,smooth,rough
261,6,rough,rough
262,6,rough,rough
263,6,rough,rough
264,6,rough,rough
265,6,rough,rough
266,6,rough,rough
267,6,rough,rough
268,6,rough,rough
269,6,rough,rough
270,6,rough,rough
271,6,rough,rough
272,6,rough,rough
273,6,rough,rough
274,6,rough,rough
275,6,rough,rough
276,6,smooth,smooth
277,6,smooth,smooth
278,6,smooth,smooth
279,6,smooth,smooth
280,6,rough,smooth
281,6,smooth,smooth
282,6,smooth,smooth
283,6,smooth,smooth
284,6,smooth,smooth
285,6,smooth,smooth
286,6,smooth,rough
287,6,rough,rough
288,6,rough,rough
289,6,smooth,rough
290,6,rough,rough
291,6,smooth,rough
292,6,smooth,rough
293,6,rough,rough
294,6,smooth,rough
295,6,rough,rough
296,6,rough,rough
297,6,smooth,rough
298,6,smooth,rough
299,6,rough,rough
300,6,rough,rough
301,6,smooth,smooth
302,6,smooth,smooth
303,6,smooth,smooth
304,6,smooth,smooth
305,6,smooth,smooth
306,6,smooth,smooth
307,6,smooth,smooth
308,6,rough,smooth
309,6,smooth,smooth
310,6,rough,smooth
311,6,smooth,smooth
312,7,rough,rough
313,7,rough,rough
314,7,rough,rough
315,7,rough,rough
316,7,rough,rough
317,7,rough,rough
318,7,rough,rough
319,7,rough,rough
320,7,rough,rough
321,7,rough,rough
322,7,rough,rough
323,7,rough,rough
324,7,rough,rough
325,7,rough,rough
326,7,smooth,smooth
327,7,rough,smooth
328,7,smooth,smooth
329,7,rough,smooth
330,7,smooth,smooth
331,7,smooth,smooth
332,7,rough,smooth
333,7,rough,smooth
334,7,rough,smooth
335,7,smooth,smooth
336,7,smooth,smooth
337,7,smooth,smooth
338,7,rough,rough
339,7,rough,rough
340,7,rough,rough
341,7,rough,rough
342,7,rough,rough
343,7,rough,rough
344,7,rough,rough
345,7,smooth,rough
346,7,smooth,rough
347,7,rough,rough
348,7,rough,rough
349,7,rough,rough
350,7,smooth,smooth
351,7,smooth,smooth
352,7,rough,smooth
353,7,rough,smooth
354,7,smooth,smooth
355,7,smooth,smooth
356,7,smooth,smooth
357,7,smooth,smooth
358,7,smooth,smooth
359,7,smooth,smooth
360,7,smooth,smooth
361,7,rough,smooth
362,7,smooth,smooth
363,7,rough,smooth
364,8,rough,rough
365,8,rough,rough
366,8,rough,rough
367,8,rough,rough
368,8,rough,rough
369,8,rough,rough
370,8,rough,rough
371,8,rough,rough
372,8,rough,rough
373,8,rough,rough
374,8,rough,rough
375,8,smooth,smooth
376,8,smooth,smooth
377,8,smooth,smooth
378,8,smooth,smooth
379,8,rough,smooth
380,8,smooth,smooth
381,8,smooth,smooth
382,8,smooth,smooth
383,8,rough,smooth
384,8,smooth,smooth
385,8,rough,smooth
386,8,smooth,smooth
