,run_no,predict,valid
0,1,rough,rough
1,1,rough,rough
2,1,smooth,rough
3,1,rough,rough
4,1,rough,rough
5,1,rough,rough
6,1,rough,rough
7,1,rough,rough
8,1,smooth,rough
9,1,rough,rough
10,1,rough,rough
11,1,rough,rough
12,1,rough,rough
13,1,rough,rough
14,1,rough,rough
15,1,rough,rough
16,1,rough,rough
17,1,rough,rough
18,1,rough,rough
19,1,rough,rough
20,1,rough,rough
21,1,rough,rough
22,1,rough,rough
23,1,smooth,smooth
24,1,smooth,smooth
25,1,smooth,smooth
26,1,smooth,smooth
27,1,smooth,smooth
28,1,smooth,smooth
29,1,smooth,smooth
30,1,smooth,smooth
31,1,smooth,smooth
32,1,rough,smooth
33,1,smooth,smooth
34,1,smooth,smooth
35,1,smooth,smooth
36,1,smooth,smooth
37,1,smooth,smooth
38,1,smooth,smooth
39,1,smooth,smooth
40,1,smooth,smooth
41,1,smooth,smooth
42,1,rough,rough
43,1,rough,rough
44,1,smooth,rough
45,1,rough,rough
46,1,smooth,rough
47,1,smooth,rough
48,1,rough,rough
49,1,rough,rough
50,1,rough,rough
51,1,rough,rough
52,1,smooth,rough
53,1,smooth,rough
54,1,smooth,rough
55,1,rough,rough
56,1,smooth,rough
57,1,smooth,rough
58,1,smooth,rough
59,1,rough,rough
60,1,smooth,rough
61,1,smooth,rough
62,1,rough,rough
63,1,rough,rough
64,1,smooth,rough
65,1,smooth,rough
66,1,rough,smooth
67,1,rough,smooth
68,1,rough,smooth
69,1,smooth,smooth
70,1,rough,smooth
71,1,smooth,smooth
72,1,smooth,smooth
73,1,smooth,smooth
74,1,smooth,smooth
75,1,smooth,smooth
76,1,smooth,smooth
77,1,smooth,smooth
78,1,smooth,smooth
79,1,smooth,smooth
80,1,smooth,smooth
81,1,smooth,smooth
82,1,smooth,smooth
83,1,smooth,smooth
84,2,rough,rough
85,2,rough,rough
86,2,rough,rough
87,2,rough,rough
88,2,rough,rough
89,2,rough,rough
90,2,rough,rough
91,2,rough,rough
92,2,rough,rough
93,2,rough,rough
94,2,rough,rough
95,2,rough,rough
96,2,rough,rough
97,2,rough,rough
98,2,rough,rough
99,2,rough,rough
100,2,rough,rough
101,2,smooth,smooth
102,2,smooth,smooth
103,2,smooth,smooth
104,2,smooth,smooth
105,2,smooth,smooth
106,2,smooth,smooth
107,2,smooth,smooth
108,2,rough,smooth
109,2,smooth,smooth
110,2,smooth,smooth
111,2,rough,smooth
112,2,smooth,smooth
113,2,smooth,smooth
114,2,rough,smooth
115,2,smooth,smooth
116,2,smooth,smooth
117,2,smooth,smooth
118,2,rough,smooth
119,2,smooth,smooth
120,2,smooth,smooth
121,2,smooth,smooth
122,2,smooth,smooth
123,2,smooth,smooth
124,2,smooth,smooth
125,2,smooth,smooth
126,2,rough,rough
127,2,smooth,rough
128,2,rough,rough
129,2,rough,rough
130,2,rough,rough
131,2,smooth,rough
132,2,smooth,rough
133,2,rough,rough
134,2,rough,rough
135,2,rough,rough
136,2,smooth,rough
137,2,smooth,rough
138,2,rough,rough
139,2,smooth,rough
140,2,smooth,rough
141,2,rough,rough
142,2,rough,rough
143,2,rough,rough
144,2,rough,rough
145,2,smooth,rough
146,2,smooth,smooth
147,2,smooth,smooth
148,2,smooth,smooth
149,2,smooth,smooth
150,2,smooth,smooth
151,2,smooth,smooth
152,2,rough,smooth
153,2,smooth,smooth
154,2,smooth,smooth
155,2,smooth,smooth
156,2,smooth,smooth
157,2,smooth,smooth
158,2,smooth,smooth
159,2,smooth,smooth
160,2,smooth,smooth
161,2,smooth,smooth
162,2,smooth,smooth
163,2,smooth,smooth
164,2,smooth,smooth
165,2,smooth,smooth
166,2,smooth,smooth
167,2,smooth,smooth
168,3,rough,rough
169,3,rough,rough
170,3,rough,rough
171,3,rough,rough
172,3,rough,rough
173,3,rough,rough
174,3,rough,rough
175,3,rough,rough
176,3,rough,rough
177,3,rough,rough
178,3,rough,rough
179,3,rough,rough
180,3,rough,rough
181,3,rough,rough
182,3,rough,rough
183,3,rough,rough
184,3,rough,rough
185,3,rough,rough
186,3,rough,rough
187,3,smooth,rough
188,3,rough,rough
189,3,rough,rough
190,3,smooth,smooth
191,3,rough,smooth
192,3,rough,smooth
193,3,smooth,smooth
194,3,smooth,smooth
195,3,rough,smooth
196,3,smooth,smooth
197,3,smooth,smooth
198,3,rough,smooth
199,3,smooth,smooth
200,3,rough,smooth
201,3,smooth,smooth
202,3,smooth,smooth
203,3,smooth,smooth
204,3,smooth,smooth
205,3,smooth,smooth
206,3,smooth,smooth
207,3,smooth,smooth
208,3,smooth,smooth
209,3,smooth,smooth
210,3,smooth,rough
211,3,rough,rough
212,3,rough,rough
213,3,rough,rough
214,3,rough,rough
215,3,rough,rough
216,3,rough,rough
217,3,rough,rough
218,3,rough,rough
219,3,smooth,rough
220,3,rough,rough
221,3,rough,rough
222,3,smooth,rough
223,3,rough,rough
224,3,rough,rough
225,3,smooth,rough
226,3,smooth,rough
227,3,rough,rough
228,3,rough,rough
229,3,smooth,rough
230,3,rough,rough
231,3,smooth,rough
232,3,smooth,rough
233,3,smooth,smooth
234,3,smooth,smooth
235,3,rough,smooth
236,3,smooth,smooth
237,3,rough,smooth
238,3,rough,smooth
239,3,smooth,smooth
240,3,rough,smooth
241,3,smooth,smooth
242,3,smooth,smooth
243,3,smooth,smooth
244,3,smooth,smooth
245,3,rough,smooth
246,3,smooth,smooth
247,3,smooth,smooth
248,3,smooth,smooth
