,RMSE,MAE,R2
0,0.042059270285968314,0.03125270186041021,0.20163152058258865
1,0.0428560013978698,0.03230950110705696,0.16267167717780562
2,0.03997364971461275,0.030535896469155832,0.2864321706290822
3,0.04387470027637268,0.032285157861289,0.2325090901650298
4,0.0402870677891299,0.03029481146760092,0.25648555799215467
5,0.041747178916340284,0.03210700955914306,0.2652124976500618
6,0.044897800087914885,0.03289316016486852,0.1915587486019809
7,0.03648660938442172,0.027609308685230885,0.23626269878802758
8,0.04283278856120529,0.031625928659516675,0.2701482708451599
9,0.04305777012434292,0.033493682245110186,0.18790387722570423
10,0.043429753325436145,0.03244959915112185,0.1852891867332755
11,0.04018311203129221,0.030082747838485805,0.2438330316240589
12,0.04180347494679989,0.030647863946270663,0.26535897834659755
13,0.04294373001695899,0.032428029097555475,0.19342221910125934
14,0.04142275863478233,0.03144787187404489,0.24339105538712097
15,0.04113931356638012,0.030981498384907293,0.2551935305321356
16,0.03986561470669896,0.029745541519667764,0.20592488579848856
17,0.04293754148644309,0.03213654433780339,0.16235721626547783
18,0.041239184925413626,0.03125199160073817,0.23050405306695215
19,0.042545610490301755,0.03122856277367588,0.25175675825063315
20,0.04191847505091039,0.031296537031560136,0.22465580109563293
21,0.039569869329561934,0.029421516246730502,0.26602823265349684
22,0.04144842938186553,0.03195730148998717,0.15210432117223643
23,0.0431931372365418,0.03300769709505457,0.18994372508808122
24,0.043018860782528895,0.03221430962009721,0.1884768440054066
25,0.04229948945038978,0.031615636813968284,0.1864396556601277
26,0.04329984627360032,0.03207727818302147,0.2239082054706652
27,0.04126752942823216,0.031230491688858372,0.20227284529654327
28,0.040122327284509866,0.029908944390570884,0.2504869770277183
29,0.04384705488985884,0.03263727154773985,0.21666572619991586
30,0.04525837663085949,0.03333924540091131,0.1817479337116778
31,0.044476518837953276,0.03342825634909492,0.18374137072398528
32,0.04264701908050859,0.03252131032695032,0.21489543788836613
33,0.04226827574690419,0.03216127641664205,0.24260696010342792
34,0.043459087082089246,0.03271129226594598,0.1994110610159751
35,0.0431032685920928,0.031498977693441635,0.18236700605599482
36,0.04040862635819098,0.03114368340246004,0.22407639208438984
37,0.042358755373996984,0.03132895480525989,0.1930831006126547
38,0.04319439841030033,0.03288319781488382,0.26597387987848004
39,0.039543795932337596,0.02986090354237031,0.28452382894177014
40,0.042225208764791425,0.031919343538966846,0.24279218669796315
41,0.04220259330929924,0.03105991473891262,0.20778254915519934
42,0.04249905852478325,0.0319980680095087,0.24514604783378713
43,0.04246217511788708,0.0312033907467681,0.13490239964652395
44,0.041354315636440916,0.030940712502066845,0.1627565214217827
45,0.041183697011581116,0.03089383373393163,0.1784458778618962
46,0.04333495474538327,0.03255134501373412,0.21313424991856322
47,0.043606478625883294,0.0321155567164675,0.1700085959809456
48,0.04362691039843967,0.032288276890392514,0.2144627513284061
49,0.04415786678595643,0.032711139464328444,0.17722779856718057
50,0.04054866292183228,0.03006805586234968,0.21573716503516227
51,0.043583347125007645,0.03260814700404096,0.17484314928068329
52,0.04402014825522775,0.03249022077820108,0.1560237862785686
53,0.04069608921239977,0.03091738032095768,0.22156000910560197
54,0.044076783917729366,0.03261323729158647,0.21198097301829016
55,0.04582615843175303,0.03404722288843344,0.1593016398814785
56,0.0396954984944532,0.03117011878995114,0.22706342104098093
57,0.04100036284081281,0.030945259275251047,0.23394061332061272
58,0.0398721302369534,0.031110910495054215,0.2304460782611561
59,0.04294382837021099,0.03205256283022172,0.20469803546091075
60,0.03867153885925723,0.030399099271365325,0.24896827782072428
61,0.04054928370269868,0.029833356884980896,0.2622387654554952
62,0.041083405684472,0.031567797663315765,0.20804142706284573
63,0.04109605626201841,0.03019907737422583,0.22889536241597463
64,0.04151894191454517,0.03118476361616033,0.23384611173412623
65,0.0393508901726807,0.030048467989484986,0.2806124483257339
66,0.045026047941274336,0.03273744131365825,0.25059844296084993
67,0.0405162322346511,0.0308233666264423,0.24328054334202792
68,0.03855585524865722,0.029932444952090957,0.26443530621767364
69,0.039780758115800556,0.030712280466495597,0.2275533466247317
70,0.04255070839559274,0.031506289845462394,0.21894097800377182
71,0.04484118504053604,0.03370994729018606,0.2053489124931589
72,0.043176215603510905,0.03230810750530614,0.1853572377330867
73,0.03932500327525794,0.029430472535389024,0.2243436028514138
74,0.04213569192326752,0.03066093885707028,0.18613238015888145
75,0.04301109331192855,0.03183667395797719,0.19130591804387886
76,0.04179170313230205,0.031135701221533356,0.1858153179565638
77,0.04495773720937764,0.03323436303923772,0.19809889686228416
78,0.04074681653826914,0.03128937701305691,0.2182166618169738
79,0.04328635311670495,0.03245021623097846,0.12108841063342707
80,0.040158450306782376,0.031040953815734743,0.26655169394368927
81,0.04379068409506381,0.03209253069590721,0.25509255373900447
82,0.04155380141577811,0.03140492075094663,0.2140702329016836
83,0.0412165818703936,0.03122924749101805,0.2548320380711891
84,0.03815879799878539,0.028691254499194928,0.2639702496057129
85,0.04202645770042027,0.03190610269948394,0.18293137984334013
86,0.04154371728291676,0.030826156577101492,0.2195276023636193
87,0.04220446719840223,0.03147482263905753,0.2780182466963758
88,0.043040953666914246,0.03199351743450771,0.2026100346609876
89,0.044081499476407694,0.033757389580546845,0.2158452199384398
90,0.043232098345222805,0.03236715788458583,0.21455591451521033
91,0.04307854349883986,0.03179464818526048,0.1943435147908677
92,0.04002287194663747,0.02937320311154083,0.23294013083816156
93,0.04089362881224617,0.0313817268150305,0.24149546892669443
94,0.04128433867276217,0.030090272730920273,0.28582097027724684
95,0.041511863273734545,0.03134099426746156,0.21128290856631315
96,0.04068393107034526,0.030708927433471474,0.20564038044152855
97,0.04328064434656171,0.03292185931435757,0.24213798649574797
98,0.044117517443576185,0.0335251360113416,0.1657312456664788
99,0.04121886628220682,0.03125988903205483,0.22567022500845213
100,0.04261928705740404,0.0316626002800719,0.2362923834819715
101,0.041907422428372,0.03107686694125312,0.1700779584408748
102,0.042959651994457865,0.03210510524332182,0.20876415048182034
103,0.03942557934345973,0.030091287383964545,0.26606154301434876
104,0.04070160039756088,0.030493333977481874,0.22690839536572527
105,0.0413009887763395,0.03130130110714747,0.23604975173047593
106,0.04431121270343736,0.03251423036270848,0.21550579350121535
107,0.03850613673355848,0.02916709534915775,0.23542124485214727
108,0.03881668565115312,0.029301102198898702,0.2572750636948755
109,0.04055784818945979,0.03071729417287038,0.27403760887959766
110,0.04238316114549721,0.03200730453444998,0.21044622051927414
111,0.042962151271246564,0.03215553960769274,0.21760950425468306
112,0.040404243294022306,0.030518247625153393,0.2910930208200881
113,0.045230391385481315,0.033725147608026855,0.19479550892680625
114,0.04202210978561278,0.031289252191818044,0.2142198712612136
115,0.042293992370918666,0.03139386787772045,0.21138624143217594
116,0.042514212766675795,0.032332630123558054,0.1870263336034348
117,0.04275317094519867,0.03107265954754743,0.23425415861751192
118,0.04483049885272058,0.0343007895353819,0.2228043496977784
119,0.04328965270008352,0.03311155447266711,0.17167043701477658
120,0.04026096734195824,0.030305564278123413,0.21812901873655305
121,0.043357428597213435,0.03217857375401639,0.25362478810294575
122,0.04173235197565732,0.03129981298830019,0.15285452013393364
123,0.04287115585592145,0.031179252581296092,0.1604892446653794
124,0.04152466774278194,0.030547729903484647,0.24959938858262815
125,0.04145519739127721,0.030553989747714,0.1708315134101614
126,0.04149119291605243,0.0317664693654975,0.2247756277754701
127,0.04109469058054075,0.030481216842743266,0.18736914724842152
128,0.0424578359336173,0.03276502547104823,0.1931687324529321
129,0.04151490398996899,0.03144489825299006,0.2789624292754831
130,0.0444494966210378,0.03318156244859257,0.18992551195584262
131,0.04115300702413439,0.030791955480337932,0.2102227735368139
132,0.041264721451842686,0.030911217232840744,0.18728271100874677
133,0.040971309278672874,0.031827571380637035,0.15810887933094137
134,0.04261874451797924,0.031317421810768534,0.23770453959749055
135,0.04199029814503416,0.032500541656244136,0.2492011316601262
136,0.04329098367568962,0.03251549496292547,0.23169746903021426
137,0.04397084298850833,0.031773456156486364,0.1699667113776384
138,0.04132371015895612,0.03070066853531085,0.2257596999021102
139,0.040674404604415064,0.030475915736290275,0.17398967168408558
140,0.0410816304479276,0.03074868514698512,0.24758797058247067
141,0.04242774715973756,0.0312207086019564,0.21270737877259976
142,0.040328779040733766,0.03115225190781235,0.23793961216041765
143,0.03942333333412361,0.030168446637335027,0.25082481375104326
144,0.041305888636895195,0.0313714916153256,0.20614906518273496
145,0.04109591772466328,0.029871634430430047,0.2505153634347202
146,0.04092777093931632,0.03123929714076751,0.23311938217280148
147,0.03944971044025778,0.029081010897484653,0.23507016750240578
148,0.042097020656564746,0.03221037850389471,0.20270395529494928
149,0.039232782409973174,0.030175129692622083,0.3115347278264371
150,0.03907780055024193,0.02913265676637405,0.2758950535273904
151,0.04423435907298965,0.033184941203895195,0.1723816709730332
152,0.04340765958107432,0.03206864411966316,0.21492798444181788
153,0.04161636349184426,0.03122001695046723,0.16744759584458818
154,0.04296225278232638,0.03114040305553744,0.24809472048447906
155,0.04256461221764081,0.03126856554060582,0.23025747665812402
156,0.04087085347113885,0.030802072456877806,0.2384471944382769
157,0.041494754973072145,0.03109226545058837,0.21691809304403042
158,0.042221878557450375,0.03147129604704241,0.25050583885460237
159,0.04178336833061806,0.031369600942824295,0.21575114804422063
160,0.04193178246137911,0.03208700498740555,0.26941086238657014
161,0.04432934215412784,0.03371713287143063,0.23737027014667034
162,0.04338176248746678,0.032072944770767386,0.18990591900643528
163,0.04271357510051122,0.03231372775050974,0.1625338915044856
164,0.03932953858947582,0.03039096285404449,0.2619196500938828
165,0.041933321369042924,0.03172698864786985,0.23057730330401383
166,0.04389718670875804,0.03208160711636284,0.19397730168933802
167,0.04108522392219873,0.031024276794684634,0.24308126601072322
168,0.0422804635541044,0.031818546964388565,0.24646410486168613
169,0.04368680240613177,0.03222721364715839,0.24122589477772766
170,0.04388565261463491,0.033299280279679176,0.21243097142259104
171,0.04444061382559936,0.03291727653359056,0.11883251354752461
172,0.04031418901564921,0.030725193453945945,0.21281271290629894
173,0.04221268421069359,0.031751353443084177,0.2608540187534346
174,0.039266896163568744,0.030056535675336223,0.1720413722139359
175,0.04325319074740053,0.03153748206302294,0.19944027235489264
176,0.041253475508381404,0.03099500123524516,0.23342857193328032
177,0.04331607687630714,0.033081085397997756,0.2090450295201708
178,0.0436701296223608,0.032569112765140906,0.23171882471900818
179,0.039280449576088144,0.029972837817395116,0.2883207888355205
180,0.044541139649457204,0.03296012933485869,0.14780286764540668
181,0.04314613243394419,0.03253256642222469,0.17486744623137768
182,0.0429485583975972,0.030890691150095916,0.20303359006412558
183,0.04177705969723039,0.031153875720639823,0.24111232682468747
184,0.0420238477606238,0.03077414904244532,0.20183054783681526
185,0.04223899522776326,0.03192434930678874,0.21733026495158664
186,0.04448232583250671,0.03224729215462745,0.1956439214273133
187,0.04415503360814957,0.032969143628924315,0.1822037256643283
188,0.040651781118093575,0.030510489228176032,0.2566142996436234
