,std_dev
0,0.0014035184
1,0.0010088126
2,0.00087455625
3,0.0006599316
4,0.0007137053
5,0.001347922
6,0.0019124383
7,0.0025455437
8,0.0024745362
9,0.0022550896
10,0.0017044996
11,0.0015455316
12,0.0016212418
13,0.0012613215
14,0.0012116814
15,0.0014756322
16,0.0019008679
17,0.0035120996
18,0.003536354
19,0.0023964073
20,0.0016953916
21,0.0013275585
22,0.0015265654
23,0.002892265
24,0.0045054206
25,0.004370491
26,0.002878881
27,0.0012570918
28,0.001038607
29,0.0008382271
30,0.0008992982
31,0.0015934297
32,0.0016957006
33,0.002158822
34,0.0022753638
35,0.0019180152
36,0.0015612694
37,0.0019073334
38,0.001712319
39,0.0015882157
40,0.0016050766
41,0.0010437502
42,0.0012193434
43,0.0011744065
44,0.00091282127
45,0.00063305587
46,0.000856941
47,0.001685561
48,0.001981749
49,0.0016182951
50,0.001250127
51,0.0015175018
52,0.0013146711
53,0.0009304421
54,0.0014400975
55,0.0016021729
56,0.002344075
57,0.0026612047
58,0.00283403
59,0.002504197
60,0.002210511
61,0.0023936366
62,0.0025078205
63,0.0023689608
64,0.0019330845
65,0.0014859311
66,0.0012142967
67,0.001142704
68,0.0019169528
69,0.0019354618
70,0.0012290905
71,0.0010156842
72,0.0012360326
73,0.0021483894
74,0.0028686828
75,0.0031718467
76,0.0028502094
77,0.0024866208
78,0.0018895963
79,0.0013191133
80,0.0008602967
81,0.0010842333
82,0.001140435
83,0.0009728899
84,0.0008597891
85,0.00059396686
86,0.00063791045
87,0.0009898533
88,0.0011139961
89,0.0013137189
90,0.0011604959
91,0.0011009616
92,0.0010922032
93,0.0010567469
94,0.0019178331
95,0.002836514
96,0.0027462004
97,0.0020532145
98,0.0020041505
99,0.002837899
100,0.0028334344
101,0.0019240752
102,0.00092432246
103,0.0009559299
104,0.0011387239
105,0.0014250231
106,0.0011925063
107,0.0010209715
108,0.001214081
109,0.001457414
110,0.0017458316
111,0.002085701
112,0.0017937678
113,0.0014459464
114,0.0009637227
115,0.00077365973
116,0.00074849767
117,0.0010341137
118,0.00096848246
119,0.0011879582
120,0.0014750207
121,0.0015889851
122,0.0025930963
123,0.0034206414
124,0.0043492704
125,0.003953838
126,0.0024295999
127,0.0039414964
128,0.0038533427
129,0.002113301
130,0.0019512018
131,0.001770595
132,0.0013288294
133,0.00069301616
134,0.0005999635
135,0.0013885917
136,0.0028187593
137,0.0026028985
138,0.0016973132
139,0.0008461064
140,0.0007601496
141,0.0012132176
142,0.0013837416
143,0.00095477235
144,0.0013209652
145,0.0031699562
146,0.004132506
147,0.0031651782
148,0.002636516
149,0.0025658936
