,std_dev
0,0.0035012106
1,0.00359538
2,0.0031110442
3,0.0028549843
4,0.002906539
5,0.003842118
6,0.004013656
7,0.0031283495
8,0.003017375
9,0.0032383972
10,0.0028146056
11,0.0022001644
12,0.0017880475
13,0.0016751691
14,0.0011523922
15,0.0011530234
16,0.0012682707
17,0.0013300991
18,0.0012560495
19,0.0014370426
20,0.0016885282
21,0.002187522
22,0.0023134055
23,0.002411987
24,0.0022163622
25,0.0014752377
26,0.0010346483
27,0.0010361943
28,0.0011636765
29,0.0014788435
30,0.0014203794
31,0.0013569817
32,0.0013303836
33,0.0015970967
34,0.0015491805
35,0.0016050766
36,0.0012251297
37,0.0009885882
38,0.0008746561
39,0.0016493791
40,0.0018400765
41,0.0017603082
42,0.0013608795
43,0.00092652394
44,0.001019688
45,0.0007889694
46,0.00032467535
47,0.00058478204
48,0.0009089552
49,0.0013756625
50,0.0017913812
51,0.0018472117
52,0.0026577464
53,0.003008875
54,0.0019052724
55,0.001386767
56,0.0010795526
57,0.0009171154
58,0.0014064598
59,0.0025637944
60,0.0023792337
61,0.0014172819
62,0.0013959082
63,0.0015756686
64,0.0015172907
65,0.0018836417
66,0.0018761952
67,0.001944927
68,0.0017238212
69,0.0010534368
70,0.0009925253
71,0.0010575728
72,0.00060156215
73,0.00064023305
74,0.00080206676
75,0.00086670055
76,0.0011487243
77,0.0017017141
78,0.0012694863
79,0.00078043895
80,0.0011927504
81,0.0015305638
82,0.0020132207
83,0.0017296361
84,0.0014509496
85,0.0009006887
86,0.0007065742
87,0.00052929524
88,0.0007491972
89,0.00079689745
90,0.00079316355
91,0.0007876403
92,0.00058622356
93,0.0006847355
94,0.0010701569
95,0.0013185174
96,0.0012093012
97,0.00095388794
98,0.0009928771
99,0.00088359456
100,0.0010323955
101,0.0014343059
102,0.0018116238
103,0.002166184
104,0.0018450205
105,0.0018342467
106,0.0015467551
107,0.0014885338
108,0.001214009
109,0.0007563497
110,0.0006766546
111,0.00059719203
112,0.0007047595
113,0.00084792747
114,0.0008659615
115,0.00062098773
116,0.0005703706
117,0.0010510305
118,0.0012959645
119,0.0016613347
120,0.0014128806
121,0.0014215673
122,0.0015365608
123,0.0011516343
124,0.0016231256
125,0.0017753881
126,0.0019807941
127,0.002081371
128,0.0018222278
129,0.0014571943
130,0.0010645124
131,0.0009246373
132,0.0009189225
133,0.00073977595
134,0.0011450448
135,0.0012624976
136,0.0012936267
137,0.001249638
138,0.0015586949
139,0.0016749953
140,0.0021371704
141,0.0028114708
142,0.002305744
143,0.0012448778
144,0.001012786
145,0.0011050777
146,0.00077083317
147,0.0006555066
148,0.0007918782
149,0.0010103404
150,0.0009962716
151,0.000852924
152,0.0008080678
153,0.0011124274
154,0.0012691653
155,0.0008995571
156,0.0006789304
157,0.0005131016
158,0.00063227385
159,0.00077520055
160,0.0009783192
161,0.0008651545
162,0.0008393028
163,0.001885819
164,0.0017220137
165,0.001194652
166,0.0009925839
167,0.0013001795
168,0.001487771
169,0.0019411675
170,0.00202166
171,0.0016447495
172,0.0013254522
173,0.0014258194
174,0.0013699597
175,0.0014876537
176,0.0012947287
177,0.00075368996
178,0.00094515237
179,0.0011858003
180,0.0011027841
181,0.0013794232
182,0.0015149872
183,0.0018096628
184,0.0016988213
185,0.0015719145
186,0.0012451817
187,0.0008593489
188,0.0008905174
189,0.0009977603
190,0.0008975165
191,0.00086643186
192,0.0007567729
193,0.0007613356
194,0.001251523
195,0.0013678336
196,0.0006979124
197,0.0008564314
198,0.00087791093
199,0.0010800378
200,0.0016549457
201,0.0018346909
202,0.001159668
203,0.0010636098
204,0.00087545434
205,0.0009215159
206,0.0010750139
207,0.0012803979
208,0.0013552863
209,0.0012387139
210,0.0011477105
211,0.0007961667
212,0.000602867
213,0.0008413116
214,0.0011551921
215,0.0014996952
216,0.0017636117
217,0.0013053847
218,0.0012627281
219,0.0012405217
220,0.0011270349
221,0.0011736875
222,0.0013281722
223,0.0022788274
224,0.0035828273
225,0.0030357225
226,0.0030134274
227,0.002679862
228,0.0012646858
229,0.0010436666
230,0.0011121659
231,0.00089738675
232,0.00083132397
233,0.0011687675
234,0.0011127937
235,0.0013355146
236,0.001575373
237,0.0015507765
238,0.001490058
239,0.0018915668
240,0.0016922128
241,0.0009698038
242,0.00082943134
243,0.0010575177
244,0.00095343014
245,0.00088727596
246,0.00065812096
247,0.00071006676
248,0.0011382637
249,0.0013941975
250,0.00132156
251,0.0010094182
252,0.00094422814
253,0.0014369818
254,0.0013538683
255,0.0011509012
256,0.0014397943
257,0.0019115249
258,0.0022947234
259,0.0024275985
260,0.002270998
261,0.0019255419
262,0.0015360303
263,0.0010025617
264,0.0010204868
265,0.0010903096
266,0.0014088168
267,0.0014853238
268,0.001685371
269,0.0017267563
270,0.0014153915
271,0.0010692046
272,0.0010998242
273,0.0011891092
274,0.0018346751
275,0.002098014
276,0.001982542
277,0.0016547873
278,0.0040868497
279,0.0042246254
280,0.0025777759
281,0.0017063427
282,0.0012760034
283,0.0012179104
284,0.0014176926
285,0.0014998893
286,0.0013476198
287,0.00097049377
288,0.00076769304
289,0.00080925546
290,0.0012462097
291,0.0015406088
292,0.0013337482
293,0.0008646161
294,0.00049702445
295,0.00064661086
296,0.00084158825
