,std_dev
0,0.0
1,0.0013204364
2,0.0009968557
3,0.0006510516
4,0.001427064
5,0.0014247779
6,0.00057179754
7,0.000536233
8,0.0005414183
9,0.0005662738
10,0.0010221681
11,0.0010835084
12,0.0013002243
13,0.0010488129
14,0.00061315845
15,0.00068723864
16,0.0006799156
17,0.0011573065
18,0.0013605374
19,0.0012032937
20,0.0013894927
21,0.0015982807
22,0.0016176836
23,0.001382858
24,0.0012684313
25,0.0012304868
26,0.0011080498
27,0.0010757988
28,0.0012869049
29,0.001525192
30,0.0017572303
31,0.0020384481
32,0.0019714716
33,0.0010853602
34,0.0007638544
35,0.0007340096
36,0.00084428134
37,0.0008134881
38,0.00085008715
39,0.001465956
40,0.0018564372
41,0.0015918398
42,0.0016299073
43,0.001685043
44,0.0016059468
45,0.0023536652
46,0.0024724654
47,0.0019654837
48,0.0012738119
49,0.0006810704
50,0.0012415536
51,0.0018677842
52,0.0025845075
53,0.005828498
54,0.0053092474
55,0.0027133198
56,0.0024357252
57,0.0019948059
58,0.0012472135
59,0.00108375
60,0.0015513019
61,0.0018399341
62,0.002245804
63,0.0023618492
64,0.0027033905
65,0.0029066391
66,0.0027655791
67,0.0022663283
68,0.0017442638
69,0.0011699372
70,0.0008849111
71,0.0009615156
72,0.001436597
73,0.0014747444
74,0.0011363445
75,0.0008334568
76,0.001138008
77,0.0024252117
78,0.0046026753
79,0.003934142
80,0.0029187994
81,0.0034543385
82,0.0024801635
83,0.0015211414
84,0.00076556706
85,0.00071431673
86,0.0007920987
87,0.00091609935
88,0.0014380751
89,0.0013155342
90,0.0011836877
91,0.000746473
92,0.0005882555
93,0.00084179576
94,0.0006357168
95,0.00071288925
96,0.0012254384
97,0.0026436045
98,0.0022333416
99,0.0014029999
100,0.001082971
101,0.001140435
102,0.0014379739
103,0.0015550496
104,0.0012045024
105,0.0011729682
106,0.0014744286
107,0.0021256045
108,0.0027064248
109,0.0026891748
110,0.002494252
111,0.002168064
112,0.0013649368
113,0.0008984564
114,0.00107309
115,0.0006789304
116,0.000648992
117,0.0008578914
118,0.0013747737
119,0.0015632814
120,0.0016148564
121,0.001401547
122,0.0008969326
123,0.0014187187
124,0.0017331324
125,0.001820662
126,0.0013741808
127,0.0009913223
128,0.001088386
129,0.001341277
130,0.0011939454
131,0.00062774663
132,0.00065612793
133,0.0007539988
134,0.00091762305
135,0.0014476563
136,0.0017529852
137,0.0020769897
138,0.0016909912
139,0.0011218064
140,0.0010219403
141,0.0010734425
142,0.0009899415
143,0.00082008005
144,0.0012869049
145,0.0015732655
146,0.0014090027
147,0.0013071671
148,0.0017056774
149,0.0020561607
150,0.0023875495
151,0.0018506119
152,0.001509483
153,0.0017862236
154,0.0013159324
155,0.0008998159
156,0.0011179862
157,0.0014350971
158,0.0014381763
159,0.0015588442
160,0.0012567908
161,0.0012912398
162,0.0012294693
163,0.0011407923
164,0.0011577088
165,0.0007583864
166,0.0010669429
167,0.001963854
168,0.002140205
169,0.0018108203
170,0.0012587577
171,0.00076666876
172,0.00075016776
173,0.0009477661
174,0.00074205425
175,0.0010261749
176,0.0010551207
177,0.00075202767
178,0.0008320938
179,0.0010200589
180,0.0014603068
181,0.0015310391
182,0.0012220376
183,0.0007006593
184,0.0010179454
185,0.0016528516
186,0.0018307845
187,0.0014062321
188,0.0011571556
189,0.0006636696
190,0.00034945624
191,0.00086370675
192,0.0007937137
193,0.0008102259
194,0.0009646886
195,0.0008755873
196,0.00091282127
197,0.0006569702
198,0.0007263568
199,0.0010619668
200,0.0018087941
201,0.0024749478
202,0.0017730588
203,0.001143086
204,0.0009895298
205,0.00086881354
206,0.00051790045
207,0.0006897749
208,0.0007921722
209,0.0008363501
210,0.0005139517
211,0.00083881716
212,0.0010587554
213,0.0014761449
214,0.0017056091
215,0.0016914386
216,0.0013290703
217,0.0009850786
218,0.0013686632
219,0.0014792371
220,0.0014074733
221,0.0010320289
222,0.000897484
223,0.0010038961
224,0.00095866615
225,0.0009427166
226,0.0011673721
227,0.001532806
228,0.0023738332
229,0.002307296
230,0.001832421
231,0.0015170414
232,0.0013166398
233,0.0016537845
234,0.0013687696
235,0.0017513242
236,0.00251963
237,0.002626097
238,0.001824606
239,0.0009103629
240,0.001140435
241,0.0013191353
242,0.0017050972
243,0.0011569795
244,0.00085159217
245,0.0010343388
246,0.00091352244
247,0.0012773712
248,0.0014221609
249,0.0011511793
250,0.0011806842
251,0.0012372328
252,0.00093368953
253,0.0014366983
254,0.0012623824
255,0.0010607054
256,0.00083888654
257,0.00094163546
258,0.0013516092
259,0.0011446634
260,0.0013120119
261,0.0017642882
262,0.0018729658
263,0.001889165
264,0.0018946416
265,0.0013553293
266,0.0007951425
267,0.0011433151
268,0.0016904576
269,0.0027361459
270,0.003182107
271,0.0018739911
272,0.0005860746
273,0.0007007008
274,0.0006151014
275,0.0008979379
276,0.0010630898
277,0.0009714829
278,0.0010965646
279,0.0015087695
280,0.0015600199
281,0.0013356889
282,0.0018047187
283,0.0017048582
284,0.0012457892
285,0.0014396933
286,0.0012036322
287,0.0009812303
288,0.00077426137
289,0.0006116853
290,0.00055610907
291,0.0007968244
292,0.0014273698
293,0.002113177
294,0.0024060672
295,0.0022976515
296,0.0023278408
297,0.0030269471
298,0.0022179242
299,0.0020067482
300,0.0024714174
301,0.0022932645
302,0.0016599676
303,0.0013300116
304,0.0014908392
305,0.0016670707
306,0.0015998461
307,0.0013418845
308,0.0011183246
309,0.00083300273
310,0.0007442082
311,0.00043727813
312,0.0008429359
313,0.0008419686
314,0.0006862215
315,0.000576865
316,0.0005704726
317,0.0006419128
318,0.0009505258
319,0.0012511044
320,0.001303265
321,0.0014551558
322,0.0011994175
323,0.001054072
324,0.0011612981
325,0.0012408033
326,0.001087637
327,0.0013441598
328,0.0016563871
329,0.0016595818
330,0.0014285112
331,0.0010272803
332,0.0
333,0.0
334,0.0017932486
335,0.0012156141
336,0.0010528564
337,0.0016288713
338,0.0015991364
339,0.0009958918
340,0.00069082895
341,0.0007752381
342,0.00068566995
343,0.0009229991
344,0.00093736046
345,0.0008285888
346,0.0006205658
347,0.0005819883
348,0.0004807124
349,0.0005416333
350,0.0012301792
351,0.0015937036
352,0.0018190467
353,0.0021044964
354,0.0020807276
355,0.0019584226
356,0.001785588
357,0.0016429968
358,0.0014731253
359,0.001464029
360,0.0014568948
361,0.0013733546
362,0.0014364147
363,0.0014908586
364,0.001281284
365,0.0012867693
366,0.001226388
367,0.0012786464
368,0.0014783909
369,0.0016685366
370,0.0014495248
371,0.0013887803
372,0.0017004139
373,0.001625652
374,0.0010801994
375,0.0014220995
376,0.0013309959
377,0.001748813
378,0.0028775057
379,0.0025766015
380,0.0015881606
381,0.0011526195
382,0.00070496596
383,0.0008148465
384,0.0016178994
385,0.002312789
386,0.004827315
387,0.0046372414
388,0.0027048006
389,0.001869295
390,0.0016489202
391,0.0014075354
392,0.0015755947
393,0.001827013
394,0.0021836068
395,0.0023032054
396,0.002297284
397,0.0023046834
398,0.0027324632
399,0.002701032
400,0.0024054623
401,0.0014374071
402,0.001136037
403,0.0010499776
404,0.0014088994
405,0.001776142
406,0.0016179354
407,0.0013476198
408,0.0015830396
409,0.0019319248
410,0.0033943604
411,0.0049640574
412,0.0037399288
413,0.0022276002
414,0.0031277167
415,0.0024586308
416,0.0016081019
417,0.0010453663
418,0.00094816525
419,0.0013918157
420,0.0015559663
421,0.0017364542
422,0.0013716582
423,0.0010953696
424,0.0005272016
425,0.00067721354
426,0.0012799887
427,0.0015662758
428,0.0019195775
429,0.0019541231
430,0.002655139
431,0.0019154492
432,0.0012653529
433,0.0012304158
434,0.0019378212
435,0.0024521234
436,0.0026057593
437,0.0021309105
438,0.001901373
439,0.0016629455
440,0.0009134906
441,0.0016600728
442,0.0019969349
443,0.0019886247
444,0.001405197
445,0.00041276365
446,0.0009938147
447,0.0010908433
448,0.0006514985
449,0.00087178976
450,0.0010123549
451,0.0013923384
452,0.0012168825
453,0.0013971794
454,0.0010894551
455,0.0009052655
456,0.0011450193
457,0.001468158
458,0.0016732917
459,0.0015160819
460,0.0011346271
461,0.00087684946
462,0.0010426342
463,0.0010639929
464,0.0006673431
465,0.0006535056
466,0.0007977735
467,0.0011269058
468,0.0017094782
469,0.001783272
470,0.0017208979
471,0.001265491
