,std_dev
0,0.0032138773
1,0.0027878105
2,0.0016868382
3,0.001136447
4,0.0009900003
5,0.0012660888
6,0.001088787
7,0.0007742238
8,0.0018468493
9,0.0020662001
10,0.0012967278
11,0.00050429086
12,0.0011338574
13,0.0012899544
14,0.0010207149
15,0.00081133866
16,0.0010988977
17,0.0016451388
18,0.0020796782
19,0.0014196006
20,0.00063107593
21,0.0012643406
22,0.0014594895
23,0.0012280719
24,0.0016328865
25,0.0029159961
26,0.0032046
27,0.0026431421
28,0.0019603982
29,0.0010315494
30,0.00069536397
31,0.0007268375
32,0.0008851413
33,0.0013024608
34,0.0019890198
35,0.003093115
36,0.003959722
37,0.0037103966
38,0.0027151427
39,0.0013740114
40,0.0014077835
41,0.0008238686
42,0.0011843268
43,0.0009663465
44,0.0010122398
45,0.0010590303
46,0.0010648952
47,0.00087791093
48,0.0007795061
49,0.0008755873
50,0.0017682264
51,0.0027859306
52,0.0038910734
53,0.0036838602
54,0.0032021469
55,0.002710562
56,0.003009136
57,0.0028754822
58,0.0022653649
59,0.0016209367
60,0.0036069208
61,0.0054191905
62,0.0062468858
63,0.006145888
64,0.0053615267
65,0.0038225094
66,0.0018011512
67,0.0028612365
68,0.0045317835
69,0.0059125447
70,0.0059150937
71,0.004601202
72,0.004605476
73,0.003632257
74,0.0023537145
75,0.002182287
76,0.0028716133
77,0.0023751936
78,0.0009845763
79,0.0016191222
80,0.0023244626
81,0.0020113406
82,0.0022619707
83,0.00276823
84,0.0032436235
85,0.0030293693
86,0.0024385196
87,0.0016333854
88,0.00072378793
89,0.0016130713
90,0.0018980947
91,0.0012829185
92,0.0010081776
93,0.001347922
94,0.0018522938
95,0.0020666367
96,0.0020454035
97,0.0019844053
98,0.0019049209
99,0.001759349
100,0.0019694923
101,0.0016129811
102,0.0013075011
103,0.0014156383
104,0.0011471017
105,0.0019227588
106,0.0023125499
107,0.0037713062
108,0.003978735
109,0.003275881
110,0.0024999396
111,0.0034935714
112,0.0043957694
113,0.0037439733
114,0.0029621217
115,0.0020121073
116,0.0018473694
117,0.0019121035
118,0.0019156315
119,0.0019092703
120,0.0025021972
121,0.0029565454
122,0.0028501994
123,0.0021111376
124,0.0023309144
125,0.0019282455
126,0.0008373239
127,0.0013756625
128,0.0030446064
129,0.0048551313
130,0.0057234345
131,0.00398079
132,0.00348917
133,0.0038066246
134,0.003990786
135,0.0036008398
136,0.0045270347
137,0.004946478
138,0.0043010777
139,0.004283353
140,0.0035436628
141,0.002818057
142,0.0021281908
143,0.0013294206
144,0.0015009949
145,0.0012794883
146,0.0009672195
147,0.0009740559
148,0.0027345712
149,0.00344825
150,0.003906302
151,0.0036016076
152,0.003397874
153,0.0027879043
154,0.0017253906
155,0.0008974516
156,0.0007424071
157,0.0011757687
158,0.0012118976
159,0.0010722489
160,0.0013387359
161,0.0019652024
162,0.0026052902
163,0.0030221166
164,0.0031442826
165,0.0029069895
166,0.0024162666
167,0.001532787
168,0.001555667
169,0.0018799144
170,0.0018854022
171,0.0026032005
172,0.0037684035
173,0.004977278
174,0.005233147
175,0.0039794296
176,0.0022424061
177,0.0020288166
178,0.002004804
179,0.0019964683
