,run_no,predict,valid
0,1,rough,rough
1,1,smooth,smooth
2,1,smooth,smooth
3,1,rough,rough
4,1,smooth,smooth
5,1,rough,rough
6,1,smooth,smooth
7,1,smooth,smooth
8,1,rough,smooth
9,1,rough,rough
10,1,rough,rough
11,1,smooth,smooth
12,1,smooth,smooth
13,1,rough,rough
14,1,rough,rough
15,1,smooth,smooth
16,1,smooth,smooth
17,1,rough,rough
18,1,smooth,smooth
19,1,smooth,smooth
20,1,smooth,smooth
21,1,smooth,rough
22,1,rough,rough
23,1,rough,rough
24,1,smooth,smooth
25,1,smooth,rough
26,1,rough,rough
27,1,smooth,rough
28,1,rough,rough
29,1,rough,rough
30,1,smooth,smooth
31,1,smooth,smooth
32,1,rough,rough
33,1,smooth,smooth
34,1,rough,rough
35,2,smooth,smooth
36,2,rough,rough
37,2,rough,rough
38,2,smooth,smooth
39,2,rough,rough
40,2,rough,rough
41,2,rough,rough
42,2,rough,rough
43,2,smooth,smooth
44,2,rough,rough
45,2,smooth,rough
46,2,rough,rough
47,2,rough,rough
48,2,smooth,smooth
49,2,rough,rough
50,2,rough,rough
51,2,rough,rough
52,2,rough,rough
53,2,smooth,smooth
54,2,rough,smooth
55,2,rough,smooth
56,2,rough,rough
57,2,rough,rough
58,2,rough,smooth
59,2,rough,smooth
60,2,rough,rough
61,2,rough,rough
62,2,smooth,smooth
63,2,rough,rough
64,2,rough,smooth
65,2,smooth,smooth
66,2,smooth,smooth
67,2,smooth,smooth
68,2,smooth,smooth
69,2,smooth,smooth
70,3,rough,smooth
71,3,rough,rough
72,3,rough,rough
73,3,rough,rough
74,3,rough,rough
75,3,rough,rough
76,3,smooth,smooth
77,3,smooth,smooth
78,3,smooth,smooth
79,3,smooth,rough
80,3,rough,rough
81,3,smooth,smooth
82,3,smooth,smooth
83,3,rough,rough
84,3,smooth,smooth
85,3,smooth,smooth
86,3,rough,smooth
87,3,smooth,smooth
88,3,rough,smooth
89,3,smooth,rough
90,3,rough,rough
91,3,smooth,smooth
92,3,rough,rough
93,3,smooth,smooth
94,3,smooth,smooth
95,3,rough,rough
96,3,rough,rough
97,3,rough,smooth
98,3,smooth,smooth
99,3,rough,rough
100,3,rough,rough
101,3,rough,rough
102,3,smooth,smooth
103,3,rough,smooth
104,3,smooth,smooth
105,4,smooth,smooth
106,4,rough,rough
107,4,smooth,smooth
108,4,smooth,smooth
109,4,smooth,smooth
110,4,smooth,smooth
111,4,rough,rough
112,4,rough,rough
113,4,rough,smooth
114,4,rough,rough
115,4,smooth,smooth
116,4,smooth,smooth
117,4,rough,smooth
118,4,rough,rough
119,4,smooth,smooth
120,4,smooth,smooth
121,4,rough,rough
122,4,rough,smooth
123,4,rough,rough
124,4,rough,smooth
125,4,smooth,smooth
126,4,rough,rough
127,4,smooth,smooth
128,4,smooth,smooth
129,4,smooth,smooth
130,4,rough,rough
131,4,smooth,smooth
132,4,rough,rough
133,4,smooth,smooth
134,4,rough,rough
135,4,smooth,smooth
136,4,smooth,rough
137,4,rough,rough
138,4,rough,rough
139,4,smooth,rough
140,5,rough,rough
141,5,smooth,smooth
142,5,rough,smooth
143,5,smooth,smooth
144,5,rough,rough
145,5,smooth,rough
