,run_no,predict,valid
0,1,smooth,smooth
1,1,smooth,smooth
2,1,smooth,smooth
3,1,smooth,smooth
4,1,rough,smooth
5,1,rough,smooth
6,1,rough,rough
7,1,rough,rough
8,1,smooth,rough
9,1,smooth,smooth
10,1,smooth,smooth
11,1,smooth,smooth
12,1,smooth,smooth
13,1,smooth,smooth
14,1,rough,rough
15,2,rough,smooth
16,2,rough,rough
17,2,rough,rough
18,2,rough,rough
19,2,rough,smooth
20,2,smooth,smooth
21,2,rough,rough
22,2,smooth,smooth
23,2,smooth,smooth
24,2,smooth,smooth
25,2,smooth,smooth
26,2,smooth,rough
27,2,rough,smooth
28,2,smooth,smooth
29,2,smooth,smooth
30,3,smooth,smooth
31,3,rough,rough
32,3,smooth,rough
33,3,rough,rough
34,3,rough,smooth
35,3,smooth,smooth
36,3,rough,rough
37,3,smooth,rough
38,3,rough,smooth
39,3,rough,rough
40,3,smooth,smooth
41,3,smooth,rough
42,3,smooth,rough
43,3,smooth,rough
44,3,smooth,smooth
45,4,rough,rough
46,4,rough,rough
47,4,rough,rough
48,4,smooth,smooth
49,4,rough,rough
50,4,rough,smooth
51,4,smooth,smooth
52,4,rough,rough
53,4,smooth,smooth
54,4,rough,rough
55,4,smooth,smooth
56,4,smooth,smooth
57,4,smooth,smooth
58,4,smooth,smooth
59,4,rough,rough
60,5,smooth,smooth
61,5,smooth,smooth
62,5,rough,rough
63,5,rough,rough
64,5,rough,rough
65,5,smooth,smooth
66,5,rough,rough
67,5,smooth,smooth
68,5,smooth,rough
69,5,rough,rough
70,5,smooth,smooth
71,5,rough,rough
72,5,smooth,smooth
73,5,smooth,smooth
74,5,smooth,smooth
75,6,smooth,smooth
76,6,rough,smooth
77,6,rough,smooth
78,6,rough,rough
79,6,smooth,smooth
80,6,rough,rough
81,6,smooth,smooth
82,6,rough,rough
83,6,smooth,smooth
84,6,rough,rough
85,6,smooth,smooth
86,6,smooth,smooth
87,6,smooth,smooth
88,6,rough,rough
89,6,rough,rough
90,7,rough,smooth
91,7,rough,smooth
92,7,smooth,smooth
93,7,smooth,smooth
94,7,rough,rough
95,7,rough,smooth
96,7,smooth,smooth
97,7,rough,rough
98,7,smooth,smooth
99,7,rough,rough
100,7,rough,smooth
101,7,smooth,smooth
102,7,rough,smooth
103,7,rough,smooth
104,7,rough,rough
105,8,rough,rough
106,8,rough,rough
107,8,rough,rough
108,8,smooth,rough
109,8,smooth,smooth
110,8,smooth,smooth
111,8,rough,rough
112,8,rough,rough
113,8,smooth,smooth
114,8,smooth,smooth
115,8,smooth,rough
116,8,rough,rough
117,8,smooth,smooth
118,8,rough,rough
119,8,smooth,smooth
120,9,rough,rough
121,9,smooth,smooth
122,9,rough,rough
123,9,rough,rough
124,9,smooth,rough
125,9,rough,rough
126,9,smooth,smooth
127,9,rough,rough
128,9,rough,rough
129,9,smooth,smooth
130,9,smooth,smooth
131,9,smooth,rough
132,9,rough,rough
133,9,smooth,smooth
134,9,smooth,smooth
135,10,rough,rough
136,10,smooth,smooth
137,10,rough,smooth
138,10,rough,rough
139,10,smooth,smooth
140,10,rough,rough
141,10,smooth,smooth
142,10,smooth,smooth
143,10,rough,rough
144,10,smooth,rough
145,10,rough,smooth
146,10,rough,rough
147,10,rough,smooth
148,10,rough,rough
149,10,smooth,smooth
150,11,rough,rough
151,11,smooth,smooth
152,11,smooth,smooth
153,11,rough,rough
154,11,smooth,smooth
155,11,rough,rough
156,11,rough,rough
157,11,smooth,smooth
158,11,smooth,rough
159,11,smooth,smooth
160,11,smooth,smooth
161,11,smooth,smooth
162,11,smooth,smooth
163,11,smooth,smooth
164,11,rough,smooth
165,12,smooth,smooth
166,12,smooth,smooth
167,12,rough,rough
168,12,rough,smooth
169,12,rough,rough
170,12,rough,rough
171,12,smooth,smooth
172,12,rough,smooth
173,12,smooth,smooth
174,12,rough,rough
175,12,rough,rough
176,12,smooth,smooth
177,12,rough,rough
178,12,rough,rough
179,12,rough,rough
180,13,smooth,rough
181,13,rough,smooth
182,13,smooth,smooth
183,13,smooth,smooth
184,13,smooth,smooth
185,13,rough,rough
186,13,smooth,smooth
187,13,rough,rough
188,13,smooth,smooth
189,13,rough,rough
190,13,smooth,smooth
191,13,rough,rough
192,13,rough,rough
193,13,rough,rough
194,13,smooth,smooth
195,14,smooth,smooth
196,14,smooth,rough
197,14,smooth,smooth
198,14,rough,smooth
199,14,smooth,smooth
200,14,smooth,smooth
201,14,rough,rough
202,14,rough,rough
203,14,rough,rough
204,14,rough,rough
205,14,smooth,smooth
206,14,smooth,smooth
207,14,rough,rough
208,14,rough,rough
209,14,rough,rough
210,15,rough,rough
211,15,rough,rough
212,15,rough,rough
213,15,smooth,smooth
214,15,rough,rough
215,15,smooth,smooth
216,15,smooth,smooth
217,15,smooth,rough
218,15,rough,rough
219,15,smooth,smooth
220,15,smooth,smooth
221,15,rough,rough
222,15,smooth,rough
223,15,smooth,smooth
224,15,rough,rough
225,16,rough,rough
226,16,smooth,smooth
227,16,rough,rough
228,16,rough,rough
229,16,smooth,smooth
230,16,rough,rough
231,16,smooth,smooth
232,16,smooth,smooth
233,16,smooth,smooth
234,16,rough,rough
235,16,rough,smooth
236,16,smooth,smooth
237,16,rough,rough
238,16,rough,rough
239,16,rough,rough
240,17,smooth,smooth
241,17,rough,smooth
242,17,smooth,rough
243,17,smooth,smooth
244,17,smooth,smooth
245,17,rough,rough
246,17,smooth,smooth
247,17,rough,rough
248,17,smooth,smooth
249,17,rough,rough
250,17,smooth,smooth
251,17,rough,rough
252,17,rough,rough
253,17,smooth,smooth
254,17,smooth,smooth
255,18,smooth,smooth
256,18,rough,rough
257,18,rough,smooth
258,18,rough,rough
259,18,smooth,smooth
260,18,smooth,rough
261,18,smooth,smooth
262,18,smooth,smooth
263,18,rough,smooth
264,18,rough,rough
265,18,rough,rough
266,18,rough,rough
267,18,smooth,smooth
268,18,rough,rough
269,18,smooth,smooth
270,19,smooth,rough
271,19,smooth,smooth
272,19,smooth,smooth
273,19,smooth,rough
274,19,rough,rough
275,19,rough,rough
276,19,rough,smooth
277,19,rough,rough
278,19,smooth,rough
279,19,rough,rough
280,19,rough,rough
281,19,smooth,rough
282,19,rough,smooth
283,19,smooth,smooth
284,19,smooth,smooth
285,20,smooth,smooth
286,20,smooth,smooth
287,20,rough,rough
288,20,rough,rough
289,20,smooth,smooth
290,20,smooth,smooth
291,20,rough,rough
292,20,rough,rough
293,20,smooth,rough
294,20,rough,rough
295,20,smooth,smooth
296,20,rough,smooth
297,20,rough,rough
298,20,rough,rough
299,20,rough,rough
300,21,rough,rough
301,21,rough,rough
302,21,rough,rough
303,21,rough,smooth
304,21,smooth,smooth
305,21,smooth,smooth
306,21,rough,rough
307,21,rough,smooth
308,21,smooth,rough
309,21,smooth,smooth
310,21,rough,rough
311,21,smooth,smooth
312,21,rough,rough
313,21,smooth,smooth
314,21,rough,smooth
315,22,smooth,rough
316,22,rough,rough
317,22,rough,rough
318,22,rough,smooth
319,22,rough,rough
320,22,smooth,smooth
321,22,smooth,smooth
322,22,smooth,rough
323,22,rough,rough
324,22,rough,rough
325,22,rough,rough
326,22,smooth,smooth
327,22,smooth,smooth
328,22,smooth,rough
329,22,smooth,smooth
330,23,rough,rough
331,23,smooth,smooth
332,23,rough,rough
333,23,smooth,smooth
334,23,smooth,smooth
335,23,smooth,rough
336,23,smooth,rough
337,23,smooth,smooth
338,23,smooth,smooth
339,23,smooth,smooth
340,23,smooth,rough
341,23,smooth,smooth
342,23,smooth,smooth
343,23,smooth,smooth
344,23,smooth,rough
345,24,rough,rough
346,24,smooth,smooth
347,24,rough,rough
348,24,rough,rough
349,24,rough,rough
350,24,smooth,smooth
351,24,smooth,smooth
352,24,smooth,smooth
353,24,rough,rough
354,24,smooth,smooth
355,24,rough,rough
356,24,rough,rough
357,24,rough,rough
358,24,smooth,rough
359,24,smooth,smooth
360,25,rough,rough
361,25,rough,rough
362,25,smooth,rough
363,25,rough,rough
364,25,smooth,smooth
365,25,smooth,smooth
366,25,smooth,smooth
367,25,smooth,smooth
368,25,rough,rough
369,25,rough,rough
370,25,smooth,smooth
371,25,smooth,smooth
372,25,smooth,smooth
373,25,rough,rough
374,25,smooth,smooth
375,26,rough,smooth
376,26,smooth,smooth
377,26,rough,smooth
378,26,rough,rough
379,26,smooth,smooth
380,26,smooth,smooth
381,26,rough,rough
382,26,smooth,smooth
383,26,smooth,rough
384,26,smooth,smooth
385,26,rough,rough
386,26,smooth,smooth
387,26,rough,smooth
388,26,smooth,smooth
389,26,rough,rough
390,27,smooth,smooth
391,27,rough,rough
392,27,rough,rough
393,27,rough,rough
394,27,smooth,smooth
395,27,smooth,smooth
396,27,smooth,smooth
397,27,smooth,smooth
398,27,smooth,smooth
399,27,rough,rough
400,27,rough,smooth
401,27,rough,rough
402,27,smooth,rough
403,27,rough,smooth
404,27,rough,smooth
405,28,smooth,smooth
406,28,rough,rough
407,28,rough,rough
408,28,smooth,smooth
409,28,smooth,rough
410,28,rough,rough
411,28,smooth,smooth
412,28,rough,rough
413,28,smooth,smooth
414,28,rough,rough
415,28,rough,rough
416,28,smooth,smooth
417,28,rough,rough
418,28,smooth,rough
419,28,smooth,smooth
420,29,rough,rough
421,29,smooth,rough
422,29,smooth,smooth
423,29,rough,rough
424,29,smooth,smooth
425,29,smooth,smooth
426,29,rough,rough
427,29,smooth,rough
428,29,smooth,rough
429,29,smooth,rough
430,29,smooth,smooth
431,29,rough,rough
432,29,rough,rough
433,29,smooth,smooth
434,29,smooth,rough
435,30,rough,rough
436,30,rough,smooth
437,30,smooth,smooth
438,30,rough,rough
439,30,rough,smooth
440,30,smooth,smooth
441,30,smooth,smooth
442,30,rough,rough
443,30,smooth,rough
444,30,rough,rough
445,30,smooth,rough
446,30,smooth,smooth
447,30,smooth,rough
448,30,rough,rough
449,30,rough,rough
450,31,smooth,smooth
451,31,rough,smooth
452,31,smooth,rough
453,31,rough,rough
454,31,rough,smooth
455,31,rough,rough
456,31,rough,rough
457,31,rough,rough
458,31,rough,rough
459,31,smooth,smooth
460,31,rough,rough
461,31,smooth,smooth
462,31,rough,rough
463,31,smooth,smooth
464,31,smooth,rough
465,32,rough,rough
466,32,rough,rough
467,32,rough,rough
468,32,rough,rough
469,32,smooth,smooth
470,32,rough,rough
471,32,rough,smooth
472,32,rough,rough
473,32,smooth,smooth
474,32,smooth,smooth
475,32,smooth,smooth
476,32,rough,rough
477,32,rough,smooth
478,32,smooth,rough
479,32,smooth,rough
480,33,rough,smooth
481,33,rough,rough
482,33,rough,rough
483,33,rough,rough
484,33,smooth,smooth
485,33,smooth,rough
486,33,smooth,smooth
487,33,rough,smooth
488,33,rough,rough
489,33,smooth,smooth
490,33,rough,rough
491,33,smooth,rough
492,33,rough,rough
493,33,rough,rough
494,33,smooth,smooth
495,34,rough,rough
496,34,smooth,smooth
497,34,rough,smooth
498,34,rough,rough
499,34,smooth,rough
500,34,smooth,smooth
501,34,rough,smooth
502,34,rough,rough
503,34,smooth,smooth
504,34,rough,rough
505,34,rough,rough
506,34,smooth,smooth
507,34,rough,rough
508,34,smooth,smooth
509,34,rough,rough
510,35,smooth,smooth
511,35,smooth,smooth
512,35,smooth,smooth
513,35,smooth,smooth
514,35,smooth,rough
515,35,smooth,smooth
516,35,rough,rough
517,35,smooth,smooth
518,35,smooth,smooth
519,35,smooth,smooth
520,35,rough,rough
521,35,smooth,smooth
522,35,smooth,rough
523,35,smooth,smooth
524,35,rough,rough
525,36,smooth,smooth
526,36,rough,rough
527,36,smooth,rough
528,36,smooth,smooth
529,36,rough,rough
530,36,rough,rough
531,36,rough,smooth
532,36,rough,rough
533,36,rough,rough
534,36,rough,smooth
535,36,rough,rough
536,36,smooth,smooth
537,36,smooth,smooth
538,36,rough,rough
539,36,smooth,smooth
540,37,smooth,smooth
541,37,rough,rough
542,37,rough,rough
543,37,smooth,smooth
544,37,smooth,smooth
545,37,rough,smooth
546,37,smooth,smooth
547,37,smooth,rough
548,37,rough,rough
549,37,rough,rough
550,37,smooth,smooth
551,37,smooth,smooth
552,37,smooth,rough
553,37,rough,rough
554,37,rough,rough
555,38,smooth,smooth
556,38,rough,rough
557,38,smooth,smooth
558,38,rough,rough
559,38,smooth,smooth
560,38,rough,rough
561,38,rough,rough
562,38,smooth,rough
563,38,rough,rough
564,38,rough,rough
565,38,smooth,smooth
566,38,rough,rough
567,38,rough,rough
568,38,rough,rough
569,38,rough,rough
570,39,rough,rough
571,39,rough,rough
572,39,smooth,smooth
573,39,rough,rough
574,39,rough,rough
575,39,smooth,smooth
576,39,smooth,smooth
577,39,rough,rough
578,39,smooth,smooth
579,39,rough,rough
580,39,rough,rough
581,39,smooth,smooth
582,39,rough,smooth
583,39,smooth,rough
584,39,smooth,smooth
585,40,rough,rough
586,40,rough,rough
587,40,smooth,smooth
588,40,smooth,smooth
589,40,smooth,smooth
590,40,smooth,smooth
591,40,rough,rough
592,40,rough,rough
593,40,smooth,smooth
594,40,rough,rough
595,40,smooth,smooth
596,40,smooth,rough
597,40,rough,rough
598,40,rough,rough
599,40,smooth,smooth
600,41,rough,smooth
601,41,rough,rough
602,41,smooth,smooth
603,41,smooth,rough
604,41,smooth,rough
605,41,smooth,rough
606,41,smooth,smooth
607,41,rough,rough
608,41,smooth,rough
609,41,smooth,rough
610,41,smooth,smooth
611,41,smooth,rough
612,41,smooth,rough
613,41,smooth,smooth
614,41,rough,rough
615,42,smooth,smooth
616,42,rough,smooth
617,42,smooth,rough
618,42,rough,rough
619,42,smooth,rough
620,42,smooth,smooth
621,42,smooth,rough
622,42,smooth,smooth
623,42,smooth,smooth
624,42,rough,rough
625,42,smooth,rough
626,42,rough,rough
627,42,rough,rough
628,42,rough,rough
629,42,rough,rough
630,43,smooth,smooth
631,43,rough,rough
632,43,rough,rough
633,43,smooth,smooth
634,43,smooth,smooth
635,43,rough,rough
636,43,rough,smooth
637,43,smooth,smooth
638,43,smooth,smooth
639,43,rough,rough
640,43,smooth,smooth
641,43,rough,rough
642,43,rough,rough
643,43,rough,rough
644,43,rough,rough
645,44,rough,smooth
646,44,rough,rough
647,44,smooth,smooth
648,44,rough,rough
649,44,smooth,smooth
650,44,smooth,rough
651,44,rough,rough
652,44,smooth,rough
653,44,smooth,smooth
654,44,smooth,smooth
655,44,rough,rough
656,44,smooth,smooth
657,44,rough,rough
658,44,smooth,smooth
659,44,rough,rough
660,45,smooth,smooth
661,45,rough,rough
662,45,smooth,rough
663,45,rough,rough
664,45,smooth,smooth
665,45,rough,rough
666,45,rough,smooth
667,45,smooth,smooth
668,45,smooth,rough
669,45,smooth,smooth
670,45,rough,smooth
671,45,rough,rough
672,45,smooth,rough
673,45,smooth,smooth
674,45,rough,rough
675,46,rough,rough
676,46,smooth,smooth
677,46,smooth,smooth
678,46,rough,rough
679,46,smooth,smooth
680,46,rough,rough
681,46,smooth,smooth
682,46,rough,smooth
683,46,smooth,smooth
684,46,rough,rough
685,46,rough,rough
686,46,smooth,rough
687,46,smooth,smooth
688,46,rough,rough
689,46,rough,smooth
690,47,smooth,smooth
691,47,rough,rough
692,47,rough,rough
693,47,smooth,smooth
694,47,rough,rough
695,47,smooth,smooth
696,47,rough,smooth
697,47,rough,smooth
698,47,rough,rough
699,47,rough,rough
700,47,smooth,rough
701,47,rough,rough
702,47,rough,rough
703,47,smooth,smooth
704,47,rough,rough
705,48,rough,rough
706,48,smooth,smooth
707,48,rough,rough
708,48,rough,rough
709,48,smooth,rough
710,48,smooth,rough
711,48,rough,rough
712,48,rough,smooth
713,48,smooth,smooth
