,run_no,predict,valid
0,1,rough,rough
1,1,rough,smooth
2,1,rough,rough
3,1,smooth,smooth
4,1,smooth,rough
5,1,rough,rough
6,1,smooth,smooth
7,1,smooth,smooth
8,1,smooth,smooth
9,1,smooth,rough
10,1,rough,rough
11,1,smooth,smooth
12,1,smooth,rough
13,1,smooth,smooth
14,1,smooth,smooth
15,1,rough,rough
16,1,rough,rough
17,1,smooth,smooth
18,1,rough,rough
19,1,rough,rough
20,1,rough,smooth
21,1,rough,rough
22,1,smooth,rough
23,1,rough,rough
24,1,smooth,smooth
25,1,smooth,rough
26,1,rough,smooth
27,1,rough,rough
28,1,smooth,smooth
29,1,smooth,smooth
30,1,rough,smooth
31,1,rough,rough
32,1,rough,rough
33,1,smooth,smooth
34,1,smooth,smooth
35,1,smooth,smooth
36,1,smooth,smooth
37,1,rough,smooth
38,1,rough,smooth
39,1,rough,rough
40,1,smooth,rough
41,1,smooth,rough
42,2,smooth,rough
43,2,smooth,smooth
44,2,rough,rough
45,2,rough,rough
46,2,rough,rough
47,2,smooth,smooth
48,2,smooth,rough
49,2,rough,rough
50,2,smooth,smooth
51,2,rough,rough
52,2,rough,smooth
53,2,rough,rough
54,2,rough,rough
55,2,smooth,smooth
56,2,rough,rough
57,2,rough,rough
58,2,rough,rough
59,2,smooth,smooth
60,2,smooth,smooth
61,2,rough,rough
62,2,rough,rough
63,2,rough,smooth
64,2,rough,rough
65,2,rough,rough
66,2,rough,smooth
67,2,smooth,smooth
68,2,smooth,smooth
69,2,rough,rough
70,2,rough,rough
71,2,rough,smooth
72,2,smooth,smooth
73,2,rough,rough
74,2,smooth,smooth
75,2,rough,smooth
76,2,smooth,rough
77,2,smooth,smooth
78,2,rough,rough
79,2,smooth,smooth
80,2,smooth,rough
81,2,smooth,smooth
82,2,rough,rough
83,2,smooth,rough
84,3,smooth,smooth
85,3,smooth,smooth
86,3,rough,smooth
87,3,smooth,smooth
88,3,smooth,smooth
89,3,rough,rough
90,3,smooth,smooth
91,3,rough,smooth
92,3,rough,smooth
93,3,rough,rough
94,3,smooth,rough
95,3,smooth,rough
96,3,rough,smooth
97,3,smooth,smooth
98,3,smooth,smooth
99,3,rough,smooth
100,3,smooth,smooth
101,3,rough,rough
102,3,rough,rough
103,3,rough,smooth
104,3,smooth,rough
105,3,smooth,rough
106,3,smooth,smooth
107,3,smooth,rough
108,3,smooth,smooth
109,3,smooth,smooth
110,3,smooth,smooth
111,3,rough,rough
112,3,rough,rough
113,3,smooth,rough
114,3,rough,rough
115,3,smooth,smooth
116,3,smooth,smooth
117,3,smooth,rough
118,3,smooth,smooth
119,3,rough,rough
120,3,rough,rough
121,3,rough,rough
122,3,rough,rough
123,3,rough,rough
124,3,rough,rough
125,3,smooth,smooth
126,4,rough,rough
127,4,smooth,smooth
128,4,rough,rough
129,4,smooth,rough
130,4,smooth,smooth
131,4,rough,smooth
132,4,smooth,smooth
133,4,smooth,smooth
134,4,smooth,smooth
135,4,smooth,smooth
136,4,rough,rough
137,4,rough,rough
138,4,rough,rough
139,4,smooth,smooth
140,4,smooth,smooth
141,4,smooth,rough
142,4,smooth,rough
143,4,rough,rough
144,4,rough,rough
145,4,rough,rough
146,4,smooth,smooth
147,4,rough,rough
148,4,rough,smooth
149,4,smooth,smooth
150,4,rough,rough
151,4,rough,smooth
152,4,rough,rough
153,4,rough,rough
154,4,rough,rough
155,4,smooth,smooth
156,4,rough,smooth
157,4,smooth,smooth
158,4,rough,rough
159,4,rough,rough
160,4,rough,rough
161,4,rough,rough
162,4,smooth,rough
163,4,smooth,rough
164,4,smooth,rough
165,4,rough,smooth
166,4,rough,rough
167,4,smooth,smooth
168,5,smooth,smooth
169,5,rough,smooth
170,5,smooth,smooth
171,5,rough,rough
172,5,smooth,smooth
173,5,rough,rough
174,5,smooth,smooth
175,5,rough,rough
176,5,smooth,smooth
177,5,smooth,smooth
178,5,rough,rough
179,5,rough,smooth
180,5,smooth,smooth
181,5,rough,rough
182,5,smooth,smooth
183,5,rough,rough
184,5,rough,rough
185,5,rough,smooth
186,5,smooth,smooth
187,5,smooth,smooth
188,5,rough,smooth
189,5,rough,rough
190,5,smooth,smooth
191,5,smooth,rough
192,5,smooth,smooth
193,5,smooth,smooth
194,5,rough,smooth
195,5,rough,rough
196,5,rough,rough
197,5,rough,rough
198,5,rough,smooth
199,5,smooth,rough
200,5,rough,smooth
201,5,rough,rough
202,5,rough,rough
203,5,rough,smooth
204,5,smooth,smooth
205,5,smooth,smooth
206,5,smooth,smooth
207,5,rough,smooth
208,5,smooth,smooth
209,5,smooth,smooth
210,6,rough,rough
211,6,rough,rough
212,6,smooth,smooth
213,6,rough,rough
214,6,smooth,smooth
215,6,smooth,smooth
216,6,rough,rough
217,6,smooth,smooth
218,6,smooth,smooth
219,6,smooth,smooth
220,6,rough,smooth
221,6,rough,rough
222,6,rough,rough
223,6,rough,rough
224,6,rough,smooth
225,6,rough,rough
226,6,smooth,smooth
227,6,smooth,smooth
228,6,smooth,smooth
229,6,smooth,smooth
230,6,smooth,smooth
231,6,rough,rough
232,6,rough,smooth
233,6,rough,smooth
234,6,smooth,smooth
235,6,smooth,rough
236,6,rough,rough
237,6,rough,smooth
238,6,smooth,rough
239,6,smooth,smooth
240,6,rough,rough
241,6,rough,smooth
242,6,smooth,smooth
243,6,smooth,smooth
244,6,smooth,rough
245,6,smooth,smooth
246,6,rough,rough
247,6,smooth,rough
248,6,rough,rough
249,6,rough,rough
250,6,rough,smooth
251,6,smooth,smooth
252,7,rough,rough
253,7,smooth,smooth
254,7,smooth,smooth
255,7,rough,rough
256,7,rough,rough
257,7,rough,rough
258,7,rough,rough
259,7,smooth,smooth
260,7,rough,rough
261,7,smooth,smooth
262,7,smooth,smooth
263,7,smooth,smooth
264,7,rough,rough
265,7,smooth,smooth
266,7,rough,rough
267,7,rough,rough
268,7,rough,rough
269,7,rough,rough
270,7,smooth,smooth
271,7,smooth,rough
272,7,smooth,rough
273,7,smooth,smooth
274,7,rough,smooth
275,7,rough,rough
276,7,smooth,smooth
277,7,smooth,smooth
278,7,smooth,smooth
279,7,smooth,smooth
280,7,rough,smooth
281,7,smooth,smooth
282,7,rough,smooth
283,7,smooth,rough
284,7,rough,smooth
285,7,smooth,smooth
286,7,rough,smooth
287,7,smooth,smooth
288,7,smooth,smooth
289,7,rough,rough
290,7,rough,smooth
291,7,rough,smooth
292,7,rough,smooth
293,7,rough,smooth
294,8,smooth,smooth
295,8,rough,rough
296,8,smooth,smooth
297,8,smooth,smooth
298,8,rough,rough
299,8,rough,rough
300,8,smooth,smooth
301,8,smooth,rough
302,8,smooth,smooth
303,8,smooth,smooth
304,8,rough,rough
305,8,rough,rough
306,8,smooth,rough
307,8,rough,rough
308,8,smooth,rough
309,8,smooth,rough
310,8,smooth,rough
311,8,rough,rough
312,8,rough,rough
313,8,smooth,smooth
314,8,rough,rough
315,8,rough,smooth
316,8,rough,rough
317,8,smooth,smooth
318,8,smooth,smooth
319,8,smooth,smooth
320,8,smooth,smooth
321,8,rough,rough
322,8,smooth,smooth
323,8,smooth,rough
324,8,rough,rough
325,8,rough,smooth
326,8,rough,rough
327,8,smooth,smooth
328,8,smooth,smooth
329,8,rough,rough
330,8,smooth,rough
331,8,rough,rough
332,8,rough,smooth
333,8,smooth,smooth
334,8,rough,smooth
335,8,rough,rough
336,9,smooth,smooth
337,9,rough,rough
338,9,smooth,rough
339,9,rough,rough
340,9,rough,rough
341,9,smooth,smooth
342,9,rough,smooth
343,9,smooth,smooth
344,9,rough,smooth
345,9,rough,rough
346,9,smooth,smooth
347,9,smooth,smooth
348,9,smooth,smooth
349,9,rough,rough
350,9,smooth,rough
351,9,rough,smooth
352,9,rough,rough
353,9,smooth,rough
354,9,smooth,rough
355,9,smooth,rough
356,9,rough,smooth
357,9,rough,smooth
358,9,smooth,smooth
359,9,smooth,rough
360,9,rough,rough
361,9,rough,rough
362,9,smooth,smooth
363,9,rough,rough
364,9,smooth,rough
365,9,rough,rough
366,9,smooth,smooth
367,9,smooth,smooth
368,9,rough,rough
369,9,rough,rough
370,9,smooth,smooth
371,9,rough,rough
372,9,rough,rough
373,9,rough,rough
374,9,rough,rough
375,9,smooth,smooth
376,9,rough,rough
377,9,rough,rough
378,10,smooth,smooth
379,10,smooth,rough
380,10,rough,rough
381,10,smooth,rough
382,10,rough,rough
383,10,rough,smooth
384,10,rough,rough
385,10,rough,rough
386,10,smooth,smooth
387,10,rough,rough
388,10,rough,rough
389,10,smooth,smooth
390,10,rough,smooth
391,10,rough,rough
392,10,rough,rough
393,10,smooth,smooth
394,10,rough,smooth
395,10,smooth,rough
396,10,smooth,smooth
397,10,smooth,smooth
398,10,rough,rough
399,10,smooth,rough
400,10,smooth,smooth
401,10,rough,smooth
402,10,rough,rough
403,10,rough,smooth
404,10,smooth,smooth
405,10,rough,rough
406,10,smooth,smooth
407,10,rough,rough
408,10,smooth,rough
409,10,rough,rough
410,10,rough,rough
411,10,rough,rough
412,10,smooth,smooth
413,10,smooth,smooth
414,10,smooth,smooth
415,10,rough,rough
416,10,rough,smooth
417,10,rough,rough
418,10,rough,rough
419,10,smooth,smooth
420,11,smooth,smooth
421,11,smooth,smooth
422,11,smooth,smooth
423,11,rough,rough
424,11,rough,rough
425,11,rough,rough
426,11,smooth,smooth
427,11,smooth,smooth
428,11,rough,smooth
429,11,smooth,rough
430,11,rough,rough
431,11,rough,smooth
432,11,rough,rough
433,11,rough,rough
434,11,smooth,rough
435,11,rough,smooth
436,11,rough,rough
437,11,smooth,smooth
438,11,smooth,smooth
439,11,rough,rough
440,11,rough,rough
441,11,smooth,smooth
442,11,smooth,rough
443,11,rough,rough
444,11,smooth,rough
445,11,smooth,smooth
446,11,rough,rough
447,11,rough,smooth
448,11,rough,rough
449,11,rough,rough
450,11,rough,rough
451,11,smooth,smooth
452,11,rough,rough
453,11,rough,smooth
454,11,rough,rough
455,11,smooth,smooth
456,11,rough,rough
457,11,rough,rough
458,11,smooth,rough
459,11,rough,rough
460,11,rough,rough
461,11,smooth,smooth
462,12,rough,smooth
463,12,smooth,smooth
464,12,smooth,smooth
465,12,smooth,smooth
466,12,smooth,rough
467,12,smooth,smooth
468,12,smooth,smooth
469,12,smooth,smooth
470,12,rough,rough
471,12,rough,rough
472,12,rough,rough
473,12,smooth,smooth
474,12,rough,smooth
475,12,smooth,smooth
476,12,rough,rough
477,12,smooth,smooth
478,12,smooth,smooth
479,12,rough,rough
480,12,smooth,smooth
481,12,smooth,rough
482,12,smooth,smooth
483,12,rough,rough
484,12,smooth,smooth
485,12,rough,rough
486,12,smooth,smooth
487,12,smooth,smooth
488,12,smooth,rough
489,12,rough,rough
490,12,rough,smooth
491,12,rough,rough
492,12,smooth,smooth
493,12,smooth,smooth
494,12,rough,smooth
495,12,rough,smooth
496,12,rough,rough
497,12,smooth,rough
498,12,rough,rough
499,12,rough,smooth
500,12,rough,rough
501,12,rough,rough
502,12,rough,rough
503,12,rough,rough
504,13,rough,smooth
505,13,smooth,smooth
506,13,rough,rough
507,13,smooth,rough
508,13,rough,smooth
509,13,smooth,rough
510,13,rough,rough
511,13,rough,rough
512,13,rough,smooth
513,13,smooth,smooth
514,13,rough,rough
515,13,rough,smooth
516,13,smooth,smooth
517,13,rough,rough
518,13,smooth,smooth
519,13,rough,rough
520,13,rough,rough
521,13,smooth,rough
522,13,smooth,smooth
523,13,rough,smooth
524,13,smooth,smooth
525,13,rough,rough
526,13,rough,rough
527,13,smooth,rough
528,13,smooth,smooth
529,13,smooth,smooth
530,13,smooth,rough
531,13,smooth,rough
532,13,smooth,smooth
533,13,rough,rough
534,13,rough,rough
535,13,smooth,rough
536,13,rough,rough
537,13,rough,rough
538,13,smooth,smooth
539,13,rough,rough
540,13,rough,smooth
541,13,rough,rough
542,13,rough,rough
543,13,rough,smooth
544,13,rough,rough
545,13,rough,rough
546,14,rough,smooth
547,14,smooth,smooth
548,14,rough,rough
549,14,rough,rough
550,14,rough,rough
551,14,smooth,smooth
552,14,smooth,smooth
553,14,rough,rough
554,14,rough,rough
555,14,rough,smooth
556,14,smooth,smooth
557,14,smooth,smooth
558,14,rough,smooth
559,14,smooth,rough
560,14,rough,rough
561,14,rough,smooth
562,14,rough,rough
563,14,smooth,smooth
564,14,smooth,smooth
565,14,smooth,smooth
566,14,smooth,smooth
567,14,smooth,smooth
568,14,rough,rough
569,14,smooth,smooth
570,14,smooth,smooth
571,14,smooth,smooth
572,14,smooth,smooth
573,14,smooth,smooth
574,14,rough,smooth
575,14,smooth,rough
576,14,rough,rough
577,14,rough,rough
578,14,rough,rough
579,14,smooth,rough
580,14,smooth,smooth
581,14,rough,rough
582,14,rough,smooth
583,14,smooth,rough
584,14,rough,rough
585,14,smooth,smooth
586,14,smooth,smooth
587,14,rough,rough
588,15,rough,rough
589,15,smooth,smooth
590,15,smooth,rough
591,15,rough,rough
592,15,smooth,rough
593,15,rough,smooth
594,15,rough,smooth
595,15,rough,rough
596,15,smooth,smooth
597,15,rough,rough
598,15,smooth,smooth
599,15,smooth,rough
600,15,smooth,smooth
601,15,rough,rough
602,15,rough,smooth
603,15,rough,rough
604,15,smooth,smooth
605,15,rough,rough
606,15,rough,rough
607,15,rough,smooth
608,15,rough,rough
609,15,rough,rough
610,15,rough,rough
611,15,rough,smooth
612,15,rough,rough
613,15,rough,rough
614,15,smooth,rough
615,15,smooth,smooth
616,15,rough,rough
617,15,rough,rough
618,15,rough,rough
619,15,smooth,smooth
620,15,smooth,smooth
621,15,smooth,smooth
622,15,smooth,smooth
623,15,rough,smooth
624,15,rough,rough
625,15,rough,rough
626,15,smooth,rough
627,15,rough,smooth
628,15,rough,rough
629,15,smooth,smooth
630,16,smooth,rough
631,16,smooth,smooth
632,16,rough,smooth
633,16,rough,rough
634,16,smooth,smooth
635,16,smooth,smooth
636,16,rough,smooth
637,16,rough,smooth
638,16,rough,rough
639,16,smooth,smooth
640,16,rough,smooth
641,16,smooth,smooth
642,16,smooth,rough
643,16,smooth,smooth
644,16,smooth,smooth
645,16,smooth,smooth
646,16,smooth,smooth
647,16,smooth,smooth
648,16,smooth,rough
649,16,smooth,rough
650,16,smooth,smooth
651,16,rough,rough
652,16,smooth,smooth
653,16,smooth,smooth
654,16,smooth,rough
655,16,smooth,smooth
656,16,smooth,smooth
657,16,rough,smooth
658,16,rough,rough
659,16,rough,rough
660,16,rough,rough
661,16,smooth,smooth
662,16,smooth,smooth
663,16,smooth,smooth
664,16,smooth,smooth
665,16,smooth,smooth
666,16,smooth,smooth
667,16,rough,rough
668,16,rough,rough
669,16,rough,smooth
670,16,smooth,smooth
671,16,smooth,rough
672,17,smooth,rough
673,17,smooth,smooth
674,17,rough,rough
675,17,smooth,smooth
676,17,rough,rough
677,17,rough,rough
678,17,smooth,smooth
679,17,smooth,smooth
680,17,rough,rough
681,17,rough,rough
682,17,rough,smooth
683,17,smooth,smooth
684,17,rough,rough
685,17,rough,smooth
686,17,smooth,rough
687,17,rough,smooth
688,17,rough,rough
689,17,smooth,smooth
690,17,rough,rough
691,17,rough,rough
692,17,rough,rough
693,17,rough,rough
694,17,smooth,smooth
695,17,smooth,smooth
696,17,rough,smooth
697,17,smooth,smooth
698,17,smooth,smooth
699,17,rough,smooth
700,17,rough,rough
701,17,smooth,smooth
702,17,smooth,smooth
703,17,rough,smooth
704,17,rough,smooth
705,17,rough,rough
706,17,rough,rough
707,17,smooth,smooth
708,17,rough,smooth
709,17,smooth,smooth
710,17,smooth,smooth
711,17,rough,smooth
712,17,rough,rough
713,17,rough,rough
714,18,smooth,smooth
715,18,rough,smooth
716,18,smooth,smooth
717,18,smooth,rough
718,18,smooth,smooth
719,18,smooth,smooth
720,18,rough,rough
721,18,smooth,smooth
722,18,rough,rough
723,18,rough,rough
724,18,rough,rough
725,18,smooth,smooth
726,18,rough,rough
727,18,smooth,smooth
728,18,rough,smooth
729,18,smooth,smooth
730,18,rough,rough
731,18,rough,rough
732,18,rough,rough
733,18,rough,smooth
734,18,rough,rough
735,18,smooth,smooth
736,18,rough,smooth
737,18,rough,rough
738,18,rough,rough
739,18,smooth,smooth
740,18,rough,smooth
741,18,smooth,smooth
742,18,rough,rough
743,18,rough,rough
744,18,smooth,rough
745,18,rough,rough
746,18,smooth,smooth
747,18,smooth,rough
748,18,smooth,smooth
749,18,smooth,smooth
750,18,rough,rough
751,18,rough,rough
752,18,smooth,rough
753,18,smooth,smooth
754,18,smooth,smooth
755,18,rough,rough
756,19,rough,rough
757,19,rough,rough
758,19,rough,rough
759,19,smooth,smooth
760,19,smooth,rough
761,19,smooth,rough
762,19,rough,rough
763,19,smooth,smooth
764,19,rough,rough
765,19,smooth,smooth
766,19,rough,rough
767,19,smooth,smooth
768,19,smooth,smooth
769,19,rough,rough
770,19,smooth,smooth
771,19,rough,smooth
772,19,rough,rough
773,19,rough,smooth
774,19,rough,rough
775,19,smooth,smooth
776,19,rough,smooth
