,run_no,predict,valid
0,1,smooth,smooth
1,1,smooth,smooth
2,1,rough,smooth
3,1,rough,rough
4,1,rough,smooth
5,1,rough,rough
6,1,rough,rough
7,1,smooth,rough
8,1,rough,smooth
9,1,rough,rough
10,1,smooth,rough
11,1,rough,smooth
12,1,smooth,smooth
13,1,smooth,rough
14,1,rough,rough
15,1,smooth,smooth
16,1,smooth,smooth
17,1,smooth,rough
18,1,smooth,rough
19,1,rough,rough
20,1,smooth,rough
21,1,rough,rough
22,1,smooth,smooth
23,1,rough,rough
24,1,rough,rough
25,1,rough,rough
26,1,rough,smooth
27,1,smooth,smooth
28,1,smooth,smooth
29,1,rough,smooth
30,2,rough,rough
31,2,smooth,rough
32,2,rough,rough
33,2,smooth,smooth
34,2,rough,rough
35,2,smooth,rough
36,2,rough,smooth
37,2,smooth,rough
38,2,rough,smooth
39,2,rough,smooth
40,2,smooth,smooth
41,2,smooth,rough
42,2,rough,rough
43,2,rough,rough
44,2,rough,rough
45,2,smooth,smooth
46,2,rough,rough
47,2,smooth,smooth
48,2,rough,smooth
49,2,rough,smooth
50,2,rough,smooth
51,2,rough,smooth
52,2,rough,rough
53,2,smooth,smooth
54,2,rough,rough
55,2,smooth,smooth
56,2,smooth,rough
57,2,smooth,smooth
58,2,rough,smooth
59,2,smooth,smooth
60,3,rough,rough
61,3,smooth,smooth
62,3,rough,rough
63,3,smooth,smooth
64,3,rough,rough
65,3,smooth,rough
66,3,rough,smooth
67,3,rough,smooth
68,3,rough,rough
69,3,rough,rough
70,3,rough,smooth
71,3,smooth,smooth
72,3,rough,rough
73,3,smooth,rough
74,3,rough,rough
75,3,smooth,smooth
76,3,rough,rough
77,3,smooth,rough
78,3,rough,rough
79,3,smooth,smooth
80,3,rough,rough
81,3,smooth,smooth
82,3,smooth,rough
83,3,smooth,smooth
84,3,rough,smooth
85,3,rough,smooth
86,3,smooth,smooth
87,3,rough,rough
88,3,smooth,rough
89,3,smooth,smooth
90,4,smooth,smooth
91,4,smooth,smooth
92,4,rough,rough
93,4,rough,smooth
94,4,smooth,smooth
95,4,smooth,smooth
96,4,smooth,smooth
97,4,smooth,smooth
98,4,rough,rough
99,4,smooth,smooth
100,4,rough,smooth
101,4,rough,rough
102,4,rough,rough
103,4,rough,smooth
104,4,rough,rough
105,4,rough,rough
106,4,rough,smooth
107,4,rough,rough
108,4,rough,smooth
109,4,smooth,smooth
110,4,rough,smooth
111,4,rough,smooth
112,4,rough,rough
113,4,smooth,rough
114,4,rough,rough
115,4,smooth,smooth
116,4,smooth,smooth
117,4,smooth,rough
118,4,smooth,rough
119,4,smooth,rough
120,5,smooth,rough
121,5,smooth,smooth
122,5,rough,smooth
123,5,smooth,rough
124,5,smooth,smooth
125,5,rough,smooth
126,5,smooth,smooth
127,5,rough,smooth
128,5,rough,rough
129,5,smooth,rough
130,5,smooth,smooth
131,5,rough,rough
132,5,smooth,smooth
133,5,smooth,rough
134,5,rough,rough
135,5,smooth,rough
136,5,smooth,smooth
137,5,rough,smooth
138,5,rough,rough
139,5,rough,rough
140,5,rough,rough
141,5,rough,smooth
142,5,smooth,smooth
143,5,rough,smooth
144,5,rough,rough
145,5,smooth,smooth
146,5,rough,rough
147,5,rough,rough
148,5,rough,rough
149,5,rough,rough
150,6,rough,rough
151,6,smooth,smooth
152,6,rough,rough
153,6,rough,rough
154,6,smooth,smooth
155,6,rough,rough
156,6,smooth,smooth
157,6,smooth,rough
158,6,rough,smooth
159,6,rough,rough
160,6,smooth,smooth
161,6,smooth,smooth
162,6,smooth,smooth
163,6,smooth,smooth
164,6,rough,rough
165,6,rough,rough
166,6,rough,rough
167,6,rough,smooth
168,6,rough,rough
169,6,rough,rough
170,6,smooth,rough
171,6,smooth,smooth
172,6,smooth,smooth
173,6,rough,smooth
174,6,smooth,smooth
175,6,rough,rough
176,6,smooth,smooth
177,6,rough,rough
178,6,rough,rough
179,6,smooth,rough
180,7,rough,smooth
181,7,smooth,rough
182,7,smooth,smooth
183,7,rough,rough
184,7,smooth,smooth
185,7,smooth,rough
186,7,smooth,smooth
187,7,smooth,rough
188,7,smooth,rough
189,7,rough,rough
190,7,rough,smooth
191,7,smooth,smooth
192,7,rough,rough
193,7,rough,rough
194,7,rough,rough
195,7,rough,smooth
196,7,smooth,rough
197,7,rough,smooth
198,7,rough,rough
199,7,smooth,smooth
200,7,rough,rough
201,7,smooth,rough
202,7,rough,rough
203,7,rough,rough
204,7,rough,smooth
205,7,rough,rough
206,7,rough,rough
207,7,smooth,smooth
208,7,rough,rough
209,7,smooth,smooth
210,8,rough,smooth
211,8,smooth,smooth
212,8,rough,rough
213,8,rough,rough
214,8,smooth,smooth
215,8,smooth,smooth
216,8,rough,smooth
217,8,smooth,smooth
218,8,rough,rough
219,8,rough,rough
220,8,rough,smooth
221,8,rough,rough
222,8,smooth,smooth
223,8,rough,rough
224,8,rough,rough
225,8,rough,smooth
226,8,smooth,smooth
227,8,smooth,smooth
228,8,smooth,rough
229,8,rough,rough
230,8,smooth,smooth
231,8,rough,rough
232,8,smooth,smooth
233,8,rough,rough
234,8,rough,smooth
235,8,smooth,rough
236,8,smooth,smooth
237,8,rough,rough
238,8,rough,rough
239,8,smooth,rough
240,9,smooth,smooth
241,9,rough,rough
242,9,smooth,smooth
243,9,rough,rough
244,9,rough,rough
245,9,smooth,rough
246,9,rough,rough
247,9,rough,rough
248,9,smooth,smooth
249,9,smooth,smooth
250,9,rough,smooth
251,9,rough,rough
252,9,smooth,smooth
253,9,rough,rough
254,9,smooth,smooth
255,9,rough,smooth
256,9,rough,rough
257,9,rough,rough
258,9,rough,smooth
259,9,rough,smooth
260,9,smooth,smooth
261,9,rough,smooth
262,9,rough,rough
263,9,rough,rough
264,9,smooth,smooth
265,9,smooth,smooth
266,9,smooth,smooth
267,9,smooth,rough
268,9,smooth,smooth
269,9,rough,rough
270,10,smooth,smooth
271,10,smooth,smooth
272,10,rough,rough
273,10,smooth,smooth
274,10,smooth,rough
275,10,smooth,rough
276,10,smooth,smooth
277,10,smooth,smooth
278,10,rough,smooth
279,10,rough,rough
280,10,rough,rough
281,10,smooth,rough
282,10,rough,smooth
283,10,smooth,smooth
284,10,rough,rough
285,10,smooth,rough
286,10,rough,rough
287,10,rough,smooth
288,10,rough,smooth
289,10,rough,rough
290,10,rough,rough
291,10,rough,smooth
292,10,rough,rough
293,10,rough,smooth
294,10,smooth,rough
295,10,rough,rough
296,10,smooth,smooth
297,10,rough,smooth
298,10,smooth,smooth
299,10,smooth,smooth
300,11,smooth,rough
301,11,smooth,rough
302,11,rough,rough
303,11,smooth,smooth
304,11,smooth,smooth
305,11,smooth,rough
306,11,rough,smooth
307,11,rough,rough
308,11,rough,rough
309,11,rough,rough
310,11,rough,rough
311,11,smooth,smooth
312,11,rough,rough
313,11,smooth,rough
314,11,rough,smooth
315,11,smooth,rough
316,11,smooth,rough
317,11,rough,rough
318,11,rough,smooth
319,11,rough,rough
320,11,rough,rough
321,11,rough,rough
322,11,rough,rough
323,11,smooth,smooth
324,11,rough,rough
325,11,rough,rough
326,11,smooth,smooth
327,11,smooth,smooth
328,11,rough,rough
329,11,rough,smooth
330,12,smooth,rough
331,12,rough,smooth
332,12,rough,smooth
333,12,rough,smooth
334,12,smooth,smooth
335,12,smooth,smooth
336,12,smooth,smooth
337,12,smooth,smooth
338,12,smooth,smooth
339,12,rough,smooth
340,12,rough,rough
341,12,smooth,rough
342,12,smooth,smooth
343,12,rough,rough
344,12,smooth,smooth
345,12,smooth,rough
346,12,rough,smooth
347,12,smooth,smooth
348,12,rough,smooth
349,12,rough,rough
350,12,rough,rough
351,12,rough,rough
352,12,rough,smooth
353,12,rough,rough
354,12,smooth,smooth
355,12,rough,rough
356,12,rough,rough
357,12,smooth,smooth
358,12,rough,rough
359,12,smooth,rough
360,13,smooth,smooth
361,13,smooth,smooth
362,13,smooth,smooth
363,13,rough,rough
364,13,rough,rough
365,13,smooth,smooth
366,13,smooth,smooth
367,13,rough,rough
368,13,rough,smooth
369,13,rough,smooth
370,13,smooth,rough
371,13,smooth,smooth
372,13,rough,smooth
373,13,rough,smooth
374,13,rough,smooth
375,13,smooth,smooth
376,13,rough,smooth
377,13,rough,smooth
378,13,smooth,rough
379,13,rough,rough
380,13,smooth,smooth
381,13,smooth,smooth
382,13,rough,rough
383,13,smooth,rough
384,13,smooth,rough
385,13,rough,rough
386,13,rough,rough
387,13,rough,rough
388,13,smooth,smooth
389,13,smooth,smooth
390,14,smooth,rough
391,14,smooth,rough
392,14,rough,rough
393,14,smooth,smooth
394,14,rough,rough
395,14,rough,smooth
396,14,smooth,smooth
397,14,smooth,smooth
398,14,rough,rough
399,14,rough,rough
400,14,smooth,smooth
401,14,rough,rough
402,14,rough,rough
403,14,smooth,smooth
404,14,rough,rough
405,14,rough,rough
406,14,rough,rough
407,14,smooth,rough
408,14,smooth,smooth
409,14,rough,rough
410,14,smooth,smooth
411,14,smooth,smooth
412,14,smooth,smooth
413,14,rough,smooth
414,14,rough,rough
415,14,smooth,smooth
416,14,rough,smooth
417,14,rough,rough
418,14,rough,rough
419,14,rough,smooth
420,15,smooth,smooth
421,15,rough,rough
422,15,rough,rough
423,15,rough,rough
424,15,rough,smooth
425,15,smooth,rough
426,15,smooth,rough
427,15,smooth,smooth
428,15,smooth,smooth
429,15,smooth,smooth
430,15,smooth,rough
431,15,rough,rough
432,15,smooth,rough
433,15,rough,smooth
434,15,rough,rough
435,15,rough,rough
436,15,smooth,rough
437,15,smooth,rough
438,15,rough,smooth
439,15,rough,rough
440,15,smooth,smooth
441,15,rough,smooth
442,15,rough,rough
443,15,smooth,rough
444,15,smooth,rough
445,15,rough,rough
446,15,rough,smooth
447,15,rough,rough
448,15,smooth,smooth
449,15,smooth,smooth
450,16,rough,rough
451,16,smooth,rough
452,16,smooth,smooth
453,16,smooth,smooth
454,16,smooth,smooth
455,16,rough,rough
456,16,rough,rough
457,16,rough,rough
458,16,smooth,smooth
459,16,rough,rough
460,16,smooth,smooth
461,16,smooth,smooth
462,16,rough,smooth
463,16,smooth,rough
464,16,rough,rough
465,16,smooth,rough
466,16,rough,smooth
467,16,smooth,smooth
468,16,smooth,rough
469,16,smooth,smooth
470,16,smooth,rough
471,16,rough,smooth
472,16,rough,rough
473,16,smooth,smooth
474,16,rough,smooth
475,16,smooth,rough
476,16,smooth,rough
477,16,smooth,smooth
478,16,smooth,smooth
479,16,smooth,rough
480,17,rough,smooth
481,17,smooth,smooth
482,17,rough,rough
483,17,smooth,smooth
484,17,smooth,rough
485,17,smooth,smooth
486,17,rough,smooth
487,17,smooth,smooth
488,17,smooth,smooth
489,17,smooth,smooth
490,17,smooth,rough
491,17,smooth,smooth
492,17,rough,rough
493,17,smooth,rough
494,17,smooth,smooth
495,17,rough,rough
496,17,smooth,smooth
497,17,rough,smooth
498,17,smooth,smooth
499,17,smooth,smooth
500,17,smooth,smooth
501,17,rough,rough
502,17,rough,rough
503,17,smooth,rough
504,17,smooth,smooth
505,17,smooth,rough
506,17,rough,rough
507,17,rough,smooth
508,17,smooth,smooth
509,17,rough,smooth
510,18,smooth,smooth
511,18,smooth,smooth
512,18,rough,rough
513,18,rough,rough
514,18,smooth,smooth
515,18,smooth,rough
516,18,smooth,smooth
517,18,rough,rough
518,18,rough,rough
519,18,smooth,smooth
520,18,rough,rough
521,18,rough,smooth
522,18,smooth,smooth
523,18,smooth,smooth
524,18,smooth,smooth
525,18,rough,smooth
526,18,rough,smooth
527,18,smooth,smooth
528,18,smooth,rough
529,18,rough,rough
530,18,rough,rough
531,18,smooth,rough
532,18,smooth,rough
533,18,rough,smooth
534,18,smooth,smooth
535,18,smooth,rough
536,18,smooth,rough
537,18,rough,smooth
538,18,smooth,rough
539,18,rough,smooth
540,19,rough,smooth
541,19,rough,rough
542,19,rough,rough
543,19,smooth,smooth
544,19,smooth,smooth
545,19,smooth,rough
546,19,rough,rough
547,19,rough,rough
548,19,rough,rough
549,19,rough,smooth
550,19,rough,smooth
551,19,rough,smooth
552,19,smooth,smooth
553,19,rough,rough
554,19,rough,smooth
555,19,rough,rough
556,19,rough,rough
557,19,rough,rough
558,19,rough,smooth
559,19,smooth,rough
560,19,rough,rough
561,19,smooth,smooth
562,19,smooth,rough
563,19,rough,smooth
564,19,smooth,rough
565,19,rough,rough
566,19,rough,rough
567,19,rough,rough
568,19,smooth,rough
569,19,smooth,smooth
570,20,rough,rough
571,20,rough,rough
572,20,smooth,smooth
573,20,rough,rough
574,20,smooth,smooth
575,20,rough,rough
576,20,smooth,rough
577,20,smooth,rough
578,20,smooth,smooth
579,20,rough,rough
580,20,smooth,smooth
581,20,smooth,smooth
582,20,smooth,rough
583,20,smooth,smooth
584,20,rough,rough
585,20,smooth,smooth
586,20,smooth,smooth
587,20,rough,rough
588,20,smooth,rough
589,20,smooth,smooth
590,20,smooth,rough
591,20,smooth,smooth
592,20,smooth,rough
593,20,rough,smooth
594,20,rough,rough
595,20,smooth,smooth
596,20,smooth,smooth
597,20,smooth,rough
598,20,rough,rough
599,20,rough,rough
600,21,smooth,smooth
601,21,rough,rough
602,21,smooth,smooth
603,21,smooth,rough
604,21,rough,rough
605,21,rough,smooth
606,21,rough,smooth
607,21,smooth,smooth
608,21,smooth,rough
609,21,rough,rough
610,21,rough,smooth
611,21,rough,rough
612,21,smooth,rough
613,21,rough,smooth
614,21,rough,smooth
615,21,smooth,rough
616,21,smooth,smooth
617,21,rough,rough
618,21,rough,smooth
619,21,rough,rough
620,21,rough,rough
621,21,smooth,rough
622,21,rough,smooth
623,21,smooth,smooth
624,21,smooth,rough
625,21,rough,rough
626,21,rough,smooth
627,21,rough,rough
628,21,rough,rough
629,21,smooth,smooth
630,22,rough,rough
631,22,smooth,smooth
632,22,rough,rough
633,22,smooth,rough
634,22,smooth,smooth
635,22,rough,rough
636,22,smooth,rough
637,22,smooth,rough
638,22,rough,rough
639,22,smooth,rough
640,22,smooth,smooth
641,22,rough,rough
642,22,smooth,smooth
643,22,smooth,smooth
644,22,smooth,rough
645,22,rough,rough
646,22,rough,smooth
647,22,smooth,rough
648,22,rough,smooth
649,22,rough,smooth
650,22,smooth,smooth
651,22,smooth,smooth
652,22,rough,rough
653,22,smooth,smooth
654,22,smooth,smooth
655,22,smooth,smooth
656,22,rough,rough
657,22,smooth,rough
658,22,smooth,smooth
659,22,rough,rough
660,23,smooth,smooth
661,23,smooth,rough
662,23,rough,smooth
663,23,rough,rough
664,23,rough,rough
665,23,rough,rough
666,23,smooth,rough
667,23,rough,rough
668,23,rough,smooth
669,23,smooth,smooth
670,23,smooth,rough
671,23,rough,rough
672,23,rough,rough
673,23,smooth,smooth
674,23,rough,smooth
675,23,smooth,smooth
676,23,rough,rough
677,23,smooth,rough
678,23,smooth,rough
679,23,smooth,rough
680,23,smooth,smooth
681,23,smooth,smooth
682,23,smooth,smooth
683,23,smooth,smooth
684,23,smooth,smooth
685,23,rough,rough
686,23,smooth,smooth
687,23,rough,rough
688,23,smooth,smooth
689,23,smooth,smooth
690,24,rough,rough
691,24,smooth,smooth
692,24,smooth,smooth
693,24,rough,smooth
694,24,rough,smooth
695,24,smooth,rough
696,24,smooth,smooth
697,24,smooth,rough
698,24,rough,rough
699,24,rough,smooth
700,24,smooth,smooth
701,24,rough,rough
702,24,smooth,rough
703,24,smooth,smooth
704,24,smooth,rough
705,24,rough,smooth
706,24,smooth,rough
707,24,rough,rough
708,24,rough,smooth
709,24,rough,rough
710,24,smooth,rough
711,24,smooth,smooth
712,24,rough,smooth
713,24,smooth,rough
714,24,smooth,smooth
