,pixel_id,scale,shape,ks,ad
72,1073,0.0018779759704827515,0.7819302638467324,0.06616251816882979,7349.577802388187
73,1074,0.0031302026448480663,0.6915699974445241,0.020245310711251463,3319.3287008472253
74,1075,0.0034178592338189426,0.7814779309199039,0.008836793104651686,230582.04675973573
75,1076,0.0026624299927842277,0.6340699125147308,0.005761419594002448,2262.610866457617
76,1078,0.0023371923590851935,0.8259455619308466,0.043557655782462956,6899.719587135653
77,108,0.0034774063970662563,0.9007826144455934,0.031003141658831,5117.228401605724
78,1081,0.004203973935467362,0.9781321524237337,0.05034959384016324,241297.53902295948
79,1082,0.0020968879486602233,0.5851865143274094,0.006620741566336519,1891.4588853933965
80,1083,0.003913196013037872,0.6446445554359848,0.0308093706726133,1518.704879347497
81,1084,0.005883207445537406,0.8206920909930902,0.013980674767394397,235171.83004313638
82,1085,0.002323175809761626,0.6179472863332697,0.004865212319207335,2206.9732771036215
83,1086,0.004828763866738538,0.8443089099912431,0.008783883590844033,4031.6652378153667
84,1087,0.0029590095177078456,0.6570928064315292,0.008387360911781494,2321.4749560406635
85,1088,0.0046395467685071985,0.7416655021637171,0.004991309313033487,232178.07976946037
86,1089,0.00474504179168059,0.7839595292226806,0.014041135058116994,233930.67896797054
87,109,0.004363863452326303,0.7526262194534793,0.006082771059120251,232164.25804850203
88,1091,0.003483703881658198,0.7113720348074564,0.005163850831828826,228584.57562585897
89,1092,0.002034041954716876,0.6044959327050237,0.0051165308008426225,2187.215324080942
90,1093,0.003273453771328334,0.7116802676085092,0.016027814892220826,3171.6802631830797
91,1094,0.005634653964076374,0.7246169139073925,0.015076509901389201,233304.5650472346
92,1095,0.0018767992800365733,0.8045213455070707,0.05144582428879968,230162.89421521442
93,1096,0.005160481610800345,0.7631826956877825,0.008316445100984393,230569.9219107409
94,1097,0.0053289053491676055,0.8102043065483294,0.009951739902459511,230294.89268117392
95,1098,0.0036279482216089267,0.7207770061240868,0.004799538414177129,2967.8452525050234
96,1099,0.008332558014932705,0.8292150196645677,0.008801461925333265,231383.01128755388
97,11,0.0019517714454256778,0.5987276290640864,0.00828309085258272,2322.669231663298
98,110,0.0027828416288771213,0.7299050927661235,0.02251162255546335,4132.103487920016
99,1100,0.002818799795425246,0.656783899685055,0.006820158614153471,228180.61266359844
100,1101,0.004857640188996244,0.719309648688195,0.00818205708911035,231385.88516036875
101,1102,0.002055623343794627,0.5850114440785404,0.008230917720676856,1884.6448743176006
102,1103,0.003937451213979625,0.7352513036210421,0.006678209764965026,231319.05736398615
103,1104,0.0022433400167360617,0.7281578882411561,0.03388592450749062,4208.7397503066895
104,1105,0.0035234353485838047,0.6338611466797316,0.025056177150285963,1603.4980610152415
105,1106,0.0026217484400416027,0.6520877499386646,0.0105661699308639,228126.21462754195
106,1107,0.0020979243895944133,0.7670550732798875,0.04645240937593764,237317.74173006346
107,1108,0.006644835506248422,0.9030370686718703,0.03273651182024084,6729.8751771662355
108,1109,0.005857131024869801,0.7459369224120485,0.012588672614380014,3087.598661527576
109,111,0.002758799599223173,0.6209872594460845,0.010625243177896149,1957.42577960965
110,1111,0.003933313548909291,0.7888572458345479,0.014716374512607794,228947.64921749232
111,1112,0.0031970269947319244,0.7236677735689163,0.01072313263809338,229256.8214189615
112,1113,0.0033961354007545764,0.7451870243405131,0.024059466075884828,2424.9747667448682
113,1114,0.0021411797358053893,0.6072804581673729,0.0029723866799760967,2111.997849574822
114,1115,0.002670360553436938,0.6216334213519087,0.02439125274146814,1790.641612668056
115,112,0.0035118179575145533,0.7249302948873382,0.011461089189829077,228762.46906941722
116,1120,0.002051919768305188,0.6053825044782807,0.009461525348692157,2431.2839497071545
117,1121,0.0022321937128262645,0.5921457961282329,0.005739343400203878,226738.81661193963
118,1122,0.002699806120179708,0.67854877270255,0.0067387369660865115,231402.02152201452
119,1123,0.002487301999126106,0.6422366797984917,0.011375871109662428,2133.2749751447554
120,1124,0.0013927928015089956,0.624333435154762,0.024665601193495923,3315.3490729276236
121,1125,0.0032522468417898968,0.6932910892374589,0.007486650698462438,231462.0948849353
122,1127,0.007940547975162185,0.7964487730596835,0.02098074270485778,231829.96120593871
123,1128,0.0025602101739337873,0.6234190135391645,0.013481722989160394,229924.43168319284
124,113,0.0040519311134592575,0.6557518084073557,0.014164832434714836,2026.9413766823272
125,1131,0.0031544118996576745,0.7804751032901092,0.01971311265211617,230427.1755470701
126,1132,0.0021138568774943622,0.77904329278944,0.03184493844334929,234874.77582955913
127,1133,0.002231373856009694,0.6608194388231169,0.0400682180999955,4086.328516043548
128,1134,0.00328685236786141,0.6625593902063248,0.016252050648900784,229055.39081074554
129,1135,0.0037232170084670964,0.7839767886061715,0.04948439327875431,5883.40648485563
130,1136,0.002582304519537917,0.6494850661945406,0.008298392799565957,228576.0412812594
131,1137,0.002213391761356229,0.6169706602510728,0.008014870408546093,2356.5732903683675
132,1138,0.002613683040981313,0.606214827317088,0.01301927118593249,1913.799915111973
133,1140,0.004394687681424858,0.6733822630572014,0.014680881528711054,2107.1586994025856
134,1141,0.002418804314808458,0.6178993465937809,0.010553326895256787,2004.5046537941816
135,1142,0.0025327841521797143,0.6167102083186613,0.00901465364857712,2015.267076167278
136,1143,0.0019308849881004824,0.6970918205378627,0.015724146113513693,2949.9768299852294
137,1145,0.001540500572585366,0.5538246378149603,0.006008758373020839,1900.3159066362568
138,1146,0.0033327327816395406,0.6917519706206594,0.008484614446597427,2479.411704707338
139,1147,0.003252603049315835,0.6474327743621102,0.016796979645051002,1970.2846834947122
140,115,0.0024215464681983704,0.6425838770899852,0.00865494478409401,230394.45701633178
141,1150,0.002007733226832981,0.5833975397276973,0.007035851391949288,1832.3151395829918
142,1151,0.0023128675104404773,0.5859117647770353,0.01480334011633977,1663.8811970931129
143,1152,0.0013888046700888516,0.5288316234196858,0.008747428033754168,1724.8995446776826
144,1153,0.0032512253327945653,0.8147129287312098,0.01437723638401367,3861.05750405218
145,1154,0.004045910112346358,0.7501367154058461,0.012762672680958875,232648.78642390278
146,1155,0.002301348450104178,0.61410747763338,0.004220724411034271,2227.9415289027384
147,1156,0.003539756642406317,0.7282880686072621,0.01187164788737749,227431.99398347898
148,1157,0.006828846519521198,0.7630772187725574,0.014538259123989539,232544.98193658155
149,1158,0.003745354732847955,0.653303573498356,0.014317171753560232,228341.4986329166
150,1159,0.003568684924959665,0.6679976866182632,0.01887174087265142,2030.695803450275
151,1160,0.002479090267574233,0.6422909484427176,0.009526493381470158,228612.5066464633
152,1161,0.0025935895912907467,0.6515154017460044,0.0052967250098335805,228242.05506667128
153,1162,0.0057137239351194346,0.6969688187635579,0.023023188752565316,1981.3932075946213
154,1163,0.002022790398919926,0.6041624745255065,0.005690407627105487,2113.2688329788944
155,1164,0.0026293118919288893,0.6426873221982419,0.014418729254451756,2108.5342767188704
156,1165,0.002301130167859041,0.6092991298248566,0.006436755479810707,227580.66162666504
157,1166,0.004830967644132763,0.7492758866399885,0.017277242667194548,3545.013582953441
158,1167,0.0025056299863193787,0.6270092619814157,0.005874706532410123,2328.0421785155486
159,1168,0.0020536230432884055,0.9768266034391178,0.10141186987506523,10240.714452298038
160,1169,0.0016392382269639343,0.5402660376234246,0.005519152815872563,1686.969617353796
161,117,0.005231222482900426,0.6847818957461931,0.012514069677321271,228817.9707754345
162,1170,0.00393995124534183,0.6786569378904483,0.015767590219031236,229822.18986879848
163,1171,0.0027039992955379057,0.6113427794082974,0.009166569660635782,1966.967652088846
164,1172,0.0021769745012287906,0.72346329137224,0.036921961373732326,229318.53773607453
165,1173,0.003694612722044833,0.6693477819001806,0.012298437667630557,2191.0028614367475
166,1174,0.002447968114828317,0.7179261627060308,0.009871472458120811,228379.22120639845
167,1175,0.0019158319853289111,0.5649507167658252,0.009164350140621669,1766.9844361119176
168,1176,0.0030475770021894002,0.8102212882403363,0.03825168367224707,6003.313364498201
169,1178,0.002934477876382162,0.6663514564889909,0.006702197984153724,229041.99595153378
170,1179,0.002553054109660214,0.6715121724653694,0.010855936396884536,232785.91986531403
171,118,0.0028672914998314467,0.6918738914573387,0.008989480831301133,231158.09570071776
172,1180,0.004290798885344356,0.6947377066958128,0.015886968172818483,228548.48283435183
173,1181,0.0037619105752552846,0.6198026386627861,0.01999332412666427,1617.9806692521233
174,1182,0.0036668401075581076,0.6271765586109678,0.020828912055448512,1651.4019768320286
175,1183,0.0016141368813968927,0.517080127958443,0.011084524522298855,1353.551925943204
176,1184,0.0024434648297476922,0.7549934292046082,0.02484767296642082,232302.04270990705
177,1185,0.0021733848759044553,0.6328410432412156,0.012932493699430503,229461.8025742009
178,1187,0.0021012170437319662,0.5792024657416025,0.006551910663237681,1941.7664539860125
179,1188,0.003159427400024457,0.6722971043012428,0.012167109626583184,2651.194487576562
180,1189,0.001674427176714024,0.5370277855110684,0.008535055055830687,8059.857901931813
181,119,0.003341377167006357,0.6796651667200146,0.009330884053514898,229902.3536670049
182,1190,0.002199356193787645,0.593213713018118,0.014988933871678212,1884.3108423324738
183,1191,0.0016946722088125993,0.5617662061532507,0.004260254836677607,1862.4556614759204
184,1192,0.0035856173517203726,0.7571669886489935,0.011861649032414046,3802.871786702075
185,1193,0.003130096742882127,0.6521756231756048,0.009726743385386594,2183.480450049319
186,1194,0.0017109026375736623,0.5761623735672932,0.0059511641863359,2046.2434609808406
187,1195,0.0018380504765556922,0.6213683510678897,0.010345808840583226,2239.5473677209084
188,1196,0.0032256567275763884,0.6973366111330113,0.012869573071397467,228920.7870854471
189,1197,0.0013509286530105922,0.5327864440670458,0.006772559903937214,1659.6029837652168
190,1198,0.002187670878488734,0.6125808637104796,0.004980914622625787,2239.2299417728063
191,1199,0.0028697526291345567,0.634689250359544,0.01671065362745605,1920.7028782916314
192,120,0.00514465382539855,0.6797998799454333,0.01851960655461876,2032.510007031684
193,1200,0.004019017746805866,0.6678237053589222,0.01619899540240971,229022.86455188761
194,1202,0.006126310340833188,0.9209792996064017,0.006898744522537026,235402.75593472423
195,1203,0.0013626219409302218,0.5970975613042995,0.01815291999831181,228583.04431521252
196,1204,0.004667639090139522,0.8454473442078948,0.01228023510569265,233038.47020545043
197,1205,0.002770483158873786,0.6756453132180381,0.007548648324316953,2773.0769121816556
198,1206,0.002022879468260651,0.6397636945724638,0.019261108222939916,230093.62114380905
199,1207,0.00197532206513898,0.5853426981933325,0.005446184963072476,1936.5636001750681
200,1208,0.0038690223160494632,0.8565122153322983,0.020148101866205193,231874.26603414613
201,1209,0.0024423685985555483,0.6061822043579237,0.01562746402906201,1753.8192839482508
202,121,0.002640942592519089,0.7507922363883653,0.025415968919369758,231481.4095981965
203,1210,0.0031727328415085223,0.7311068522723962,0.013779420249368735,3465.671500196797
204,1211,0.003032103351708579,0.703163575986668,0.008726688622281986,229876.01031895692
205,1212,0.0017203152346728257,0.5532888783985445,0.00476026726148987,1729.064368676496
206,1213,0.00830328511956547,0.7743884940752027,0.024986362002617113,231060.88176887465
207,1214,0.0025661462706731866,0.5976003520135619,0.010610135679832489,1865.3583829682902
208,1215,0.0059429419775967884,0.7364694487400955,0.01715613589363507,2514.502389443951
209,1216,0.0020418710723937926,0.5997108246679524,0.0067650065847624785,2231.0485920989886
210,1217,0.0013640580804568311,0.49662821947794084,0.011143301307666165,1249.5967722037458
211,1218,0.003891072088391535,0.9123161094076508,0.04539931632426497,7774.122689842858
212,1219,0.0018876665150491425,0.5692257534960062,0.0065540335499070235,1850.5750634299766
213,122,0.002626412163014403,0.6234234150829508,0.008274167212583672,2113.419356537619
214,1220,0.006580487366006351,0.710939523165173,0.018043333359405778,232542.3655239063
215,1221,0.0018397182511558298,0.5714249984309328,0.007945035318643434,1850.6826517079608
216,1222,0.0018055567972819955,0.6870563849977632,0.02722986692428009,230334.02924814197
217,1224,0.003676380522708652,0.6706185977985953,0.024655475124848225,1988.104675169001
218,1225,0.0017451897939685208,0.5619578738574282,0.005766133090414627,1967.73317290649
219,1226,0.003143762580987257,0.6634415856523744,0.004185389970899567,228031.65274038783
220,1227,0.005433571929994037,0.6825301842554239,0.017304387309110658,231104.07890257478
221,1228,0.0028550604296389307,0.6534150433641805,0.011147021253883893,229903.32801792887
222,1229,0.0032587865378642224,0.6404124191596292,0.009885747384838939,229825.88885624305
223,123,0.002093904065164267,0.6161703861160379,0.012702949495119853,229178.02378188213
224,1230,0.0028601346938031715,0.6713686409731618,0.010553545309645807,230362.2501092914
225,1232,0.0027689893687826775,0.5904644927221472,0.02331437391589264,1387.5663523602125
226,1233,0.0018738801563711657,0.5842264716335474,0.010666666518218237,2243.9844495684083
227,1234,0.00599119151720305,0.6523439274099311,0.018144925691564673,228215.3093574564
228,1235,0.0030708950569042046,0.7567034755470966,0.026474524798611787,5270.695055622025
229,1236,0.0032529655583781797,0.6912906381035413,0.00869847148617342,230688.84417718975
230,1237,0.002946394681957867,0.6594433944233363,0.007606757601063996,229866.2653785369
231,1238,0.0038540516045062873,0.7113915477618266,0.006785668243968951,2758.5914992432517
232,1239,0.001513949895102422,0.5363829720244769,0.005080072245133627,1702.5105956937332
233,124,0.0019139585748765688,0.5776190152845455,0.003819358684608476,1879.0372609971237
234,1241,0.002818035389223983,0.7327057221709865,0.027121836114728737,235011.91386814287
235,1242,0.0036094466276804494,0.7193177573122772,0.004856249952472469,229261.39438949217
236,1243,0.001988552166537698,0.5664617937027802,0.014363217711938714,1495.1291780285246
237,1244,0.00418830800822479,0.7532040262280831,0.01333541803475502,3213.80042010764
238,1245,0.002499447317315804,0.6756229779923036,0.005076570820582771,229487.33562475222
239,1246,0.0050832179008806905,0.6648886105851485,0.02013218894306451,1820.6175810650602
240,1247,0.0028966668506488573,0.6891807803222161,0.009231318388457976,2706.6675143234024
241,1249,0.0026621439253203616,0.6256620681761045,0.008767395567885083,229401.5433431737
242,125,0.002199720887193864,0.6461877525612656,0.013991065154232485,2882.6602753688057
243,1250,0.003656221564920983,0.7014243481587498,0.0064844080536528015,230941.1258943554
244,1252,0.0051682092430989325,0.8929629092981011,0.055465073830275324,8774.051577152408
245,1253,0.0029333988438195314,0.9375806119360729,0.05452769677661945,8172.789655351196
246,1255,0.002622424882130979,0.9492776742465714,0.06460437284980247,8805.405793143596
247,1256,0.0024394350266673764,0.6721338990065749,0.011986872476306809,2843.637300529197
248,1257,0.0031045023379061673,0.8387516656908861,0.02353063187759641,4865.047769800469
249,1258,0.002387895604704578,0.621468821994429,0.008372886251229339,2153.7862568803685
250,1259,0.004827960371858894,0.6925063522102511,0.016889466737858128,2277.38786190284
251,126,0.0017946789869171754,0.587442849058374,0.01219817229058029,231420.65986363438
252,1260,0.003676099861709427,0.6656483817794138,0.014985851821351648,2232.617472298036
253,1262,0.0021511382342736763,0.607136148683076,0.00881620626090629,2063.0429631865554
254,1263,0.004135120773406302,0.7976270354032939,0.011486569368395316,4252.748370862944
255,1264,0.005606170669251957,0.7085552698956308,0.018130107593419542,2283.1981420511293
256,1265,0.004235614330445391,0.9195947206838614,0.018239435455151,5624.044186420622
257,1266,0.003159240835263885,0.653649153724013,0.00856808889710392,229182.15025419946
258,1267,0.00511078018809877,0.7490345627196896,0.011489944638173932,230492.21591270302
259,1268,0.001715232821586911,0.7111892707663405,0.0199661085518425,228080.14840899757
260,1269,0.002324930745032995,0.6370336565511949,0.005146034989170656,228583.0413367835
261,127,0.005430303093934079,0.7073727335576616,0.014847899865728265,229257.95608227758
262,1270,0.0027560548008063435,0.6347695946429767,0.013342377990187004,2032.4717165186594
263,1271,0.0024034113704472287,0.6537011712536859,0.011129651589291634,230770.96041320235
264,1272,0.0025855221380118097,0.6655354712610512,0.01069384304781984,2939.762232126828
265,1274,0.0028801813285729214,0.7134320388761575,0.009274187584697946,228934.5238457661
266,1275,0.003360259467537401,0.6845890625821948,0.0058831863416284325,2676.121689294436
267,1276,0.0024581230162232723,0.6107182567413926,0.007418828983480341,2019.038087264431
268,1277,0.01080210357334225,0.88672514686816,0.009393269556931844,231729.76359702036
269,1279,0.0027233594294910953,0.7172963372601956,0.020297666271843706,229448.8721830144
270,128,0.0036431481164182467,0.6729193709466506,0.01563136582308783,2157.378381803297
271,1280,0.008192312587855315,0.7963625255749305,0.029390971891979034,2624.278099622228
272,1281,0.0016653078446048058,0.5779366691123858,0.011012666905158897,2154.696511841874
273,1282,0.0032671163672247493,0.7736666965367902,0.021115904235304295,2833.8779532117187
274,1283,0.006464362138890688,0.7882432104551603,0.013365691259637158,3960.7087073873263
275,1284,0.004664237250944664,0.7653978821250323,0.006617821168936722,231536.37623036827
276,1286,0.002266575177397209,0.6619877012155083,0.015330850403063756,2833.3662658504763
277,1287,0.0018377358488277974,0.6140059177703163,0.015970119934058058,2704.6672735153843
278,1288,0.00662930789590016,0.7351229407052214,0.030599073195391457,1884.986245590204
279,129,0.004096527548327188,0.7573701667249215,0.009881999365826621,233489.0903096851
280,1290,0.0025013558297379535,0.60981070060985,0.012837372513587297,1874.6397023903119
281,1291,0.00685050833941016,0.7596956742513966,0.020094566196003916,234224.22283372644
282,1292,0.006176485598808155,0.7561734673480748,0.018825160433836974,231623.17865841888
283,1293,0.0024039901736346556,0.7167321392820545,0.028603920468238397,102848.59873486281
284,1294,0.001854546563061811,0.5841003746343755,0.008929122024238123,2058.207911083082
285,1295,0.0062021245045642374,0.7665110209169914,0.016895649931495893,232234.04164350708
286,1296,0.003022734363400392,0.6714688196721885,0.0054670105776438715,230098.79651543067
287,1297,0.002347029744729997,0.6341240553053583,0.009640130870999408,228297.2548013986
288,1298,0.0024613053733947236,0.6296688796428942,0.010363708133402594,2141.627902126478
289,1299,0.0018706965194129827,0.6528281029574229,0.04236989017906756,236938.6421896062
290,13,0.0023119875300318883,0.6079362757667326,0.015475891384742924,1811.7763688073464
291,130,0.0029990582570926998,0.6347640098782624,0.026512710725233757,1575.9676984656107
292,1300,0.00280202279203141,0.6378984213910417,0.006673845686537727,228092.81576899334
293,1301,0.002943522012266391,0.6899965659994571,0.013295317653248317,233796.22788935213
294,1302,0.0020707072598397896,0.5809753835700486,0.008637320656318281,1809.6583169986552
295,1304,0.003008985952874371,0.6665681581317021,0.011106629391345213,2301.8859751411364
296,1305,0.004353462378167988,0.7814901432287581,0.018303056216641522,234386.15056919947
297,1306,0.003834942271073818,0.7846263213259637,0.013013535523333841,234149.1254469839
298,1307,0.0026002918178575987,0.8141265081773795,0.027444645337658446,231155.2540962894
299,1308,0.003209473553936462,0.8129761729457936,0.03204160650798138,5586.191663223697
300,1309,0.0022419284520461065,0.6134497113607925,0.009541738304781,1993.737098679805
301,131,0.0011751938997032272,0.5481624791633191,0.0222803001098123,2430.2316496756976
302,1310,0.002320315242588153,0.6065906457970549,0.013352093988776459,1937.2159510459169
303,1311,0.006142245233901456,0.7943893605651342,0.009238918441992483,230372.82884716988
304,1312,0.0022652598072641157,0.5761832268956909,0.015065732310163948,1609.175563185432
305,1313,0.0020821975621206196,0.5674399077161507,0.011165965476548578,1661.7808731590194
306,1314,0.002865317493559786,0.688595240857183,0.013965726221391472,3329.7708422529977
307,1315,0.0020456511271529083,0.5933708818840533,0.004764828860632009,2115.3307296137355
308,1316,0.0023237864050006793,0.5984418394207228,0.007365005869615304,1947.227506938565
309,1317,0.00235440440155378,0.6568186489622193,0.01237563359046251,2887.373444050696
310,1318,0.002077193720425716,0.663171132082863,0.016752949385578253,2980.281483411105
311,1319,0.0033981639545674126,0.759758522279168,0.010894957633070357,229888.4568543671
312,132,0.0038119681992438053,0.6329194071560681,0.02433298497879921,1589.4500575387356
313,1320,0.0024531039124355927,0.6297618987513278,0.006353532709223009,2299.8764327798563
314,1321,0.005310389150521919,0.8240026382930836,0.0069883683742527625,235472.7297914159
315,1322,0.007160816545059119,0.717948352098721,0.0317990750839684,1871.6373412856046
316,1323,0.004133626365064964,0.6601170072445796,0.014147532979031374,2014.904567517544
317,1324,0.0028212362040433456,0.6667056963375427,0.006323948660390544,227531.97836873867
318,1325,0.00305256804474121,0.6952959279818358,0.011863416248035774,3227.250691913505
319,1326,0.002567196328243746,0.7052710353350272,0.0165960708604751,231072.45802218933
320,1327,0.0028691122343790653,0.6030078353760335,0.021579989773210073,7973.975524396199
321,1328,0.005073074283898266,0.7037818981637353,0.013985592613490416,228074.20867770328
322,1329,0.0037488553650585556,0.7870331490799163,0.01957063423243166,4632.0721038696065
323,133,0.0025463010080605435,0.6826199617751365,0.01416050854544798,233255.10038274503
324,1330,0.002482580333974248,0.5953054298483221,0.013150325695485243,1714.9483963037637
325,1331,0.0026134816967230577,0.6308904405580258,0.006966824936353477,2239.3157462048257
326,1332,0.002746194668828183,0.6619891346531517,0.0054544911291736775,227898.75589645805
327,1333,0.003237191222590461,0.646124582309949,0.02427462875859332,1704.7504438507895
328,1334,0.0021427206725918827,0.618113345175085,0.004776698911183597,2237.1762859534792
329,1335,0.002937146515461432,0.6822399102952237,0.009880470619891613,2506.5409263018373
330,1336,0.0020807203243976375,0.6407256181685412,0.01929630495169332,3017.973430392376
331,1337,0.003203753476291294,0.6920891394707436,0.0038164621692797773,228111.36328380374
332,1338,0.0019056144132921535,0.6189276698727025,0.01473995318074195,229121.13306026452
333,1339,0.006359466385909096,0.7050016135259506,0.01568939963742122,231942.46751548944
334,134,0.004255517550492465,0.7493669638459141,0.023069018056081303,237368.32652445708
335,1340,0.0022898894048217757,0.5976119494654548,0.011683931910522194,1842.265655049414
336,1341,0.0010191245124077728,0.5317958964854299,0.02812581021560223,2685.0607995064784
337,1342,0.0017509155881515635,0.5707178844726013,0.008017338989802836,2077.228632886894
338,1344,0.007364450604689801,0.7658712615777349,0.0260182506788178,2585.3229287412396
339,1345,0.003234240809703602,0.7404054566138769,0.02182292190032642,234720.32855039282
340,1346,0.0023275995626365216,0.6793521581668099,0.01800074807713664,232145.6909841228
341,1347,0.005772652075802866,0.8381473456649281,0.04072254697729877,228338.78503802692
342,1348,0.0019449976885081962,0.628841847943903,0.016164642880225677,2410.467562017715
